"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"735","kdgT","kdgT",1117,46.6902845335013,1.44432476872431,0.373864610499345,3.86322943697514,0.000111897818214077,0.000231909981347886,27.3562004952054,22.0884727835974,59.8121142543302,77.5043506008723
"736","kdpB","kdpB",1823,14.7820879408062,-0.883071351836564,0.71434804409234,-1.23619202031778,0.216387196125015,0.274669288974186,21.1554617162922,17.802649706183,8.5445877506186,11.6256525901308
"737","kdpD","kdpD",52,630.20991141787,3.88158787471783,0.162545224444087,23.8800486940976,4.93710065343576e-126,2.19795923321227e-124,84.0747228552646,74.1777071090958,1153.51934633351,1209.06786937361
"738","kdpE","kdpE",227,113.627926202779,3.81366480868984,0.272190020237085,14.011038337732,1.33439620759364e-44,1.3608489958499e-43,15.5018469472831,13.8465053270312,196.525518264228,228.637834272573
"739","kdsA","kdsA",894,520.990509602495,-0.893205965196611,0.172589582335763,-5.1753179601474,2.2752317305107e-07,5.8916794811323e-07,665.667545383331,689.687836765459,375.961861027218,352.644795233969
"740","kdsB","kdsB",2220,225.461944046964,-0.0454189900734788,0.211321350046274,-0.214928543961759,0.829823030040112,0.864943860667654,220.308601321387,237.698341447369,230.703869266702,213.136964152399
"741","kdsD","kdsD",724,242.76915293418,-1.70658576697536,0.267603850790822,-6.37728404106318,1.80255965665418e-10,5.76370939938458e-10,374.050448104442,372.866607735055,76.9012897555674,147.258266141657
"742","kduD","kduD",2288,40.3977830562385,0.0289367291065748,0.415044965275815,0.0697195039755395,0.944416917627807,0.955561697687226,40.487176732904,39.2317650932551,46.9952326284023,34.8769577703926
"743","kduI","kduI",1465,50.1800867320116,0.847205037826122,0.365501394855203,2.31792559413283,0.020453365193282,0.0323205054078142,38.8458047031917,32.3085124297395,59.8121142543302,69.7539155407851
"744","kefB","kefB",681,206.910058770945,1.3435768969898,0.20129647373369,6.67461715582421,2.47878393724774e-11,8.42640941957197e-11,117.814036799351,115.057865693664,311.877452897579,282.890879693184
"745","kefC","kefC",2225,65.1691746568229,-0.0737860697165809,0.354287329201397,-0.208266182939432,0.835021134791055,0.868164428785304,70.0318732677258,62.9686313681657,81.1735836308767,46.5026103605234
"746","kgtP","kgtP",564,5972.20603499157,0.988533491013948,0.1240698395184,7.96755677972283,1.61842107127696e-15,6.64298719859249e-15,4194.07028525492,3803.50314185617,8036.18477945679,7855.06593339841
"747","lacI","lacI",589,329.229265256598,1.9358437405977,0.251105383166406,7.70928809325774,1.26521512255443e-14,4.97278948847792e-14,163.042954951424,106.815898237098,508.402971161807,538.655236676063
"748","lacY","lacY",1040,27.8211724842621,2.03849999442851,0.464777526514875,4.38596936842916,1.15470371632874e-05,2.57032606086638e-05,11.3072295380182,9.56068224961679,55.5398203790209,34.8769577703926
"749","ldcC","ldcC",389,328.105194689756,2.04340720180026,0.192354420339494,10.6231361784864,2.32612231061589e-26,1.38431186351563e-25,116.172664769639,139.4540893651,529.764440538353,527.029584085932
"750","ldhA","ldhA",738,330.179455180609,1.23750370640219,0.198085949315755,6.24730684168605,4.17590208023516e-10,1.3099205034884e-09,177.085804538963,215.609868663772,478.496914034641,449.52523348506
"751","lepA","lepA",674,680.373380693995,-1.21489006939364,0.179898559898341,-6.75319507882759,1.44624272275928e-11,4.96743605814205e-11,946.706911804075,959.035333246043,354.600391650672,461.15088607519
"752","lepB","lepB",2178,455.828438836773,0.0526978148659074,0.170087912756385,0.309826924276424,0.756692575789136,0.804289859022887,442.805698682391,452.978531412878,431.501681406239,496.027843845583
"753","leuA","leuA",212,1136.68927062296,-2.74078484219193,0.190420563121486,-14.3933238998109,5.69897878208085e-47,6.22317730213074e-46,1908.73329588546,2048.62343100409,337.511216149435,251.889139452835
"754","leuB","leuB",358,792.043364744284,-2.1043421881576,0.1894408682646,-11.108174320751,1.1447603607397e-28,7.40257048914077e-28,1211.69730726763,1360.91366642821,320.422040648197,275.140444633097
"755","leuC","leuC",264,988.072297284081,-2.3612551661553,0.183743297604414,-12.8508369934609,8.50846236264197e-38,7.46101907936218e-37,1616.56907459667,1693.55947297522,363.14497940129,279.01566216314
"756","leuD","leuD",427,713.314106063462,-1.77491171234758,0.177872072648818,-9.97858565381354,1.89143559490689e-23,1.02545044548231e-22,1066.34469530311,1143.65540427313,333.238922274125,310.017402403489
"757","leuO","leuO",1154,44.6930575109513,1.38289014337731,0.370875763663185,3.72871532428633,0.000192458418638776,0.000386084262693905,23.1615830859406,26.0446171627492,59.8121142543302,69.7539155407851
"758","leuS","leuS",2192,1795.49486409505,-0.0340656921994766,0.127523090531377,-0.26713352113353,0.78936635895874,0.833280036930908,1806.4211060334,1826.41998837507,1828.54177863238,1720.59658333937
"759","lexA","lexA",67,1244.9239476047,2.82537596266519,0.128152776623537,22.0469352058211,1.02215910650799e-107,3.53178855457613e-106,306.024696206364,307.59022547905,2195.95905190898,2170.12181682442
"760","lgt","lgt",849,96.0221027996836,-2.15532864501323,0.396076099573217,-5.44170336795291,5.27734998013873e-08,1.43899472367741e-07,156.659841502543,159.564489959122,21.3614693765465,46.5026103605234
"761","ligA","ligA",1246,272.986838567545,0.609911522446734,0.190566306163883,3.20052130265999,0.00137179228500204,0.00254871520046527,217.572981271867,213.631796474196,354.600391650672,306.142184873446
"762","ligB","ligB",2102,39.9191733945552,0.209137212501307,0.419199525966567,0.49889658634296,0.617852239036701,0.680460482097985,39.5753033830638,33.9569059210527,51.2675265037116,34.8769577703926
"763","lipA","lipA",947,681.555841910468,0.711038907735415,0.145421961025111,4.88948782373134,1.0109867576556e-06,2.47141958180856e-06,519.585434738934,513.639411893205,828.825011810004,864.173509199726
"764","lipB","lipB",1033,47.154479532155,-2.62849129142554,0.5951688212045,-4.4163793494861,1.00367879980348e-05,2.24928985628757e-05,79.5153561060637,85.0571041517631,8.5445877506186,15.5008701201745
"765","livF","livF",370,384.943595445429,-2.79629170042759,0.255891889075234,-10.9276292833395,8.50411518408072e-28,5.32081801382348e-27,698.31261130761,649.796714275679,102.535053007423,89.1300031910032
"766","livG","livG",449,291.741948870433,-3.01923153154382,0.312906445819507,-9.64899116615001,4.96416682547749e-22,2.55947576859252e-21,553.689498022957,489.572866920032,38.4506448777837,85.2547856609596
"767","livH","livH",447,356.264178631618,-2.34895876598243,0.242637104382149,-9.68095449359988,3.6330806041716e-22,1.88156187889424e-21,622.444748600907,571.003505390906,115.351934633351,116.256525901308
"768","livJ","livJ",73,5319.88910763908,-3.11633046752908,0.146249118321586,-21.3083709720328,9.49415057575946e-101,3.01081624423057e-99,9614.79260071485,9472.98771587892,1191.96999121129,999.806122751253
"769","livK","livK",266,1192.47992521018,-2.27423569028792,0.177214783672755,-12.8332165249121,1.06834915740503e-37,9.29785074959642e-37,2116.09329563912,1840.2664937021,414.412505905002,399.147405594493
"770","livM","livM",403,418.853033051006,-2.42497815560701,0.232921191178619,-10.411152988426,2.20534286600832e-25,1.26684087712388e-24,732.781423931568,681.11619061063,145.257991760516,116.256525901308
"771","lldD","lldD",1660,66.9479945036072,-0.634769886953663,0.378742152568256,-1.67599482299311,0.0937392066608281,0.130726664710733,84.8042215351367,79.4525662812981,29.9060571271651,73.6291330708287
"772","lldP","lldP",1511,174.091397429919,0.48493866346787,0.227893384497564,2.12791900272583,0.0333437997519056,0.0510859671910401,153.559472113086,135.827623684211,209.342399890156,197.636094032224
"773","lldR","lldR",1771,64.0884991482231,0.469602957625698,0.340723081073074,1.3782540241968,0.168124872679243,0.219767973039214,57.6303957098994,49.7814834376598,59.8121142543302,89.1300031910032
"774","lolA","lolA",1877,250.413251243523,0.219981832309775,0.200849665707488,1.09525615357583,0.273404430863492,0.337029859602218,226.509340100301,236.709305352581,247.793044767939,290.641314753271
"775","lolB","lolB",1114,113.280625818379,-1.2292282921805,0.316510338150463,-3.88369081200799,0.000102882722330361,0.000213800271270004,149.364854703821,169.125172208738,72.6289958802581,62.0034804806979
"776","lolC","lolC",886,76.9563306940916,-2.35101658704354,0.450066882737916,-5.22370491412626,1.75378185291171e-07,4.58239840800295e-07,130.762638367082,128.574692322433,21.3614693765465,27.1265227103053
"777","lolD","lolD",1207,50.9573713649139,-1.62237698923464,0.475269554032093,-3.41359335028031,0.000641121905311505,0.0012296580039736,70.943746617566,84.3977467552378,21.3614693765465,27.1265227103053
"778","lolE","lolE",546,489.295413464226,1.35093466895492,0.165822059375391,8.14689356798213,3.7339204505988e-16,1.58315491632532e-15,289.793350579209,259.457135532704,722.017664927271,685.91350281772
"779","lon","lon",933,1346.86613273073,-0.768158290544019,0.155207530571439,-4.94923337621463,7.45063660500167e-07,1.84674918075666e-06,1579.36464192319,1817.51866352198,986.899885196448,1003.6813402813
"780","lpd","lpd",284,5064.46007545114,-1.47818779763354,0.118623138575679,-12.4612096373634,1.21513371238626e-35,9.90505121188092e-35,7505.44716786455,7409.19906475475,2618.9161455646,2724.27792362066
"781","lptB","lptB",1871,397.331451616441,-0.19607102098135,0.177320711987061,-1.10574235115668,0.268838053511349,0.332635004745469,412.531503467697,436.164917801483,380.234154902528,360.395230294056
"782","lpxA","lpxA",1340,538.28797012619,-0.461475561854716,0.16571081160715,-2.78482470382641,0.00535566682051759,0.00925251394738673,611.867017742761,636.609566345173,435.773975281548,468.901321135278
"783","lpxB","lpxB",676,196.595749201378,-1.97699506687904,0.293923384898401,-6.72622584134439,1.74120246389884e-11,5.9628457158666e-11,318.608548434159,311.876048556465,51.2675265037116,104.630873311178
"784","lpxC","lpxC",50,11409.6389238957,2.86113962230019,0.119108319550868,24.0213247327218,1.66500303928051e-127,7.70896407186878e-126,2790.69719985089,2714.24472279638,19199.68867564,20933.9250972956
"785","lpxD","lpxD",672,1003.37427372675,-1.05480118486567,0.155314675511992,-6.79138131273517,1.11064936004954e-11,3.82612093528971e-11,1310.90912773024,1401.46414631452,615.210318044539,685.91350281772
"786","lpxH","lpxH",911,67.4440926898354,-2.57978450367037,0.508515177789364,-5.07317109960277,3.9124041687057e-07,9.942058891936e-07,107.965804621077,124.948226641544,21.3614693765465,15.5008701201745
"787","lpxK","lpxK",1903,77.1328428135029,0.309074224015513,0.305640944296854,1.01123304904897,0.311904901390977,0.379432394492964,69.8494985977578,67.5841331438428,89.7181713814953,81.3795681309159
"788","lpxL","lpxL",906,77.8116280445104,1.62876125198455,0.319263627507491,5.10161857365456,3.36760928302086e-07,8.60487360948487e-07,31.9155672444063,43.8472668689322,115.351934633351,120.131743431352
"789","lpxM","lpxM",1669,106.022268826182,-0.494027083521085,0.296420644121942,-1.66664196073284,0.0955856199980455,0.132582810242945,118.361160809255,129.563728417221,102.535053007423,73.6291330708287
"790","lrhA","lrhA",214,1482.56856567122,2.34591611798878,0.164345892168615,14.274260749894,3.16627532759035e-46,3.42519971185592e-45,530.345540267048,439.46170478411,2336.94474979419,2623.52226783953
"791","lsrB","lsrB",597,153.851860996221,2.05602560783008,0.27176539359036,7.56544304875399,3.86544843897144e-14,1.49891342315224e-13,68.7552505779496,48.4627686446092,273.426808019795,224.76261674253
"792","lsrC","lsrC",235,130.489794501758,4.03676236386749,0.294325615205258,13.715294066581,8.22323119549404e-43,8.10075753939094e-42,17.3255936469634,11.20907574093,222.159281516084,271.265227103053
"793","lsrD","lsrD",466,98.8516969873886,3.4378452480514,0.363975677553172,9.44526093381384,3.54519899049253e-21,1.76118791051292e-20,18.2374669968036,13.5168266287686,243.52075089263,120.131743431352
"794","lsrF","lsrF",626,175.779421309695,1.99713175761806,0.27650265064697,7.222830424754,5.09164918858144e-13,1.8829341647869e-12,80.7919787958399,58.3531295924887,230.703869266702,333.268707583751
"795","lsrK","lsrK",361,236.222843221207,2.66253903179391,0.240062752074749,11.0910126989,1.38708491403897e-28,8.89501821606709e-28,73.6793666670865,53.0782704202863,380.234154902528,437.899580894929
"796","lsrR","lsrR",671,266.161969589228,1.82006673261078,0.267914841293813,6.79345244116125,1.09481340778794e-11,3.77718783759922e-11,135.322005116283,96.5958585909558,495.586089535879,337.143925113795
"797","ltaE","ltaE",1931,231.318372621657,0.192628732835011,0.207818231655098,0.92690969074698,0.353973425290815,0.424364826280806,215.019735892314,215.939547362034,273.426808019795,220.887399212486
"798","lysA","lysA",663,158.41210009501,-2.22512411214578,0.324868782993663,-6.84930109825044,7.42116520959079e-12,2.59125150229301e-11,273.562004952054,249.896453283087,59.8121142543302,50.377827890567
"799","lysC","lysC",481,315.045041535991,-2.29733121661736,0.248918000758411,-9.22926911520175,2.72484799383391e-20,1.31143931511965e-19,535.634405696122,514.298769289731,93.9904652568046,116.256525901308
"800","lysP","lysP",1503,502.841734844667,-0.387240013302741,0.178699379921835,-2.16699136545478,0.0302355125128411,0.0465703336441964,535.087281686217,605.290090010221,448.590856907476,422.398710774754
"801","lysR","lysR",1933,20.3122804650493,-0.550612438579175,0.598018389257014,-0.920728272692857,0.357192311372278,0.427780755730379,22.6144590760365,26.0446171627492,17.0891755012372,15.5008701201745
"802","lysS","lysS",435,737.88272792879,-1.67977272762604,0.1701960443303,-9.86963436333515,5.6369709271878e-23,2.99990521757236e-22,1125.98121238265,1124.86371847215,367.4172732766,333.268707583751
"803","lysU","lysU",1461,134.610556011477,-0.627486101895176,0.269708950009481,-2.32653051325556,0.0199902666153271,0.0316752000099126,157.024590842479,170.773565700052,98.2627591321139,112.381308371265
"804","macA","macA",1888,137.613989548302,0.26851233535568,0.252580491292222,1.06307630483237,0.287747349047422,0.352825801400837,132.951134406698,116.046901788452,158.074873386444,143.383048611614
"805","macB","macB",627,344.593747511106,2.05182860682413,0.284298527250685,7.21716227891288,5.30836171032625e-13,1.95994535237723e-12,134.774881106379,130.552764512009,384.506448777837,728.5408956482
"806","maeB","maeB",1267,3017.51613767211,-0.484331037651153,0.154324436950544,-3.13839497633396,0.00169875798868626,0.00310548784798434,3838.62205348722,3201.83951752684,2580.46550068682,2449.13747898757
"807","mak","mak",423,290.434117707792,1.84694438657698,0.184254617263369,10.0238703051712,1.19720825585076e-23,6.55209719218561e-23,131.85688638689,119.343688771079,457.135444658095,453.400451015103
"808","malE","malE",143,2226.74475002636,-2.81132335036757,0.170472443682884,-16.4913653469839,4.2327552688541e-61,6.85232758559248e-60,4149.02374177282,3652.18061935361,598.121142543302,507.653496435714
"809","malF","malF",584,204.639582987631,-2.48503482757281,0.31973627107847,-7.77213926712408,7.71715323378138e-15,3.0591112561993e-14,380.251186883355,316.491550332142,59.8121142543302,62.0034804806979
"810","malG","malG",1169,135.86921517825,0.873911250624391,0.239870422299816,3.64326390159135,0.000269202580235263,0.000533108616975735,97.0233244229951,94.6177864013799,158.074873386444,193.760876502181
"811","malI","malI",176,547.246249431922,5.02072234842303,0.320798127869411,15.6507220966914,3.28471186830068e-55,4.32051589495232e-54,32.6450659242784,30.000761541901,696.383901675416,1429.95526858609
"812","malK","malK",347,509.165686256817,-3.19874273408962,0.284400173858978,-11.2473304452892,2.38707777616962e-29,1.59253171522555e-28,1016.1916610619,822.548352165306,128.168816259279,69.7539155407851
"813","malM","malM",1790,290.468726959202,-0.271078249221976,0.204199982527956,-1.32751357696548,0.184338851760198,0.238535882077016,330.645276652049,305.612153289475,234.976163142011,290.641314753271
"814","malP","malP",429,474.419942827521,-2.09380321955641,0.210215253542948,-9.96028206453935,2.27416578187509e-23,1.22730360948935e-22,798.071555780125,741.117713694432,187.980930513609,170.509571321919
