"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_starvation1","IAI1_starvation2"
"42","brnQ",835.71645988529,3.61539331566307,0.133241911281158,27.134054749741,3.9055043090532e-162,2.19545135087491e-160,125.305476268393,124.837811910322,1486.28841348975,1606.43413787269
"43","ribB",1525.19226674311,2.84595391640702,0.105045520233806,27.0925776755888,1.20431204579458e-161,6.61251334911859e-160,356.638663225427,386.369540772728,2693.72854539582,2664.03231757847
"44","infB",4715.93068319289,-2.6260023979597,0.0974211234133617,-26.9551644032831,4.96211970242016e-160,2.66262832213955e-158,7571.34243144791,8668.90503935922,1294.07260773789,1329.40265422654
"45","ycgB",587.849776995762,5.0282892197216,0.186760437175806,26.9237387519513,1.15835519604169e-159,6.07750359523207e-158,37.350670810771,30.6863895198556,1095.08863981167,1188.27340784076
"46","tsf",4701.39857953122,-2.80344750814285,0.104839320541971,-26.7404204228939,1.59592915569424e-157,8.19127986216107e-156,7538.20877185771,8916.48840934896,1120.80765607424,1230.08948084395
"47","thrA",2853.76570635214,-2.85381436008565,0.107166267403898,-26.6297821993737,3.06914103464348e-156,1.54175361336027e-154,4658.59253838214,5375.00009158017,698.474336394091,682.995859052165
"48","lpxC",17352.6695918386,2.30931552689134,0.0873112130380367,26.4492434194597,3.72259978705771e-154,1.83105377025901e-152,5997.79481600059,5632.34731278078,27087.538654229,30692.9975843442
"49","ybhL",1637.36474307745,2.92871134380845,0.112359818997082,26.0654686875609,8.98508297179877e-150,4.32934304008508e-148,370.494557235874,386.369540772728,2672.07042643786,3120.52444786334
"50","lrhA",5477.48244790873,2.21460893046221,0.0851775136732991,25.9999245687824,4.9618626684884e-149,2.34299155206022e-147,1916.3303846623,1960.4418395526,8652.41852370354,9380.73904371647
"51","cysK",7255.28438062407,-2.31821437910252,0.0895550202914137,-25.8859232185868,9.5936922547791e-148,4.44131517912421e-146,11399.1837593776,12785.0657426817,2444.66017737932,2392.22784305771
"52","sstT",4324.28905965977,2.14270537905388,0.0844511512360367,25.3721275280798,5.12261754852262e-142,2.32586539078114e-140,1598.84968277075,1589.4154935398,6876.45276915113,7232.43829317739
"53","uspE",7493.28413189436,1.97487611765469,0.0784781162819108,25.1646727931197,9.76426403852812e-140,4.34970328206885e-138,3016.36788305695,3055.38801105654,12074.4013190606,11826.9793144033
"54","cysN",1387.4373053445,-3.12170119733798,0.125153087447769,-24.9430618213138,2.53959157620605e-137,1.11036587248564e-135,2368.15301543776,2613.92245273679,292.38460593241,275.289147271026
"55","argG",1499.56932263018,-3.06374773893509,0.123185719282694,-24.8709652123248,1.53420873794922e-136,6.58593969145113e-135,2519.96541937831,2840.58328441755,315.396357325239,322.332229399619
"56","malK",1047.8027219799,-5.94747175512376,0.239482506060097,-24.8346814678449,3.78567238198448e-136,1.59606651676167e-134,2010.3094918636,2116.66345892641,31.1335460020622,33.1043911275284
"57","dadA",2274.2404922769,2.51706663223113,0.101822238329764,24.7202052667443,6.48616383638445e-135,2.68663733643924e-133,634.35897360874,716.248228111176,4035.17828835423,3711.17647903345
"58","gdhA",3887.92835111929,-2.80789631771787,0.114196677994124,-24.5882486867294,1.68728949316787e-133,6.86843188511955e-132,6064.06213518099,7550.24665777175,928.591850322377,1008.81276120205
"59","hisJ",4441.44344649227,-2.12334487989267,0.0864531135398243,-24.5606525080738,3.32810673397204e-133,1.33180677947593e-131,7094.21773334903,7361.24639504719,1669.02879219751,1641.28086537536
"60","htpG",7348.77118231495,2.0349409970833,0.0834604789102182,24.3820910645908,2.64891332540278e-131,1.04234739354599e-129,2786.84198662301,2971.00043987693,11453.0840314543,12184.1582713056
"61","fdoG",6896.31844254335,2.29472164896408,0.0944348837208005,24.2995126223536,1.9837145763054e-130,7.6779510076345e-129,2253.08885213361,2406.78932347777,10594.8810677452,12330.5145268168
"62","pnp",4823.64380135448,-2.18158868397072,0.0901539626487937,-24.1984780244145,2.30833396443454e-129,8.79028466133862e-128,7610.50039278178,8203.02985301232,1681.21148411136,1799.83347551247
"63","rpsB",7825.98807850529,-2.33157459311156,0.0975555541063636,-23.8999677103927,3.06510522580987e-126,1.14868467272017e-124,12539.5840794548,13582.2144522543,2364.79586372185,2817.35791859018
"64","dcuA",4390.49859521791,2.26756514480376,0.0950104523937318,23.8664808731441,6.82950897576586e-126,2.51944854559112e-124,1495.83412295394,1516.88402740196,6738.38226079416,7810.89396972157
"65","ygeV",4219.27294988866,2.0482421816494,0.0861509256732773,23.7750455452707,6.05298806228088e-125,2.19863151000695e-123,1680.7801864847,1599.17934475066,6613.84807678591,6983.28419153336
"66","hchA",832.481674793973,3.45281878108767,0.146752529437327,23.5281721843319,2.10044652127494e-122,7.5138700556517e-121,139.763800453208,135.996499008451,1341.44974295842,1712.71665675581
"67","dppA",6615.27057970839,-1.99656930153687,0.0851432332680345,-23.4495358574367,1.33639788893569e-121,4.70930659071219e-120,10240.7105340693,10923.657251125,2578.66978843167,2718.0447452076
"68","purM",943.845741867684,-3.33218323780782,0.142165054963696,-23.438834801272,1.71825664439619e-121,5.96588814326384e-120,1681.38261665906,1755.40096412447,167.850421924161,170.748964763041
"69","cysH",795.571714841816,-4.42599835824207,0.188963313638388,-23.4225272251095,2.5196028574297e-121,8.62142369042251e-120,1426.55465290171,1616.61479334149,67.6816217436134,71.4357913804561
"70","cysJ",836.947123144296,-5.29560613425395,0.226685130658585,-23.3610652752949,1.06379168980346e-120,3.58801739946567e-119,1530.77507306725,1738.66293347728,48.7307676554017,29.6197183772623
"71","yeeE",823.185301175535,-3.83817912216107,0.164502708663276,-23.3320116936039,2.09883006794795e-120,6.97934900059876e-119,1599.45211294512,1482.0131302203,113.705124529271,97.5708370074522
"72","ilvA",1204.89145739816,-2.89085696162266,0.124685521245022,-23.1851856795929,6.42407068360731e-119,2.10655984499956e-117,2053.08203424367,2196.86652244421,285.616443758049,284.000829146691
"73","efeO",819.246905478629,-3.58706587283435,0.156012674367968,-22.9921439868018,5.58612918178457e-117,1.80669191756074e-115,1494.62926260521,1534.31947599278,131.30234618261,116.736537133916
"74","nlpD",58054.7182299801,1.90307476001586,0.083139554072047,22.8901246976463,5.82739449640705e-116,1.85925383865095e-114,24227.3318923543,24699.0564737656,86091.0228578763,97201.461695924
"75","pntA",7107.83296394991,-2.12419074306535,0.0936076768464115,-22.6924843626945,5.31492864807608e-114,1.67313953841435e-112,10940.7343966841,12199.9320879735,2793.89734557636,2496.7680255657
"76","rrmJ",3953.62727528693,2.17333067648303,0.0963475514477798,22.5571967717412,1.14129782804394e-112,3.5455318052786e-111,1419.92792098367,1442.95772537685,5985.76262700517,6965.86082778203
"77","yidC",1475.01135114192,-2.5957687323534,0.11513395583944,-22.5456401061501,1.48185654617997e-112,4.54371857861158e-111,2439.2397760131,2627.87081160946,430.455114289382,402.47970265574
"78","nhaA",1086.60537218741,2.58664172979361,0.115003868918986,22.491780094944,4.99549322968467e-112,1.51209737375455e-110,306.636958752943,311.048402860355,1777.31938698729,1951.41674014904
"79","mntH",974.276484625063,2.704103112107,0.120319221722774,22.4744066109196,7.38843192036451e-112,2.20811237518742e-110,250.610952536786,266.413654467838,1771.9048572478,1608.17647424783
"80","atpB",5975.76125764373,-1.95975052468922,0.087471289642452,-22.4045001817157,3.55763349593612e-111,1.04994658548815e-109,9223.20596956298,9802.20919776298,2539.41444782038,2338.21541542859
"81","yqfA",618.576902268598,3.15823039241633,0.141277840156874,22.3547471345077,1.08565045607203e-110,3.16447003306922e-109,122.895755570924,124.837811910322,1153.29483451117,1073.27920708197
"82","carA",695.93862864393,-5.04704156132619,0.225891503590018,-22.3427684579333,1.41966611111307e-110,4.08759961992434e-109,1360.88976389567,1343.92437738095,40.6089730461681,38.3314002529276
"83","speA",2643.2274185908,-2.32916531518069,0.104355441288649,-22.3195387458348,2.38739804115912e-110,6.79114069298396e-109,4111.58594005665,4711.05820924147,870.385655622869,879.879869442203
"84","dnaJ",3088.46682917187,2.03446707977409,0.0911561812555501,22.3184763967964,2.44479695039099e-110,6.87162571413467e-109,1163.29266670321,1256.74713442682,4839.23595466836,5094.59156088911
"85","glyA",6650.21916937707,-1.81748929499791,0.0826693106432446,-21.9850544398657,4.00315589846013e-107,1.11193542073698e-105,10076.247096467,10652.3616710517,2922.49242688923,2949.7754831003
"86","rplA",6153.63745046147,-2.07794718642089,0.09505079360711,-21.8614396320564,6.05056235432432e-106,1.66109043239067e-104,9215.3743772962,10695.601583557,2381.03945294032,2322.53438805239
"87","lipA",2531.67021901402,2.01027544516804,0.0922215664012612,21.7983224923899,2.40676877135054e-105,6.53147249328578e-104,1024.73372659873,984.754136409913,3939.0703854783,4178.12262756911
"88","leuC",1140.02571556798,-2.74318954604015,0.126298209293691,-21.7199401431036,1.32952142450311e-104,3.56704554914982e-103,1940.42759163699,2027.39396214137,273.433751844198,318.847556649353
"89","prsA",1571.9445919836,-2.62021299824884,0.120898126517912,-21.6728999341493,3.69722365055339e-104,9.80802813365904e-103,2541.65290565553,2867.0851662756,403.382465591936,475.657830411329
"90","yccA",4723.99134176889,1.79992342993764,0.083447170845175,21.569615982274,3.46558966882707e-103,9.09139689788968e-102,2156.09759406048,2053.89584399943,7239.22626169689,7446.74566731876
"91","gudP",363.75136225961,4.62560071623679,0.214756431202659,21.538822797217,6.73978763845508e-103,1.74864160597719e-101,24.097206974691,31.3838074634887,653.804466043306,745.719968556956
"92","gyrA",3159.92343037203,-1.97963856316476,0.0922786758985305,-21.4528280113335,4.29716556755687e-102,1.10278346793497e-100,4908.60106074456,5180.42048530654,1304.90166721687,1245.77050822015
"93","malF",610.960244879304,-4.50090728375616,0.210650790854441,-21.3666764102788,2.72879890709208e-101,6.92762819316601e-100,1156.0635046108,1185.61050417624,44.6698703507849,57.4971003793915
"94","secD",2743.61321687279,-2.06156766254374,0.0971392986940152,-21.2227974698232,5.88182886449118e-100,1.4773402073472e-98,4253.75946120733,4605.74809975288,1086.96684520243,1027.97846132851
"95","cysP",769.729423149038,-3.35299854232223,0.158481558904781,-21.1570265051266,2.37751022148352e-99,5.90873856097115e-98,1407.87931749632,1402.50748464613,157.021362445183,111.509528008517
"96","eno",5465.43681045831,-1.81160934406924,0.0859574490117632,-21.0756527200025,1.33058900883751e-98,3.27241734360974e-97,8270.76386388832,8752.59519259519,2487.97641529523,2350.41177005452
"97","gntT",691.422895100624,-3.48099812851088,0.166205404761676,-20.9439526560663,2.1303140542266e-97,5.18522833198867e-96,1215.10166169879,1324.39667495922,104.229697485165,121.963546259315
"98","yaeT",5260.99549517316,-1.78235200511096,0.0855846565807941,-20.8256021151218,2.53717225750067e-96,6.11251397955008e-95,7881.59397124706,8428.99326674944,2374.27129076596,2359.12345193018
"99","cysA",683.000231515497,-3.68232526519798,0.176877386849815,-20.8185191492263,2.94135610965311e-96,7.01468866150605e-95,1168.71453827251,1369.03142335174,100.168800180548,94.086164257186
"100","cysD",666.287892049306,-3.58124030831451,0.172331625546729,-20.7810974738553,6.41747876357297e-96,1.51516673607958e-94,1183.17286245733,1281.15676245397,113.705124529271,87.1168187566537
"101","dusB",1543.22374789022,-2.30565799546741,0.111038668064651,-20.7644601259533,9.07412106583556e-96,2.1211881026176e-94,2537.43589443496,2597.1844220896,485.954044119145,552.320630917185
"102","actP",3039.37473348453,-1.87326838813604,0.0902216684912368,-20.7629543929128,9.3629771196029e-96,2.16725382150808e-94,4733.89631017805,4821.2502443355,1313.0234618261,1289.32891759848
"103","fdoH",971.300884257276,2.41468838152136,0.116385401797095,20.7473475559341,1.29543814233018e-95,2.969446071885e-94,303.624807881107,307.56131314219,1576.98178662619,1697.03562937961
"104","yeiT",1262.10659871563,2.28239122830378,0.110522312490932,20.650954335497,9.57104294012338e-95,2.17281080592609e-93,406.037937523543,453.321663361504,2152.27557144691,2036.79122253056
"105","pspA",1177.7908841362,2.20686847234036,0.107503697158967,20.5283030320067,1.20303312950297e-93,2.70510592262524e-92,421.701122057093,414.963676461684,1961.41339812992,1913.08533989612
"106","adk",1437.92673317929,-2.41166194166857,0.117865873374676,-20.4610704745919,4.78756165208879e-93,1.06636160948883e-91,2273.5714780621,2570.68254023154,443.991438638104,463.461475785398
"107","ybhC",666.141255491512,-3.33788536362969,0.163523924572002,-20.4122141293151,1.30248646702449e-92,2.87399116695777e-91,1167.50967792378,1260.23422414498,121.826919138504,114.994200758783
"108","artJ",755.473221666003,-3.07135805272128,0.151220540906361,-20.3104554071337,1.03936219509731e-91,2.27216124317107e-90,1284.9835619254,1417.85067940606,157.021362445183,162.037282887376
"109","yeeF",584.280448544545,-3.97597320678033,0.196853670297245,-20.1976076990421,1.02756095695438e-90,2.22575359575165e-89,1018.70942485506,1181.42599651444,69.0352541784857,67.9511186301899
"110","thrC",1845.27701443581,-2.41547217266204,0.120142565182666,-20.1050491055317,6.66544981434122e-90,1.43064791015087e-88,2809.73433324897,3409.67632642214,565.818357776608,595.879040295511
"111","ftsH",13657.5918614543,1.64413629551185,0.0822419056354616,19.9914664283134,6.53468909011314e-89,1.38994603078893e-87,6485.16082706372,6741.93926110101,19737.3145328726,21665.9528247798
"112","pheS",1051.67637343405,-2.48624021935535,0.124655882511384,-19.9448286696643,1.66218559608172e-88,3.50394660031155e-87,1753.07180740877,1820.95825082598,332.993578978578,299.681856522889
"113","dkgA",527.773154604689,2.90744634095309,0.145986129852066,19.9159080653713,2.96232823228134e-88,6.18943093488163e-87,127.715196965862,118.561050417624,920.470055713143,944.346315322126
"114","bax",6400.35062276112,-1.60290161524989,0.0805068291931119,-19.9101322374156,3.32436377712726e-88,6.88493234894513e-87,9573.21790087037,9694.10941649985,3189.15801655907,3144.9171571152
"115","yccC",1078.99197098143,-2.51408392048556,0.126623443918003,-19.8548060508731,1.00148427484811e-87,2.05609075905773e-86,1898.25747943128,1774.9286665462,297.799135671899,344.982602276349
"116","tyrB",927.214926402012,-2.56387654945727,0.129184838956396,-19.8465746458272,1.17974089589598e-87,2.4011795303538e-86,1591.62052067834,1582.44131410346,261.251059930348,273.546810895893
"117","malT",6391.31125380345,-1.59265420378271,0.0804022099796664,-19.8085874030762,2.51028482429065e-87,5.06562604286345e-86,9658.16055545615,9547.6516483369,3191.86528142881,3167.56752999193
"118","yccZ",514.183408747309,-4.30913965058059,0.218068053253899,-19.7605269835808,6.51213444466994e-87,1.30297876473438e-85,1004.25110067025,954.76516483369,41.9626054810403,55.7547640042584
"119","argA",1029.5201581468,-2.57926221231797,0.130555302435133,-19.7560892909692,7.11049623157676e-87,1.4107463531725e-85,1660.29756055621,1869.7775068803,288.323708627793,299.681856522889
"120","trmD",6727.05791390496,-1.75737837022184,0.0893616285423931,-19.6659170036068,4.22460031404702e-86,8.31190111788751e-85,9869.0111164847,10902.734712816,2954.97960532616,3181.50622099299
"121","leuB",1092.15736398519,-2.37969000971016,0.121787774576011,-19.5396460604913,5.0531392282254e-85,9.85988571722328e-84,1791.02490839391,1874.65943248573,337.054476283195,365.890638777946
"122","cfa",814.670557078082,2.53650554586363,0.13068727631595,19.4089709217856,6.48121359017445e-84,1.25427420380343e-82,250.610952536786,225.265995793486,1291.36534286814,1491.43993711391
"123","ynhG",675.154456235619,2.50454648015635,0.129727606908666,19.3061950331025,4.76404384730381e-83,9.14464026299537e-82,206.633549807975,195.974442160896,1153.29483451117,1144.71499846243
"124","nusA",2114.74406596137,-2.06336354339691,0.106898284664246,-19.3021202339933,5.15500138276918e-83,9.8152889231597e-82,3218.18199146998,3614.01978390663,851.434801534657,775.339686934218
"125","hisF",778.878714325361,-2.82732157150716,0.147276780530918,-19.1973341711773,3.89580349443287e-82,7.3583936402848e-81,1278.95926018172,1454.81383041861,193.569438186734,188.172328514372
"126","yhgF",539.035985942119,-3.51156171368017,0.183325422560127,-19.1547995070267,8.82645727139313e-82,1.65390996966343e-80,960.876128115804,1025.20437714063,93.4006380061866,76.6628005058553
"127","lepA",1349.85352215745,-2.16739477047442,0.113570292493594,-19.0841700138851,3.41863831615022e-81,6.35543705860683e-80,2152.48301301427,2268.70057063842,513.02669281659,465.203812160531
"128","sdaA",489.353925335251,2.90108458208233,0.152747587464382,18.9926703932972,1.9609819653031e-80,3.61709251568798e-79,123.498185745291,105.310109488596,848.727536664913,879.879869442203
"129","argD",604.832584523563,-3.08731233381103,0.162885688024486,-18.9538588150662,4.10358949596712e-80,7.51052310075842e-79,1051.24065427089,1116.56612775657,131.30234618261,120.221209884182
"130","aspA",22973.4299972067,1.48458540739797,0.0787470256186239,18.8525902500483,2.79800610251015e-79,5.08160954463574e-78,12486.5702241105,11684.5402276287,33032.692308188,34689.9172288995
"131","yphF",362.484836957964,3.29754316246667,0.175110002145867,18.8312667583649,4.18626186729321e-79,7.54485822036585e-78,67.4721795291348,64.8598687578767,678.169849871007,639.437449673838
"132","mukB",2288.33118292209,-1.84058733221623,0.0978978261683674,-18.8011052365017,7.3959090191523e-79,1.32285918138019e-77,3449.51517842702,3709.56604218437,997.627104500862,996.616406576119
"133","accC",2954.91321575735,-1.91963935676197,0.102161765514352,-18.7901936413999,9.08472857988447e-79,1.6127100885043e-77,4333.28024422381,5020.01435827093,1222.33008868966,1244.02817184502
"134","yqeB",671.217034951765,2.46821413654184,0.131841831654218,18.7210243181029,3.3367249418016e-78,5.8791101399952e-77,202.416538587404,207.133129259026,1189.84291025272,1085.47556170791
"135","thiM",616.580410872312,-3.00456892350241,0.160682668508206,-18.698774120427,5.06559319394009e-78,8.859159652513e-77,1125.94199589244,1067.74687170225,124.534184008249,148.098591886311
"136","nrdA",635.406769198609,-2.9298018926433,0.156949372824274,-18.6671780837481,9.15647115014998e-78,1.58959032246354e-76,1104.25450961522,1143.06800961462,134.009611052355,160.294946512243
"137","mdtK",487.516591701716,2.87386772871569,0.154006464420905,18.6606954423764,1.03377044373327e-77,1.78155621726588e-76,127.112766791495,104.612691544962,854.142066404402,864.198842066005
"138","purC",1417.2369183953,-2.00838794715245,0.107777666604446,-18.634546566344,1.6857682344573e-77,2.88412956634325e-76,2259.71558405165,2283.34634745471,563.111092906864,562.774649167983
"139","fabB",11619.4537578213,1.48676455973175,0.0798907284467379,18.6099762592972,2.66735666702269e-77,4.53066841067667e-76,5916.46674246101,6295.59177717584,16743.0795869351,17522.6769247133
"140","fbp",1915.75819002285,2.13000504199934,0.114568859874566,18.5914832733026,3.76617367827232e-77,6.35138289600068e-76,667.492633198941,753.211379123729,2829.09178888304,3413.23695888569
"141","rnb",924.210049607785,-2.50096980555742,0.134989233987073,-18.5271797734398,1.24651212391808e-76,2.087244769199e-75,1469.32719528178,1675.8953185503,281.555546453432,270.062138145627
"142","yqjA",726.926250151115,2.4916492700929,0.134512516464606,18.5235495965799,1.33348328772471e-76,2.2171507340268e-75,224.706455038994,211.317636920824,1137.05124529271,1334.62966335194
"143","trxB",1644.57261600372,-2.03915111667343,0.110298239110157,-18.4876126139865,2.59804711479926e-76,4.28950296366507e-75,2497.07307275235,2798.04078985593,652.450833608434,630.725767798173
"144","rpoB",14671.6559402444,-1.44930179530062,0.0788082788001331,-18.3902226690703,1.57332510852157e-75,2.57959762584682e-74,20863.3617986875,22107.4513952251,7997.26042522537,7718.55014183952
"145","gltB",911.799195248447,-2.67001445848973,0.145750161015045,-18.3191184139695,5.82487596678203e-75,9.48450493625681e-74,1415.10847958873,1740.05776936454,246.361103146753,245.669428893764
"146","ilvI",1695.88334313484,-1.93224539320759,0.105540652823588,-18.3080674746001,7.1357687853853e-75,1.1539417878284e-73,2610.3299455334,2765.95956444881,675.462585001262,731.781277555891
"147","aceK",920.583675978971,2.26158639492937,0.123919663219755,18.2504239937995,2.0530965129824e-74,3.29752439942275e-73,303.022377706739,329.878687338448,1418.60679174614,1630.82684712456
"148","murA",884.778802428907,-2.52982745617206,0.139057953245301,-18.1926124837275,5.90569128822147e-74,9.42117373749385e-73,1394.62585366024,1624.98380866508,259.897427495476,259.608119894828
"149","hisA",790.293008441394,-2.66878725397396,0.146706339112114,-18.1913560799473,6.04264385975229e-74,9.57495446501688e-73,1282.57384122793,1454.11641247498,232.82477879803,191.657001264638
"150","yrbL",3490.41151231609,1.67243704750461,0.0919831602805693,18.1819915993678,7.16825490606473e-74,1.12828332221459e-72,1597.04239224765,1732.38617198458,5095.07248485922,5537.14500017291
"151","plsX",972.713057242733,-2.25096505195444,0.123946379491905,-18.1607971219639,1.05481959890077e-73,1.64929077682431e-72,1630.17605183785,1588.71807559616,347.883535762173,324.074565774752
"152","mipA",981.788897902894,-2.23967674267123,0.123415826112802,-18.1474030779825,1.34616519975378e-73,2.09098423461755e-72,1590.41566032961,1652.18310846677,334.34721141345,350.209611401748
"153","ymcA",442.761534256582,-4.74129322091078,0.261565357937727,-18.126609954364,1.96506349329099e-73,3.03236268474512e-72,915.693865038258,792.266783967182,23.0117513928286,40.0737366280607
"154","araH",752.585711345369,2.27737790388624,0.12599871031505,18.0746128130345,5.05086747650055e-73,7.74357020260896e-72,245.189080967481,267.808490355104,1211.50102921068,1285.84424484821
"155","fnr",3779.75750036747,1.61899168038952,0.0899954246437654,17.9897109969543,2.34578017779462e-72,3.57315290307941e-71,1800.06136100942,1908.13549378011,5453.78508010037,5957.04806657998
"156","yahN",289.862019039537,4.26373185531705,0.237021768730034,17.9887774788037,2.3856292076317e-72,3.61055805078106e-71,28.3142181952619,27.1992998016902,457.527762986827,646.406795174371
"157","trpB",871.714497343615,-2.3223215092838,0.129410273720689,-17.9454184162855,5.21165756452574e-72,7.83740350945558e-71,1425.34979255297,1482.0131302203,281.555546453432,297.939520147756
"158","ubiA",977.121389887745,2.03436560346911,0.113439587908716,17.9334713830779,6.4616389197924e-72,9.6556515757151e-71,389.772322815627,375.210853674599,1606.76170019338,1536.74068286737
"159","purF",899.9722146256,-2.33396684935941,0.130209791297462,-17.9246646976609,7.57055845407649e-72,1.12415651006758e-70,1451.25429005077,1553.84717841451,282.909178888304,311.87821114882
"160","ybjD",967.06010123308,2.01949741748268,0.112969399031374,17.8764996078436,1.79775570071572e-71,2.65281325586863e-70,380.735870200118,382.882451054562,1578.33541906107,1526.28666461657
"161","argH",613.174290771168,-2.95573330209911,0.165749473583822,-17.8325350795419,3.95093259955288e-71,5.79388314754307e-70,1050.63822409653,1127.72481485469,161.0822597498,113.25186438365
"162","cysM",502.479599782142,-3.41487108414375,0.192278387478043,-17.7600360026616,1.44142086805919e-70,2.10073745030107e-69,842.19738376545,999.399913226208,93.4006380061866,74.9204641307222
"163","mhpR",2032.26927070784,1.65589334210055,0.0934261435551952,17.7240896293902,2.7330153817289e-70,3.95868056212388e-69,964.490709162007,991.030897902611,3044.31934602773,3129.236129739
"164","garD",785.387509867962,2.1619281726692,0.12263242114419,17.6293361290423,1.46679164083646e-69,2.11164333171639e-68,290.371344045027,281.756849227765,1330.62068347944,1238.80116271962
"165","alaS",4945.78142597738,-1.57168380701599,0.0892409935080534,-17.6116798483889,2.00408133698882e-69,2.86765820401855e-68,7053.25248149206,7757.37978703078,2536.70718295063,2435.78625243604
"166","ptsI",10831.8446023636,-1.51504146866038,0.0863134848033126,-17.5527783649657,5.6640199318732e-69,8.05587413201966e-68,15526.4328839678,16578.321938102,5314.36093930853,5908.26264807626
"167","spoT",647.998913516692,-2.596083149965,0.148306130034032,-17.5048944326798,1.31470541830993e-68,1.85869430696392e-67,1109.07395101015,1115.86870981293,171.911319228778,195.141674014904
"168","fadD",6475.05772511661,1.38413684471284,0.0792280733421772,17.4702827712963,2.4129585181933e-68,3.39106848896094e-67,3532.6505424897,3636.33715810289,9352.24649253251,9378.99670734134
"169","ybjX",1908.10742373804,1.77368039048573,0.10195701643263,17.3963543907518,8.79236552680255e-68,1.22832988217638e-66,880.150484750589,842.480875908764,2773.59285905328,3136.20547523953
"170","cysW",402.794958281806,-3.68097935190136,0.211860855455024,-17.3745137769578,1.28692458676322e-67,1.78731114667527e-66,733.157522204974,763.672648278226,56.8525622646353,57.4971003793915
"171","yebE",788.30232788034,2.1145948174824,0.121941237183501,17.3410969604999,2.30299518541683e-67,3.17974949284745e-66,283.744612126987,306.166477254923,1266.99995904044,1296.29826309901
"172","yeeI",4642.41859663778,1.50038039295482,0.0866084124408792,17.323725844519,3.11518807662646e-67,4.27613898192736e-66,2471.77100542893,2371.22100835248,6581.36089834897,7145.32147442074
"173","leuA",1537.39138572977,-2.40419468610015,0.139192994681871,-17.2723827919285,7.59411091792171e-67,1.03639860561926e-65,2207.3041588817,2969.60560398967,477.832249509911,494.823530537793
"174","fabD",1916.02492411337,-1.91861520794878,0.111370184399404,-17.2273685124566,1.65511582250095e-66,2.2458209522556e-65,2853.71173597778,3214.39930220488,855.495698839274,740.492959431557
"175","mreB",886.171273688792,-2.32357473671479,0.135451494308396,-17.1542938568435,5.83752884346469e-66,7.87566034252579e-65,1373.54079755739,1583.1387320471,288.323708627793,299.681856522889
"176","yfiQ",4347.64157494263,1.44121553480573,0.0840853402612363,17.1399144051527,7.4760643981976e-66,1.00289704796276e-64,2377.18946805327,2297.99212427101,6207.75834632423,6507.62636112203
"177","ysgA",1171.43195287951,-1.97353718582279,0.115313802155042,-17.1144923585932,1.15720119754148e-65,1.54358871604262e-64,1820.5439869379,1917.89934499098,487.307676554017,459.976803035132
"178","lysP",668.583441938371,-2.58983954795354,0.152828498985074,-16.9460510647721,2.058224989838e-64,2.73003887697051e-63,1116.90554327693,1175.84665296538,163.789524619545,217.792046891634
"179","rpoC",16612.7210988719,-1.36427233784557,0.0805402557228194,-16.9390117476251,2.31989156213807e-64,3.05992401017206e-63,22897.1660673514,24978.0236512189,9262.90675183094,9312.78792508628
"180","deoD",1864.12186152689,1.82853436401828,0.10802310361181,16.9272526235617,2.83297934367823e-64,3.71592457245794e-63,792.798109467334,841.086040021498,2670.71679400299,3151.88650261573
"181","yphE",318.431284298914,3.035821574339,0.179849272367809,16.8798101564206,6.33482072020948e-64,8.26326614387546e-63,68.6770398778693,68.3469584760421,586.122844299692,550.578294542052
"182","thiD",556.217662977818,-2.66728588101696,0.158434051282828,-16.8353069268895,1.34489227254296e-63,1.74466519531534e-62,967.502860033844,958.252254551856,159.728627314928,139.386910010646
"183","thrB",1063.75872610493,-2.13147160330834,0.12750288284148,-16.7170463585386,9.84805738762965e-63,1.27056084656796e-61,1602.46426381695,1864.89558127486,393.90703854783,393.768020780075
"184","glcD",1628.55836431306,1.68016182463625,0.10085185131319,16.6597023530941,2.57301735106038e-62,3.30157280752911e-61,754.845008482196,791.569366023549,2389.16124754955,2578.65783519695
"185","secY",17319.0600736457,-1.42312527864788,0.0855454771482939,-16.6358915291439,3.83012395927973e-62,4.88806630695104e-61,23884.5491231393,26590.4539368985,9084.2272704278,9717.00996411716
"186","lexA",1177.41438136958,1.77043481558908,0.106591950464055,16.6094607320852,5.95259040041004e-62,7.55594942761726e-61,519.897240478958,546.078249864704,1836.87921412167,1806.802821013
"187","dctA",9441.91934830397,1.67421235059734,0.100911186174544,16.5909490718056,8.10297303840561e-62,1.02305451035699e-60,4310.38789759785,4684.55632738342,12961.030563902,15811.7026043327
"188","ompF",36738.0986613623,-1.21210653552742,0.0734019498660587,-16.5132743440635,2.94463777208953e-61,3.69802647867201e-60,51463.8025056732,51208.6099292027,22394.4950025268,21885.4872080466
"189","pntB",5994.98551724636,-1.54739292122853,0.0939802637654786,-16.4650838296214,6.53720221368805e-61,8.16631451138491e-60,8412.33495486463,9466.05374893183,3204.04797334266,2897.5053918463
"190","ydcS",236.855090648036,3.677758017111,0.223961183578793,16.421408202717,1.34410735290405e-60,1.67023024221393e-59,31.9287992414656,35.5683151252872,479.185881944783,400.737366280607
"191","dadX",885.637603388675,1.9236530896566,0.1171897808348,16.4148535474124,1.49741700527309e-60,1.85099557562815e-59,383.748021071954,352.89347947834,1405.07046739742,1400.83844560699
