"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_chemostat1","K12_chemostat2"
"1862","yghB","yghB",231,278.505757891717,2.6843377713726,0.19734067752962,13.6025567813797,3.86675591031747e-42,3.9521258459998e-41,529.814205684279,435.877867051222,77.2066634350369,71.1242953963304
"1863","yghR","yghR",2121,0.85299126495558,-0.725601786458903,1.40787180163077,-0.515389104049406,0.606281144918719,0.67456634455848,0,0,1.79550380081481,1.61646125900751
"1864","yghS","yghS",2214,3.63880940251027,0.32939777984967,1.09124990858943,0.301853660886401,0.762763622147751,0.813407819282222,4.30743256653885,3.96252606410202,3.05235646138518,3.23292251801502
"1865","yghT","yghT",2178,1.71436355857881,0.489566735580324,1.32391204179068,0.369787961833288,0.711540485520618,0.771325567637364,4.30743256653885,0,1.25685266057037,1.29316900720601
"1866","yghU","yghU",1592,267.258422712698,-0.387072922312042,0.208344014512775,-1.85785477551268,0.0631896400991502,0.0937127765540789,245.523656292715,217.938933525611,314.931366662918,290.63973436955
"1867","ygiC","ygiC",2285,478.618529751789,-0.0277036739368681,0.173383127303375,-0.159782986774682,0.873052026470677,0.902473442579453,516.891907984662,431.91534098712,479.758615577717,485.908254457658
"1868","ygiQ","ygiQ",1181,107.782427698821,-1.10203526312033,0.312720177801584,-3.52402991987156,0.000425036251784469,0.000849712608351508,64.6114884980828,71.3254691538363,142.922102544859,152.270650598507
"1869","ygjI","ygjI",1751,5.67036359224048,1.26918671994563,0.903091700796651,1.4053796738759,0.159908407666715,0.215696818714076,8.61486513307771,7.92505212820404,3.23190684146666,2.90963026621352
"1870","ygjJ","ygjJ",2060,1.01463739085633,-0.909503471306026,1.38970469896297,-0.654458081623182,0.512816725112112,0.587462536627703,0,0,1.79550380081481,2.26304576261051
"1871","ygjK","ygjK",1636,18.6005686948893,0.975223894887298,0.567509421788714,1.7184276726429,0.0857186364505447,0.123705196002284,25.8445953992331,23.7751563846121,10.2343716646444,14.5481513310676
"1872","ygjQ","ygjQ",2062,3.14561695570891,-0.80251375884044,1.22732092626308,-0.653874420021431,0.513192715381287,0.587608147922027,0,3.96252606410202,3.7705579817111,4.84938377702253
"1873","ygjR","ygjR",66,1377.06994141528,3.87923392990169,0.174735824686944,22.2005644054486,3.39165278036259e-109,1.21328669915698e-107,2459.54399549368,2702.44277571758,193.375759347755,152.91723510211
"1874","yhaJ","yhaJ",836,111.429076731987,-1.94158821681194,0.356272586342971,-5.44972667344897,5.04472893786565e-08,1.42471351941397e-07,34.4594605323108,55.4753648974282,176.677574000177,179.103907498032
"1875","yhaK","yhaK",1211,26.5935623158162,1.66813244839692,0.487425556549427,3.42233275621805,0.000620862798291133,0.00121045174794828,30.152027965772,51.5128388333262,14.3640304065185,10.3453520576481
"1876","yhaM","yhaM",2230,23.9129934528762,-0.131820286806763,0.530805430297854,-0.248340124803912,0.80387125604938,0.851094186337483,25.8445953992331,19.8126303205101,24.7779524512444,25.2167956405172
"1877","yhaO","yhaO",1504,17.4456110371759,1.21135674459371,0.564980151464225,2.1440695597081,0.0320273136841259,0.0502769199522748,21.5371628326943,27.7376824487141,11.1321235650518,9.37547530224356
"1878","yhbE","yhbE",439,448.76161862622,1.56049221656469,0.160331794423614,9.73289310566627,2.18294324552221e-22,1.17401571814987e-21,676.2669129466,665.704378769139,231.619990305111,221.455192484029
"1879","yhbJ","yhbJ",878,228.275352744595,-1.22552260422475,0.236664688640488,-5.17830780444991,2.23907585698866e-07,6.02102289105947e-07,133.530409562704,138.688412243571,312.417661341777,328.464927830326
"1880","yhbU","yhbU",1900,4.20146641758554,-1.23329538942818,1.18327438111867,-1.04227338063571,0.297284950156114,0.369415667009781,4.30743256653885,0,7.00246482317776,5.49596828062553
"1881","yhbV","yhbV",1901,9.79951493511183,0.775553451690413,0.744465186618782,1.04175919254576,0.297523337968132,0.369517412384408,17.2297302661554,7.92505212820404,6.28426330285184,7.75901404323605
"1882","yhbW","yhbW",2279,42.1359712916085,0.0711626895311216,0.420435888554998,0.169259312699736,0.865592677932487,0.896927244050798,34.4594605323108,51.5128388333262,36.9873782967851,45.5842075040118
"1883","yhbX","yhbX",1001,54.5037284152465,1.57317542618556,0.346874765777519,4.53528357030898,5.75261421465702e-06,1.35683538069982e-05,64.6114884980828,99.0631516025504,27.8303089126296,26.5099646477232
"1884","yhcC","yhcC",1978,8.23231485311603,0.669997720311841,0.790826781393989,0.84721172331928,0.396877120247818,0.47372440895101,8.61486513307771,11.8875781923061,6.28426330285184,6.14255278422854
"1885","yhdJ","yhdJ",2292,16.051010895031,0.0938076323977994,0.628622575536904,0.149227272529433,0.88137430056333,0.907907820082907,21.5371628326943,11.8875781923061,16.8777357276592,13.9015668274646
"1886","yheO","yheO",1015,186.214966897529,-1.17545411039366,0.262821688679655,-4.47243953228833,7.73322713838012e-06,1.79883244076015e-05,120.608111863088,106.988203730754,241.495261209592,275.768290786681
"1887","yheS","yheS",1467,141.03401308184,-0.659378416062148,0.285753950417472,-2.30750411358733,0.0210267331796175,0.0338405705774212,90.4560838973159,126.800834051265,157.106582571296,189.772551807482
"1888","yheT","yheT",1246,74.7302088366063,0.975111223973234,0.300491567729564,3.24505353458309,0.00117428545088793,0.00222511071392167,107.685814163471,91.1380994743464,50.6332071829777,49.4637145256298
"1889","yhfK","yhfK",803,121.840783507387,-2.01855421081014,0.347349323235962,-5.81130889216931,6.19862677582865e-09,1.8225352201409e-08,43.0743256653885,51.5128388333262,191.041604406696,201.734365124137
"1890","yhfS","yhfS",1512,17.5788341751699,1.27608827507203,0.601952022207981,2.11991691695177,0.034013052489746,0.0531116514075995,34.4594605323108,15.8501042564081,7.72066634350369,12.2851055684571
"1891","yhfT","yhfT",1774,5.22518289510078,-1.56455800321525,1.15227014511111,-1.35780486013059,0.174525612361294,0.232274504388397,4.30743256653885,0,7.5411159634222,9.05218305044206
"1892","yhfZ","yhfZ",726,152.891725721566,1.50516137931207,0.237500473212739,6.33750896977722,2.33509619912238e-10,7.59388722607155e-10,219.679060893481,233.789037782019,86.0046320590294,72.0941721517349
"1893","yhgA","yhgA",1484,15.5802429730342,-1.82238900364199,0.810732266185584,-2.24783085569809,0.0245869775361247,0.0391171522660314,8.61486513307771,3.96252606410202,23.880200550837,25.8633801441202
"1894","yhgF","yhgF",548,213.927992595372,-2.48230554377455,0.306037807925592,-8.11110744976347,5.01604738530006e-16,2.16111092640391e-15,51.6891907984662,75.2879952179383,348.866388498318,379.868395866765
"1895","yhhI","yhhI",535,64.6369026615801,2.72359974811352,0.329624267996968,8.26274037607742,1.42365662328496e-16,6.28271642537531e-16,90.4560838973159,134.725886179469,16.8777357276592,16.4879048418766
"1896","yhhJ","yhhJ",1529,140.860285035633,0.515833697332802,0.250722121381412,2.05739204219674,0.0396485300031696,0.0612231388734358,189.52703292771,142.650938307673,109.705282229785,121.557886677365
"1897","yhhN","yhhN",544,94.17069609379,2.19964410006046,0.269490407729787,8.1622352297823,3.28880921299237e-16,1.42736738085937e-15,159.375004961938,150.575990435877,32.1395180345851,34.5922709427607
"1898","yhhQ","yhhQ",2182,26.6959610839906,-0.185183715030756,0.513112442909302,-0.360902795458986,0.718172113761333,0.777087241333871,30.152027965772,19.8126303205101,26.7530066321407,30.0661794175397
"1899","yhhS","yhhS",1845,37.1327077878455,0.487134024912108,0.415440512333796,1.17257227075801,0.240967374668839,0.308434615705581,47.3817582319274,39.6252606410202,30.1644638536888,31.3593484247457
"1900","yhhT","yhhT",180,225.349051077558,3.22258176047088,0.21230686934899,15.1788859698816,4.87999537062602e-52,6.4009272611378e-51,374.74663328888,439.840393115324,40.5783858984147,46.2307920076148
"1901","yhhW","yhhW",1275,73.4736733553216,0.952762152260931,0.303898696102192,3.13513076719666,0.0017177752052301,0.00318091549768491,103.378381596932,91.1380994743464,51.5309590833851,47.8472532666223
"1902","yhhX","yhhX",301,331.346595301221,2.04970955319572,0.17302584959909,11.8462620350947,2.25005346544904e-32,1.76490904715122e-31,525.50677311774,542.866070781976,126.403467577363,130.610069727807
"1903","yhhZ","yhhZ",2048,1.39107130677731,0.98711328007052,1.41453748199217,0.6978346580681,0.4852806018236,0.559565972852495,4.30743256653885,0,1.25685266057037,0
"1904","yhiD","yhiD",1593,13.2023811792113,1.18020723234216,0.635919778788956,1.8559058417553,0.0634669801865384,0.0940649969996341,17.2297302661554,19.8126303205101,7.36156558334072,8.40559854683905
"1905","yhiI","yhiI",520,584.610175441122,1.26944757779242,0.149879332370906,8.46979738774736,2.45820244874694e-17,1.11611845797914e-16,809.797322509304,844.01805165373,342.582125195466,342.043202405989
"1906","yhiM","yhiM",1031,25.4480990959219,2.07819799640654,0.47354942684989,4.38855561547393,1.14105956550483e-05,2.61303747250911e-05,47.3817582319274,35.6627345769182,9.69572052439998,9.05218305044206
"1907","yhiN","yhiN",587,180.709823178635,1.62465159354621,0.214343628280028,7.57965891770618,3.46464584839485e-14,1.39353131994212e-13,297.212847091181,249.639142038427,87.0819343395183,88.905369245413
"1908","yhjA","yhjA",1285,31.1769931715501,1.36676813136115,0.443343150909575,3.08286736483252,0.00205016508860386,0.00376687920170717,43.0743256653885,47.5503127692242,19.2118906687185,14.8714435828691
"1909","yhjB","yhjB",1326,34.7564323297222,1.24635950973191,0.433659800377011,2.87404898643675,0.00405246102818171,0.00721558106149096,43.0743256653885,55.4753648974282,23.3415494105925,17.1344893454796
"1910","yhjC","yhjC",2191,35.0328509557507,-0.152729056199403,0.45160432897832,-0.338192188159328,0.735218362352493,0.791902624778392,38.7668930988497,27.7376824487141,38.064680577274,35.5621476981652
"1911","yhjD","yhjD",56,528.466414753464,4.30932058274351,0.187251789273009,23.0135081724672,3.41413668533472e-117,1.43942441322773e-115,1089.78043933433,923.26857293577,46.5035484411036,54.3130983026523
"1912","yhjE","yhjE",597,349.647582375612,-2.03106206794454,0.271377954213928,-7.48425594786319,7.19536081425329e-14,2.84560249287303e-13,124.915544429627,146.613464371775,480.476817098043,646.584503603004
"1913","yhjG","yhjG",1219,684.298017898945,0.510706027465563,0.151552270179174,3.36983422855874,0.00075213416283661,0.00145675862055557,796.875024809688,812.317843140914,582.281882604243,545.717321040935
"1914","yhjH","yhjH",191,854.801003559253,-3.15235875036843,0.214246437085058,-14.7137044296187,5.26448290657526e-49,6.50756237823256e-48,150.76013982886,190.201251076897,1608.23275438983,1470.00986894143
"1915","yhjJ","yhjJ",863,130.678704543887,-1.73899508430062,0.32826688903563,-5.29750377630037,1.17396478276209e-07,3.21173911019847e-07,38.7668930988497,79.2505212820404,205.226084433133,199.471319361527
"1916","yhjK","yhjK",1683,113.705710314916,0.438910458387514,0.280567479863202,1.56436682755078,0.117731446356226,0.165159800859804,163.682437528476,99.0631516025504,96.0594533435924,96.0177987850461
"1917","yhjV","yhjV",1034,59.3904886934278,-2.19227215684696,0.50146360870929,-4.37174725896783,1.23256158511979e-05,2.81438868710622e-05,8.61486513307771,31.7002085128161,105.755173867992,91.4917072598251
"1918","yhjX","yhjX",1426,16.6681662320805,1.42684513863792,0.584904420924001,2.43945008379979,0.0147096347003554,0.0243544512815843,17.2297302661554,31.7002085128161,7.72066634350369,10.0220598058466
"1919","yhjY","yhjY",137,425.491981937499,2.91093314016266,0.176162430278012,16.5241427219683,2.4591137920687e-61,4.23793260078408e-60,818.412187642382,685.517009089649,100.727763225711,97.3109677922521
"1920","yiaD","yiaD",1769,29.9808046264691,-0.703437290176437,0.514242470348522,-1.36790975218303,0.171340326794802,0.228679769113922,17.2297302661554,27.7376824487141,38.4237813374369,36.5320244535697
"1921","yiaF","yiaF",814,719.346183281325,0.861880668531827,0.152334331533888,5.65782289424424,1.53305210790507e-08,4.44660445548386e-08,870.101378440848,986.668989961402,518.541497675317,502.072867047733
"1922","yiaJ","yiaJ",2143,55.4759396929036,-0.171195193963859,0.389574435536737,-0.439441550439506,0.660341625128588,0.727515901506578,73.2263536311605,31.7002085128161,59.4311758069702,57.5460208206674
"1923","yiaK","yiaK",1561,19.856850257037,1.03919295487547,0.533199593083372,1.9489755212791,0.0512983480882767,0.077588340702384,30.152027965772,23.7751563846121,12.5685266057037,12.9316900720601
"1924","yiaN","yiaN",2315,3.85784381495329,0.0994621624482276,1.095508356503,0.0907908751748125,0.927658760661717,0.946091720916766,0,7.92505212820404,3.95010836179258,3.55621476981652
"1925","yiaO","yiaO",1814,1.88553290999264,-1.64120114710172,1.31935803744584,-1.24393917384165,0.213521950331493,0.277908117272688,0,0,4.30920912195555,3.23292251801502
"1926","yiaT","yiaT",223,90.0012109862601,4.32761215758183,0.310117927471217,13.9547306821967,2.94411741358458e-44,3.11706780873238e-43,180.912167794632,162.463568628183,7.90021672358517,8.72889079864055
"1927","yiaU","yiaU",549,66.5909193750243,2.50946442767646,0.310807124451346,8.07402478983165,6.80180577979818e-16,2.92514816868916e-15,116.300679296549,110.950729794856,19.3914410488,19.7208273598916
"1928","yiaV","yiaV",819,27.5580502519525,2.56864930141459,0.457949015389179,5.60902898597057,2.03464947880698e-08,5.86545472461938e-08,47.3817582319274,47.5503127692242,7.5411159634222,7.75901404323605
"1929","yiaY","yiaY",1558,6.57121991822524,1.66388862545651,0.848241783215465,1.96157352582791,0.0498121570198714,0.0754855601565573,8.61486513307771,11.8875781923061,2.8728060813037,2.90963026621352
"1930","yibF","yibF",1162,69.2348064089144,1.25245736417107,0.342487384023294,3.65694452583363,0.000255239591298972,0.000518160511656812,64.6114884980828,130.763360115367,41.4761377988221,40.0882392233862
"1931","yibH","yibH",297,109.362604131869,3.32765843081118,0.277930667456047,11.97298038849,4.92279466124529e-33,3.91337312969701e-32,223.98649346002,174.351146820489,17.7754876280666,21.3372886188991
"1932","yibQ","yibQ",1160,32.1496630716362,-2.5770630403746,0.702727502488538,-3.66722951819668,0.000245192695318682,0.000499051684178801,8.61486513307771,7.92505212820404,50.6332071829777,61.4255278422854
"1933","yicC","yicC",922,203.366382487509,-1.21788806494484,0.245248681418413,-4.9659311434463,6.837221259656e-07,1.75083290607894e-06,120.608111863088,122.838307987163,282.612298248251,287.406811851535
"1934","yicG","yicG",2257,5.69791803150284,0.197780534386157,0.939100263700806,0.210606409167369,0.833194410694677,0.871587064089558,4.30743256653885,7.92505212820404,5.38651140244443,5.17267602882403
"1935","yicH","yicH",196,677.932862155807,2.18683496769994,0.150593282871731,14.5214642114057,8.85973274655943e-48,1.06723617421565e-46,1163.00679296549,1061.95698517934,237.186052087636,249.58161839076
"1936","yicI","yicI",2321,42.9689838574735,0.0315744930769486,0.403253702647044,0.0782993258826561,0.937589953685948,0.953748332896391,47.3817582319274,39.6252606410202,42.194339319148,42.6745772377983
"1937","yicJ","yicJ",1341,16.0215817284774,1.62901575757285,0.584826612330071,2.78546790318333,0.00534505314284381,0.00941064166312769,17.2297302661554,31.7002085128161,7.72066634350369,7.43572179143455
"1938","yicL","yicL",1731,107.40282951723,0.395357095918304,0.272845189429234,1.4490161865978,0.147333062270229,0.200955147325251,137.837842129243,106.988203730754,95.8799029635109,88.905369245413
"1939","yicR","yicR",2166,180.81392232412,0.0990201049726263,0.248026636705638,0.399231736912777,0.689722460387789,0.75181658770802,228.293926026559,146.613464371775,168.597806896511,179.750492001635
"1940","yidA","yidA",1288,64.0701089927363,-1.25362233322562,0.409008052238156,-3.06503093610408,0.0021764748300623,0.00398964058523065,47.3817582319274,27.7376824487141,83.8500274980517,97.3109677922521
"1941","yidC","yidC",344,693.851089525969,-2.06807508288756,0.184675360982653,-11.1984353076847,4.14998404946452e-29,2.84828847115864e-28,249.831088859253,281.339350551243,1108.1849458629,1136.04897283048
"1942","yidE","yidE",458,327.247044528273,1.65669315417708,0.173651012286496,9.54035989979604,1.42337482064702e-21,7.33752827848822e-21,499.662177718507,495.315758012752,159.799838272518,154.210404109316
"1943","yidJ","yidJ",1760,10.6722507090848,-1.17443467040235,0.847453746227179,-1.38583925745904,0.165795992049439,0.222527829247441,4.30743256653885,7.92505212820404,15.2617823069259,15.1947358346706
"1944","yidK","yidK",2111,7.18969861320709,0.483391447279951,0.896601592199824,0.539137395567125,0.589792054002434,0.659639526053883,17.2297302661554,0,5.38651140244443,6.14255278422854
"1945","yidL","yidL",1481,30.8210165660284,0.996954823019627,0.439627363855174,2.26772695465802,0.0233458539117629,0.037217799517672,43.0743256653885,39.6252606410202,21.1869448496148,19.3975351080901
"1946","yidP","yidP",2224,4.59407654902848,-0.302426548197812,1.06364401691776,-0.284330606281401,0.776157033192186,0.824159069220222,0,7.92505212820404,5.92516254268887,4.52609152522103
"1947","yidR","yidR",1179,86.8118264301465,-1.30768170816683,0.370676085432114,-3.52782863410896,0.000418983307466669,0.000839032730219513,47.3817582319274,51.5128388333262,138.433343042822,109.919365612511
"1948","yidX","yidX",1170,59.383043772152,1.17233122429367,0.32655165604486,3.59003300884384,0.000330636088902132,0.000667206671707635,81.8412187642382,83.2130473461424,36.2691767764592,36.2087322017682
"1949","yidZ","yidZ",674,76.3754002914596,1.97401936674323,0.295254057835113,6.68583314728106,2.29614524237145e-11,8.04332183566618e-11,133.530409562704,110.950729794856,31.6008668943407,29.4195949139367
"1950","yieE","yieE",2124,42.4992894472288,-0.218285190176157,0.431217695526441,-0.50620647631278,0.612711709051855,0.681079258508206,43.0743256653885,35.6627345769182,51.1718583232221,40.0882392233862
"1951","yieH","yieH",1650,32.2492539517384,-0.849862941993955,0.512132341595301,-1.65945962199266,0.0970232106230316,0.138831394109683,21.5371628326943,23.7751563846121,38.4237813374369,45.2609152522103
"1952","yieK","yieK",1329,25.1548798671468,1.4107966431859,0.493495446154539,2.85878350890418,0.00425268905470083,0.00755500290304639,25.8445953992331,47.5503127692242,12.0298754654592,15.1947358346706
"1953","yieL","yieL",2089,8.62194751855017,0.471572022409788,0.79558130757437,0.592738941853163,0.553355875752428,0.625406042437282,4.30743256653885,15.8501042564081,7.5411159634222,6.78913728783154
"1954","yieP","yieP",1404,128.784300896226,0.64273684237578,0.253738009695718,2.5330727672474,0.0113067478183104,0.0190136977201074,163.682437528476,150.575990435877,93.5457480224516,107.333027598099
"1955","yifB","yifB",1515,28.2357386719659,-1.20979635943812,0.572401482055451,-2.11354512062727,0.0345541373575615,0.0538497150502988,21.5371628326943,11.8875781923061,37.1669286768666,42.3512849859968
"1956","yifK","yifK",490,520.768418683963,1.55556793505367,0.174543765134986,8.91219422160767,5.00323912775955e-19,2.4107444042123e-18,727.956103745066,828.167947397322,281.894096727925,245.055526865538
"1957","yigA","yigA",827,73.9330165758825,-2.88783574833827,0.521213281630126,-5.54060276305007,3.01432287964106e-08,8.60558200584347e-08,17.2297302661554,15.8501042564081,129.455824038748,133.196407742219
"1958","yigB","yigB",1175,65.0846189847526,-1.5198028161708,0.428358370340523,-3.54797039442147,0.000388211855018421,0.000780058033785951,38.7668930988497,27.7376824487141,107.191576908644,86.6423234828025
"1959","yigE","yigE",1819,7.48187311792411,-1.19670917614321,0.975851832266024,-1.2263226204785,0.220077292191693,0.285652824004721,4.30743256653885,3.96252606410202,9.69572052439998,11.9618133166556
"1960","yigL","yigL",1258,56.4429561841505,-1.37270439804815,0.428597073409477,-3.20278528065609,0.00136105419274919,0.00255441092931704,30.152027965772,31.7002085128161,81.1567717968294,82.7628164611845
"1961","yigM","yigM",1652,14.6403270244782,-1.2465281165451,0.75388505934963,-1.65347237100105,0.0982347646157565,0.140394842165739,8.61486513307771,7.92505212820404,21.0073944695333,21.0139963670976
"1962","yigZ","yigZ",2128,100.3325547073,0.138587646526769,0.278113140905928,0.49831390949501,0.618262805482407,0.685957934090208,103.378381596932,106.988203730754,96.2390037236738,94.7246297778401
"1963","yihG","yihG",1301,9.35604753324029,-3.61005278994452,1.19820605356723,-3.01288144822577,0.00258779988548469,0.00469623023030695,0,0,18.673239528474,18.7509506044871
"1964","yihL","yihL",1400,26.0675397393787,-1.60327749309802,0.628262403140535,-2.5519233445828,0.0107130086056554,0.0180667237985375,8.61486513307771,15.8501042564081,38.4237813374369,41.3814082305923
"1965","yihM","yihM",1163,43.3393458531549,-2.01960638694474,0.552236289566131,-3.65714174367544,0.000255043360675973,0.000518160511656812,8.61486513307771,23.7751563846121,76.3089115346294,64.6584503603004
"1966","yihN","yihN",1333,20.1234769950247,-2.24427853089783,0.789724092453103,-2.84185141664664,0.00448523899063752,0.00794422299842099,8.61486513307771,3.96252606410202,34.2941225955629,33.6223941873562
"1967","yihO","yihO",1676,15.0262447077844,1.00551077902344,0.636016969679155,1.58094960820098,0.113889560175307,0.160437500939081,8.61486513307771,31.7002085128161,8.79796862399257,10.9919365612511
"1968","yihP","yihP",1871,7.75645556207269,0.893265927544998,0.803689744004034,1.11145617349139,0.266372044628191,0.336132761821037,8.61486513307771,11.8875781923061,5.02741064228147,5.49596828062553
"1969","yihQ","yihQ",2196,11.1661214848135,0.252208688216505,0.750119962536019,0.336224471834924,0.736701600180164,0.792373596714035,4.30743256653885,19.8126303205101,8.25931748374813,12.2851055684571
"1970","yihS","yihS",1723,29.5400163276681,0.692164984823228,0.471877034164277,1.46683337969413,0.142421386929661,0.195157802983709,21.5371628326943,51.5128388333262,22.8028982703481,22.3071653743036
"1971","yihT","yihT",2244,13.5627510957883,0.149798526200009,0.667689886722705,0.224353444883345,0.822482292921372,0.865471123194109,8.61486513307771,19.8126303205101,12.5685266057037,13.2549823238616
"1972","yihU","yihU",2351,6.25987698858684,-0.0210392798668634,0.954670039970352,-0.022038273943861,0.982417424751998,0.986596146252432,8.61486513307771,3.96252606410202,8.25931748374813,4.20279927341953
"1973","yihV","yihV",688,56.0916980012539,2.22890302323591,0.339549942929677,6.56428625493108,5.22826800274261e-11,1.7941774352435e-10,94.7635164638548,91.1380994743464,21.0073944695333,17.4577815972811
"1974","yihW","yihW",1762,128.124078050657,0.364525844141252,0.263507839695287,1.38335863009913,0.166554928874746,0.223176042606853,146.452707262321,142.650938307673,121.555607315163,101.837059317473
"1975","yiiD","yiiD",962,227.682665798306,-1.12943221857148,0.237982305963329,-4.74586635338138,2.07615767342739e-06,5.09543478894186e-06,142.145274695782,142.650938307673,327.858994028784,298.075456160985
"1976","yiiM","yiiM",362,232.266784475701,2.10555040363983,0.192357909387115,10.9460037819525,6.94442090965666e-28,4.52922037781751e-27,370.439200722341,384.365028217896,87.6205854797628,86.6423234828025
"1977","yiiX","yiiX",1419,28.036746218762,-1.46926087398977,0.594875015402911,-2.46986482193177,0.0135164117361835,0.0224892516625294,8.61486513307771,19.8126303205101,42.0147889390666,41.7047004823938
"1978","yijE","yijE",2336,18.546621742274,0.0294096580201682,0.592144514793569,0.0496663521917803,0.960388270413363,0.970868140279156,25.8445953992331,11.8875781923061,18.673239528474,17.7810738490826
"1979","yijF","yijF",1958,1.31094630181819,-1.20217127849724,1.36011312259533,-0.883875950114569,0.376763181128616,0.45430943342424,0,0,2.33415494105925,2.90963026621352
"1980","yijO","yijO",1942,8.75973445825256,-0.793667080361639,0.871378335356728,-0.910818008846553,0.362391272053357,0.440579708196692,4.30743256653885,7.92505212820404,11.4912243252148,11.3152288130526
"1981","yjaH","yjaH",1003,68.7325761590151,-1.99593903405488,0.441539922427821,-4.520404458741,6.17215959547602e-06,1.45288821584436e-05,25.8445953992331,27.7376824487141,112.398537931007,108.949488857106
"1982","yjbB","yjbB",569,174.162208527471,1.70382146308425,0.217600116042431,7.83005769515314,4.87646134889205e-15,2.02343150171074e-14,288.597981958103,245.676615974325,83.4909267378887,78.8833094395665
"1983","yjbF","yjbF",2337,0.341196505982232,0.0709683670653158,1.44460379977385,0.049126526647947,0.960818463717215,0.970868140279156,0,0,0.718201520325924,0.646584503603004
"1984","yjbG","yjbG",2248,1.86705755738919,0.295349665365692,1.32701531091214,0.222566885956032,0.823872611175806,0.865725062127423,4.30743256653885,0,0.897751900407405,2.26304576261051
"1985","yjbH","yjbH",1486,27.0960150103634,1.15192079174863,0.51438761235871,2.23940227966713,0.0251297531801771,0.0399268824080741,55.9966233650051,19.8126303205101,18.673239528474,13.9015668274646
"1986","yjbM","yjbM",1661,5.43697349004826,1.50434358261035,0.928241300906836,1.62063849253497,0.105095191873198,0.149385760392907,8.61486513307771,7.92505212820404,1.97505418089629,3.23292251801502
"1987","yjcC","yjcC",35,409.558229901428,4.65389404644515,0.182725738603167,25.4692857285542,4.31721385941646e-143,2.91226912059493e-141,783.952727110071,792.505212820404,31.0622157540962,30.7127639211427
"1988","yjcE","yjcE",2002,126.686659512913,0.233746169539546,0.29341777144923,0.796632625164598,0.425664423822601,0.501994857465115,94.7635164638548,178.313672884591,111.141685270437,122.527763432769
"1989","yjcO","yjcO",2211,132.10274178487,0.0782852874063313,0.256968558794472,0.304649283840773,0.760633280025942,0.812236623311284,120.608111863088,150.575990435877,133.40593240054,123.820932439975
"1990","yjcZ","yjcZ",456,460.46701882626,-1.99185182037823,0.207730532490591,-9.58863291061201,8.92598229189298e-22,4.62154477876301e-21,198.141898060787,170.388620756387,727.179039329998,746.158517157867
"1991","yjdF","yjdF",2254,29.95140993237,0.100323616827603,0.471182383852433,0.21291886170987,0.831390250178359,0.870857311744058,34.4594605323108,27.7376824487141,29.8053630935259,27.8031336549292
"1992","yjeH","yjeH",2106,57.753457434398,0.193929677665904,0.353931141444522,0.547930529295633,0.583739605192448,0.654420326618884,51.6891907984662,71.3254691538363,52.0696102236295,55.9295595616598
"1993","yjeJ","yjeJ",1144,55.0604125946733,-1.7313068944916,0.46404901119472,-3.73087077598605,0.000190819086978833,0.00039381456674565,30.152027965772,19.8126303205101,83.3113763578072,86.965615734604
"1994","yjfC","yjfC",1796,5.69721997351157,1.20646428486086,0.935451955547331,1.28971271876273,0.197150421919488,0.259171573581242,8.61486513307771,7.92505212820404,4.30920912195555,1.93975351080901
"1995","yjfF","yjfF",132,314.433910312392,4.83388324462373,0.288792454137429,16.7382602120325,6.89748564545631e-63,1.2337093643123e-61,503.969610285046,713.254691538363,25.3166035914888,15.1947358346706
"1996","yjfJ","yjfJ",1748,7.28059627102935,1.16073180627003,0.822631971785831,1.41099768314405,0.158245297171452,0.21373978639691,8.61486513307771,11.8875781923061,3.7705579817111,4.84938377702253
"1997","yjfK","yjfK",2113,2.98937439246699,-0.661041728045942,1.23408162888711,-0.535654783745599,0.592197158962549,0.661758539089672,4.30743256653885,0,3.7705579817111,3.87950702161802
"1998","yjfP","yjfP",882,74.7195236851839,1.55805023653177,0.302888007415949,5.14398126827166,2.68976365234166e-07,7.20014964079214e-07,120.608111863088,103.025677666652,34.8327737358073,40.4115314751878
"1999","yjiH","yjiH",1889,1.59830308568969,-1.42849307438064,1.33995346797597,-1.06607662767455,0.286389004018753,0.358044521348798,0,0,2.51370532114073,3.87950702161802
"2000","yjiK","yjiK",1952,19.3426491304775,0.496556800314149,0.55526048906515,0.894277208792875,0.371173591089043,0.448945106844893,25.8445953992331,19.8126303205101,16.5186349674963,15.1947358346706
"2001","yjiM","yjiM",1143,70.0562213043565,1.33104970312027,0.356265253705928,3.73611989739242,0.000186881587870062,0.000386025747122674,94.7635164638548,106.988203730754,47.760401101674,30.7127639211427
"2002","yjiN","yjiN",545,87.1810051710637,2.25998968009807,0.277327431661614,8.14917466533076,3.66416392664143e-16,1.58735615244044e-15,146.452707262321,142.650938307673,28.9076111931184,30.7127639211427
"2003","yjiY","yjiY",478,92.1319071451944,2.68855103115825,0.292974604784091,9.17673746207319,4.44349964049014e-20,2.19479134962285e-19,137.837842129243,182.276198948693,26.7530066321407,21.6605808707006
"2004","yjjG","yjjG",765,90.7509605618506,1.67664701711047,0.277020560229863,6.05242807869291,1.42678706188944e-09,4.4034565400274e-09,150.76013982886,126.800834051265,44.7080446402888,40.7348237269892
