"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"150","ilvI",1657.45879691267,-1.91940184746253,0.105230059838838,-18.2400527986217,2.48218481003488e-74,3.90530410112155e-73,2550.19225336566,2694.87853474503,669.119761062697,715.644638477292
"151","ybjX",1931.23335319513,1.84154410450951,0.100996918199336,18.2336663072717,2.78976346274695e-74,4.36016011396213e-73,859.873270751728,820.830375686334,2843.41120917287,3200.81855716958
"152","rnb",907.700787971234,-2.43727751937337,0.134810326898679,-18.0793087254004,4.63860639506349e-73,7.20204677128279e-72,1435.47632263071,1632.82731189922,286.566883116248,275.932634238757
"153","yebE",799.470071854834,2.18285601062062,0.121157014988619,18.0167529781554,1.43948016230394e-72,2.22037462943614e-71,277.207604739263,298.298456064818,1297.89758226922,1324.47664434603
"154","aceK",871.082118673257,2.20832304336371,0.123308634507866,17.9089084245989,1.00486936064968e-71,1.53992966956703e-70,296.041242428555,321.401297764599,1346.5861303715,1520.29980412838
"155","murA",865.996653542847,-2.49706371100418,0.139470688783715,-17.9038601786539,1.10024575473872e-71,1.67521289108605e-70,1362.4959765847,1583.2241517791,260.135957003585,258.130528803998
"156","ubiA",953.267408415531,2.03405573215802,0.113864196369601,17.8638746595595,2.25432674321793e-71,3.41039173973994e-70,380.792612030368,365.568495131828,1567.77124889326,1498.93727760667
"157","hisB",973.636615326839,-2.2774816303456,0.127591826268426,-17.849745528011,2.90356399085279e-71,4.36459300535834e-70,1534.35292049949,1697.37936958979,335.255431218524,327.558739999557
"158","ymcA",431.981688774442,-4.74016448753428,0.26641753255301,-17.7922392798646,8.11702926252278e-71,1.21241702908568e-69,894.597790241359,771.906710910328,22.2576219896115,39.1646319564687
"159","yphF",332.139496559722,3.19733442977175,0.180482170846177,17.7155140298972,3.1830643973726e-70,4.72454841371027e-69,65.9177319125212,63.193067002342,631.560023955227,567.887163368796
"160","hisA",776.216461539555,-2.59740006857378,0.146719906897631,-17.7031196617787,3.96710121950611e-70,5.85147429877152e-69,1253.02545751569,1416.74779247186,239.269436388324,195.823159782344
"161","cysM",488.492020402767,-3.47485991557196,0.196545281961763,-17.6796913204357,6.01244742698614e-70,8.81327697371882e-69,822.794546550934,973.716828111355,86.2482852097447,71.208421739034
"162","fadD",6331.92951493549,1.38884038743001,0.0788293253405854,17.6183213725282,1.78215030540813e-69,2.59621896343407e-68,3451.26410656272,3542.88872419582,9231.34872019138,9102.21650879203
"163","mipA",966.230984567322,-2.16869781174598,0.1231948004081,-17.6038096134079,2.30298704605835e-69,3.31706155234371e-68,1553.77510936657,1609.72447019944,343.602039464628,357.822319238646
"164","rpoB",14506.3016797339,-1.3785472290253,0.0783098250270736,-17.6037582582863,2.30507667196766e-69,3.31706155234371e-68,20382.704389236,21539.322912981,8218.62691966406,7884.55249705454
"165","dctA",9554.39494956272,1.74297595854644,0.099160689476244,17.5772876101674,3.67753148029513e-69,5.25998442030091e-68,4211.08367709008,4564.17022639496,13310.0579497877,16132.2679449782
"166","plsX",956.840471184306,-2.18336390210946,0.124224610665782,-17.575936768147,3.76618037548195e-69,5.35432872658879e-68,1592.61948710074,1547.89039388532,357.513053208135,329.338950543032
"167","leuA",1492.01050645927,-2.45135356103348,0.140036990095125,-17.5050431987171,1.31127511664349e-68,1.85305944627463e-67,2156.45151542391,2893.29117522551,446.543541166581,471.7557940211
"168","glcD",1643.67699436064,1.74396440365946,0.0997521817619149,17.4829700248752,1.93170286385221e-68,2.71358259445906e-67,737.454625771331,771.227215566216,2445.55621610857,2620.46991999645
"169","purF",883.447168114339,-2.28100046273539,0.130520984586997,-17.4761205637016,2.17823894154007e-68,3.04180112546424e-67,1417.819787297,1513.91562667976,285.175781741898,316.877476738701
"170","trpB",856.855644734734,-2.25849111876593,0.129484357451744,-17.4421927344206,3.94638012490834e-68,5.47850417340216e-67,1392.51208665201,1443.92760623631,286.566883116248,304.41600293437
"171","argH",601.260218248383,-2.89169164707703,0.165859009466461,-17.4346371437951,4.50409385194542e-68,6.21617631028724e-67,1026.4332540664,1098.74397142782,164.149962173385,115.71368532593
"172","yfiQ",4254.72975785533,1.44723184891158,0.0833597223935966,17.361284411172,1.62057069130192e-67,2.22357373922821e-66,2322.42294756079,2238.93715884642,6111.10833752272,6346.45058749141
"173","lexA",1191.7029781447,1.83842822227782,0.105931946049755,17.3548045781612,1.81416709585328e-67,2.47481754116401e-66,507.919666433088,532.044854439073,1880.76905812217,1846.07833358446
"174","secY",16849.5657409135,-1.43768814397897,0.0833241208522704,-17.2541651717864,1.04115644164621e-66,1.41214321970405e-65,23334.2885458547,25907.1189849279,8876.61786973195,9280.23756313961
"175","garD",755.268211047934,2.1363216478148,0.124152296491531,17.2072664637381,2.3423018571561e-66,3.15876136165051e-65,283.681667694957,274.516119020926,1282.59546715136,1180.27959032449
"176","cysW",391.200535789693,-3.76901675128924,0.219603754351344,-17.1628065395421,5.04173095204225e-66,6.7605028675112e-65,716.266783370878,744.047401801768,52.8618522253274,51.6261057607997
"177","spoT",635.106525116544,-2.54938824225396,0.148818495287911,-17.1308561971535,8.73595678941915e-66,1.16479423858922e-64,1083.52271831207,1087.19255057793,173.88767179384,195.823159782344
"178","allR",1236.41013433105,1.97807912461368,0.115624689775575,17.1077572485002,1.29905958232632e-65,1.72234865971355e-64,526.164752944589,470.890273469064,1839.03601689165,2109.54949401888
"179","alaS",4870.9495454558,-1.51786444246183,0.0889588896159023,-17.0625380893973,2.82030625370245e-65,3.7183926026468e-64,6890.75718956963,7558.02671254892,2581.88415079494,2453.13012890972
"180","ysgA",1138.09759394076,-2.00168307738606,0.117331101018372,-17.060123530867,2.93932989269317e-65,3.85378808153104e-64,1778.60165928249,1868.61219630581,474.365568653596,430.810951521156
"181","ptsI",10703.2071637126,-1.44525690038397,0.0849066548688152,-17.0217152308845,5.66854797833361e-65,7.39103493307587e-64,15168.7295051912,16152.2838248674,5458.68179295223,6033.13353183966
"182","cysQ",819.060632344575,2.02548761504735,0.119926141111403,16.8894587641723,5.37942125918472e-64,6.97551328114063e-63,329.000108384816,315.285839667599,1359.10604274065,1272.85053858523
"183","mreB",868.986721395298,-2.27879110415557,0.135559895851995,-16.8102158078048,2.05422153990566e-63,2.64916001867616e-62,1341.89668536204,1542.45443113243,290.740187239301,300.855581847419
"184","nupG",3586.97832572839,1.64308950671541,0.0986006906161844,16.6640770611977,2.39151647581735e-62,3.06737982767878e-61,1816.26893466108,1655.930153599,5045.52468477006,5830.18952988341
"185","ydcS",238.862411997495,3.7277526558781,0.223755240242859,16.6599568878569,2.56209068960177e-62,3.2683967716001e-61,31.1932124228895,34.6542625496714,485.494379648401,404.107793369018
"186","fabD",1887.64374932678,-1.85165764024651,0.11146215675513,-16.6124332612225,5.66480394904603e-62,7.18760070954227e-61,2787.96692919297,3131.79404100854,877.784967215305,753.029059890285
"187","dadX",874.558001833117,1.94543378604173,0.117461700332656,16.562281837673,1.30547723834608e-61,1.64755416176297e-60,374.907100252464,343.824644120269,1398.05688122247,1381.44338173726
"188","ybjD",890.781929779455,1.91569206002683,0.115732649818507,16.5527365270824,1.52987740533484e-61,1.92048440244161e-60,371.964344363513,373.042943917051,1450.9187334478,1367.20169738945
"189","thrB",1039.67996624933,-2.11674641706708,0.127894086662496,-16.5507762892356,1.58051471961302e-61,1.97355277158028e-60,1565.54613292238,1816.97055015336,388.117283443851,388.085898477735
"190","lysP",656.913154506438,-2.51905136819121,0.152571990745797,-16.5105754724551,3.07932879501486e-61,3.82485050328162e-60,1091.17388362334,1145.62915017149,168.323266296437,222.526317934481
"191","rpoC",16382.2501008431,-1.30951632821973,0.0796531193546707,-16.440239112154,9.85294229037311e-61,1.21743161284191e-59,22369.6531654563,24336.1257493428,9421.92960847743,9401.29188009597
"192","tpiA",2066.42976598859,-1.69638062189732,0.103210009252193,-16.4362025949657,1.05314608987854e-60,1.29449206880904e-59,2998.07969966413,3324.09122339201,1007.15739502992,936.390745868297
"193","thiD",544.223664110831,-2.63393357598123,0.160520192881689,-16.4087366747844,1.65615803313459e-60,2.02514661046509e-59,945.213191531331,933.626602808794,162.758860799034,135.296001304165
"194","metQ",4499.20581458103,-1.66270842570538,0.101464923110996,-16.387026912606,2.36743919852114e-60,2.87997758170613e-59,6687.70703323195,7002.19952106596,2371.82784326798,1935.08886075825
"195","fadR",1334.13328212132,1.75318539715477,0.107180855732464,16.3572625463163,3.86097617658632e-60,4.67277116756088e-59,645.640642036034,572.135079741634,2064.39443953647,2054.36296717113
"196","astC",329.692458023931,2.90360188605424,0.178195463522294,16.2944770234904,1.08023722167376e-59,1.30069379752555e-58,84.751369601813,68.6290297552316,581.480374478601,583.909058260079
"197","pfs",1385.91983109879,1.66454664271121,0.102362919187398,16.2612267794345,1.85976613980747e-59,2.2279431928658e-58,642.109334969291,685.610802208205,2124.21179863355,2091.74738858412
"198","mhpR",1856.34325908821,1.52952532781035,0.0942560391811207,16.2273456544385,3.23133592188376e-59,3.85149130083114e-58,942.270435642379,965.562883982021,2727.94979510176,2789.58992162666
"199","ycbB",740.869168710757,1.9865628842958,0.122718151133315,16.1880118462484,6.12766709486526e-59,7.26698208235277e-58,301.926754206459,293.54198865604,1214.43149980818,1153.57643217235
"200","malQ",438.088823848409,-2.96530859577987,0.184150500285287,-16.1026366541823,2.44461412712852e-58,2.88464467001165e-57,738.631728126912,817.432898965778,100.159298953252,96.1313693476959
"201","pntB",5878.19481691331,-1.5186264201566,0.094572485281879,-16.0578038700183,5.0408526585319e-58,5.91861307170909e-57,8218.5286466647,9222.79030562137,3210.66197200146,2860.79834336569
"202","efeB",463.207251293622,-2.76625997135126,0.172635051675105,-16.0237445669915,8.72349482189579e-58,1.01918058315218e-56,819.851790661982,798.407029330664,122.416920942863,112.153264238979
"203","hisD",614.179990554837,-2.45580834784483,0.154558728397575,-15.8891598896162,7.53303773930236e-57,8.75762022894264e-56,971.697994531898,1107.57741090126,178.060975916892,199.383580869295
"204","ygiE",849.112114709144,1.89530067798962,0.11930632569015,15.8860032527688,7.92202492839727e-57,9.16469550540076e-56,360.781871985496,357.414551002493,1403.62128671988,1274.63074912871
"205","glcC",2445.95398604512,1.49082127721337,0.0939978836016185,15.8601579109139,1.19592808173519e-56,1.37677574287564e-55,1343.07378771762,1221.05313336783,3675.2898310346,3544.39919206042
"206","pta",2215.51926518364,-1.67957626350196,0.106857439437941,-15.7179160602795,1.14012437754096e-55,1.30616190825081e-54,3218.78639133552,3542.88872419582,1133.74762009584,966.654325107387
"207","rpsA",23997.174862503,-1.36342872900292,0.0868914816717479,-15.691166760783,1.73830862442885e-55,1.98183978437298e-54,32833.5045553913,36311.5516939586,12723.0131698117,14120.6300308504
"208","malP",466.776233278307,-2.67095560305284,0.170861152649215,-15.6323164255858,4.38565455659085e-55,4.97603113151654e-54,779.830310572238,836.458768600892,127.981326440266,122.834527499834
"209","ompF",36382.9817293627,-1.14175095764637,0.073053485383595,-15.6289730962346,4.62191656259547e-55,5.21900626206953e-54,50278.1614650978,49892.6251367092,23008.8167317609,22352.3235838828
"210","nrdB",594.035155654152,-2.34905901605803,0.15034565035154,-15.6243896019967,4.96654894130786e-55,5.58145500070788e-54,962.281175687252,1027.39696029614,203.100800655205,183.361685978013
"211","hisG",716.703837281092,-2.16468987735912,0.138658484022369,-15.6116655437392,6.06332342581952e-55,6.7817266753242e-54,1129.42971017972,1215.61717061494,247.616044634428,274.152423695281
"212","lysS",1561.82823642936,-1.60405215852362,0.103104253409215,-15.5575750319168,1.41353805659592e-54,1.57356123281433e-53,2334.78252229439,2367.36177888343,751.194742149389,793.973902390229
"213","yqeC",438.016177252593,2.59015319993719,0.166619366341505,15.545330994888,1.71136163611483e-54,1.89615655456855e-53,127.71560558051,120.270675907683,847.180736979589,656.897690542589
"214","deoD",1666.67105118264,1.66546361071638,0.107199964032904,15.5360463573027,1.97816883654256e-54,2.18153198796282e-53,774.533349972124,819.471384998112,2345.39691715531,2727.282552605
"215","leuD",849.093039517347,-1.97946152029923,0.127519033078695,-15.5228711550664,2.42933328849931e-54,2.6666170050504e-53,1328.94855945065,1384.13201595452,357.513053208135,325.778529456081
"216","fdoI",494.813294286416,2.2582205714805,0.146189996753093,15.4471620605787,7.88389977722501e-54,8.61389049733843e-53,158.320266825609,182.784247565914,838.834128733485,799.314534020657
"217","purT",305.98424909597,-3.85814363076446,0.249781658371253,-15.4460645986667,8.01925249241121e-54,8.72139902400482e-53,590.316831323739,556.506686827076,36.1686357331187,40.9448424999446
"218","clpX",5382.19355510695,1.25945127252672,0.0816298736560798,15.4288034039229,1.04795182882169e-53,1.13447996147669e-52,3106.96166755535,3231.00036124877,7432.6546431559,7758.15754846776
"219","yeiA",1008.10633405177,1.78378958704797,0.116254509662425,15.3438313251474,3.89510983928668e-53,4.19746996379752e-52,464.955430454391,440.992478328171,1659.58393960041,1466.8934878241
"220","recN",501.843496258957,2.15673719874344,0.140634510343875,15.3357607138522,4.41075180781333e-53,4.73153375747248e-52,181.862313937224,184.143238254136,808.229898497769,833.138534346698
"221","lysA",304.889901316268,-3.73777080546592,0.244189323562294,-15.3068559711719,6.88107203244403e-53,7.34811312061897e-52,549.118248878413,587.763472656191,41.7330412305216,40.9448424999446
"222","hisC",573.148139153904,-2.34879577839784,0.153586748055444,-15.2929585926902,8.51904113586027e-53,9.05627796424786e-52,932.853616797733,983.909258273023,171.105469045139,204.724212499723
"223","argC",409.445006665444,-2.92319936746685,0.191925497321477,-15.230906827197,2.2051161351317e-52,2.33366550623803e-51,720.975192793201,731.136990263655,112.679211322408,72.9886322825099
"224","ucpA",7518.69053235982,1.34301359975584,0.0881920303955204,15.2282875644516,2.29524829242284e-52,2.41820802237407e-51,4141.04608693303,4352.84717437637,10121.6535997758,11459.2152683541
"225","deoB",1653.85031187807,1.46831057706864,0.0964270091277443,15.2271712080528,2.33476977980469e-52,2.44891408015069e-51,871.055743129745,882.664452000454,2399.64987075499,2462.0311816271
"226","rseA",6861.23523560976,1.19972219706537,0.0790277463348255,15.1810250539396,4.72342112979786e-52,4.93242206474467e-51,4252.28225953541,4066.10013916144,9572.16855690731,9554.38998683489
"227","cysC",325.678002780565,-3.29001881538553,0.217055408199242,-15.1575067522184,6.75866864918688e-52,7.02663348549825e-51,595.025240746062,589.122463344414,59.817359097081,58.7469479347031
"228","fdnG",395.539662933725,2.44503369632383,0.161623149707992,15.1279918795131,1.05877186605399e-51,1.09592175609098e-50,115.944582024702,127.745124692906,624.604517083474,713.864427933816
"229","ispU",1130.0674074863,-1.70606254316692,0.112789109010321,-15.1261283836439,1.08917547953514e-51,1.12246905314538e-50,1752.70540745972,1709.61028578379,532.791826376326,525.162110325376
"230","yphE",275.377479546008,2.83898883745445,0.187698498196037,15.125261335279,1.10361649587747e-51,1.1324064914221e-50,67.0948342681019,66.590543722898,504.969798889312,462.854741303721
"231","chbC",398.869484556005,2.38262597474382,0.157555661439079,15.1224396063044,1.15194624124666e-51,1.17688014257234e-50,127.71560558051,127.065629348795,635.733328078279,704.963375216437
"232","puuA",640.93263757501,-2.37546151981235,0.157309251488607,-15.1005837058756,1.6050621837891e-51,1.6327356697165e-50,1183.57641853643,967.601370014354,198.927496532153,213.625265217102
"233","arcB",1736.92818092722,1.44377793937919,0.0958717379887135,15.0594739353651,2.9915799743767e-51,3.03009817147168e-50,912.25432557507,953.331967788019,2547.10661643617,2535.01981390961
"234","proS",1427.67401005204,-1.63450745147955,0.108558960475153,-15.0564029383246,3.13380128779685e-51,3.16058591418828e-50,2074.05435053326,2247.09110297575,677.466369308801,712.08421739034
"235","purR",831.998389224069,-1.90177739282584,0.127484605697017,-14.9177022780746,2.52830689561336e-50,2.53906564836065e-49,1283.041567583,1343.36229530785,336.646532592874,364.943161412549
"236","yfgL",1714.00675697731,-1.49100301417755,0.100127964042484,-14.8909750481387,3.77227780984922e-50,3.77227780984922e-49,2481.92031674198,2578.00533555791,904.215893327968,891.885482281401
