"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_batch1","K12_IAI1ref_batch2","K12_batch1","K12_batch2"
"148","bcsZ","bcsZ",2274,58.7735119158983,-0.00494366668633595,0.0456196539635186,-0.108367036064967,0.913704548522738,NA,63.2893231041216,55.8781083522333,61.663888077734,54.2627281295042
"149","betA","betA",196,385.473125854584,0.0453653337419923,0.0684656926050884,0.662599500799043,0.507587089988676,0.999915178638161,357.828096011765,385.1291160277,380.454554743755,418.480736635116
"150","betT","betT",197,523.168820868336,0.00426866344872726,0.0690967714512618,0.0617780448937214,0.950739587721363,0.999915178638161,499.011970628651,544.16680903021,500.291922140106,549.204581674376
"151","bglA","bglA",1318,2833.30437450095,0.0435649501912226,0.0618994400231759,0.703802008142744,0.481556082959011,0.999915178638161,2739.69742898803,2808.51969210379,2853.99089537135,2931.00948154064
"152","bglB","bglB",2304,34.6923603155611,0.000520581773576978,0.0358470794505633,0.01452229251465,0.988413294283403,NA,27.9933544498999,41.2638338601107,26.7598004865638,42.75245246567
"153","bglG","bglG",2305,15.2339913997312,-0.00232074737195453,0.0257790233850698,-0.0900246427992543,0.928267632212819,NA,18.2565355108043,12.8949480812846,17.4520437955851,12.332438211251
"154","bglH","bglH",2303,26.6188351061089,-0.0039846305558305,0.0331981413345954,-0.120025712152691,0.90446277984049,NA,24.3420473477391,30.0882121896641,23.2693917274468,28.7756891595856
"155","bglJ","bglJ",1929,222.3881323615,-0.0200340964238803,0.0647189347080995,-0.309555410858347,0.756899068661438,0.999915178638161,238.552064007843,215.775464560162,228.040038928978,207.184961949016
"156","bglX","bglX",993,2142.91797902403,-0.0251927786888623,0.0648750136031399,-0.388327913778549,0.69777338271928,0.999915178638161,2084.89635533385,2256.61591422481,2026.76401946061,2203.39562707684
"157","bioB","bioB",387,1951.44886834572,-0.0224573451209823,0.0639080832840234,-0.351400698737534,0.725287758261763,0.999915178638161,1999.69918961677,1947.13716027398,1958.11931386465,1900.83980962748
"158","bioC","bioC",388,450.161289639577,0.078760134592422,0.0688985388365089,1.14313214652221,0.252983729113365,0.999915178638161,407.72929307463,439.287897969095,453.753138685212,499.874828829372
"159","bioD","bioD",389,533.640626743713,0.0302102105171545,0.0691240935636683,0.437043134451068,0.66208006623011,0.999915178638161,503.880380098199,540.728156208534,531.705600972159,558.24836969596
"160","bioH","bioH",1518,320.267424607055,-0.0248366682613177,0.0677215928680287,-0.366746663943917,0.713807995420429,0.999915178638161,316.446615520608,337.847639729657,303.66556204318,323.109881134775
"161","birA","birA",1792,863.981119262305,0.012334882076977,0.06820247562333,0.180856808557805,0.856479971479735,0.999915178638161,882.399216355542,833.013646050985,891.217703161211,849.293911481482
"162","brnQ","brnQ",222,613.403572422963,-0.02465455948397,0.0690788894305664,-0.356904398539168,0.721163376688237,0.999915178638161,574.472317406642,673.975953048475,557.30193187235,647.864087364384
"163","btuB","btuB",1789,2642.3425264507,-0.0434940084326822,0.0632592397993424,-0.687551867057597,0.491735027842069,0.999915178638161,2782.29601184658,2615.95513408994,2664.34535279266,2506.77360707361
"164","btuC","btuC",814,279.887443780558,-0.00758070554000223,0.066380338398141,-0.114201068011044,0.90907840529909,0.999915178638161,262.894111355582,300.882121896641,260.617187347404,295.156354522606
"165","btuD","btuD",813,469.263624615927,-0.00884906403123981,0.0690673605543063,-0.128122226768489,0.898052246590562,0.999915178638161,479.53833275046,465.077794131665,471.205182480797,461.233189100786
"166","btuF","btuF",145,261.4183224464,-0.0204167645127627,0.0663539696189012,-0.3076946960374,0.758314656008538,0.999915178638161,258.025701886034,275.092225734072,247.819021897308,264.736340268187
"167","cadA","cadA",1856,95.5329225357202,-0.00571232966386412,0.0506273802057093,-0.112830836607657,0.910164670365459,0.999915178638161,114.407622534374,79.0890148985456,110.529610705372,78.1054420045894
"168","cadB","cadB",2345,6.41044978561766,-0.000972125553157915,0.0167247900268101,-0.0581248285688242,0.953649197485065,NA,3.65130710216086,9.45629525960871,3.49040875911702,9.04378802158404
"169","cadC","cadC",1857,66.6585810293841,-0.00573892998356848,0.0469424332010702,-0.122254633861579,0.902697359345946,0.999915178638161,59.6380160019608,75.6503620768697,58.1734793186169,73.172466720089
"170","caiA","caiA",79,155.285821076822,-0.0148485503728423,0.0608255731387829,-0.244116900287369,0.807140283904775,0.999915178638161,153.354898290756,163.336009029605,146.597167882915,157.855209104012
"171","caiB","caiB",78,83.5670501560457,0.00174276233901477,0.0511512673750003,0.0340707557886732,0.972820728440396,0.999915178638161,90.0655751866346,76.5100252822887,89.5871581506701,78.1054420045894
"172","caiD","caiD",1951,16.1245040264106,-0.0173361201474945,0.0266012809342553,-0.651702457123793,0.514593137187783,NA,21.9078426129652,15.4739376975415,13.9616350364681,13.1546007586677
"173","caiT","caiT",1952,8.61633518914605,-0.00138060848191478,0.0199344159994959,-0.0692575334010135,0.94478462796791,NA,7.30261420432172,10.3159584650277,6.98081751823403,9.86595056900076
"174","can","can",130,9078.77240633968,-0.047382866832749,0.0593048400386355,-0.798971328510124,0.424307037244447,0.999915178638161,9554.25358398759,8997.23510791498,9144.87094888658,8618.72998456959
"175","carA","carA",76,7768.97107413219,0.00209491513928079,0.0595725010942205,0.0351658080624724,0.971947526571926,0.999915178638161,7531.42944939047,7991.42915757478,7550.91761555648,8002.10807400704
"176","carB","carB",77,18283.3988385213,0.089474009948639,0.0644591329058884,1.38807343374092,0.165114685212883,0.999915178638161,16172.8562578378,18728.6225932578,17720.8052700371,20511.3112329526
"177","cbl","cbl",948,914.773656371174,-0.00576269650742013,0.0679786805413688,-0.0847721147502005,0.932442562924428,0.999915178638161,940.820129990115,894.909396841152,935.42954744336,887.935551210069
"178","cbpA","cbpA",517,795.355245392692,-0.0187258949111274,0.0686685158802415,-0.272699863555891,0.785083939595897,0.999915178638161,769.208696188555,839.890951694337,755.091761555648,817.22957213223
"179","cbrA","cbrA",2296,20.6865169011936,0.000661406756521326,0.0296296440719708,0.0223224671519766,0.982190727150657,NA,17.0394331434174,24.0705697517313,18.6155133819574,23.0205513276684
"180","cca","cca",1382,595.100147481647,0.0321683646887414,0.0690360466621932,0.465964756732776,0.641240727516704,0.999915178638161,535.52504165026,626.694476750432,559.628871045095,658.552200480801
"181","ccmA","ccmA",1032,125.52467645159,0.00678072409525566,0.0553026145669661,0.122611275223613,0.902414925481038,0.999915178638161,142.400976984274,105.738574266534,145.433698296542,108.525456259008
"182","ccmB","ccmB",1031,63.8238574318966,-0.00256507618449705,0.0472106865821753,-0.0543325329537891,0.956670230275937,0.999915178638161,65.7235278388955,62.7554139955851,65.154296836851,61.6621910562548
"183","ccmC","ccmC",1030,109.384840286379,-0.010587519166432,0.0558969954456212,-0.189411239048296,0.849770516422596,0.999915178638161,108.322110697439,114.335206320723,104.71226277351,110.169781353842
"184","ccmF","ccmF",1029,209.613404903071,0.0651134618944499,0.0640938477452979,1.01590814383939,0.309673130406324,0.999915178638161,186.216662210204,202.880516478878,211.751464719766,237.604976203435
"185","ccmH","ccmH",1028,163.261587464051,0.0715729110926979,0.0611138043480804,1.1711414770556,0.241541914265529,0.999915178638161,138.749669882113,157.318366591672,168.703090023989,188.275223358431
"186","cdaR","cdaR",149,183.764267760327,0.0103792001691593,0.0628592816909559,0.165118020600172,0.868851089306739,0.999915178638161,172.828536168947,189.985568397593,181.501255474085,190.741711000681
"187","cdd","cdd",998,160.087900355354,-0.00709206189828888,0.0596841300899618,-0.118826594064436,0.905412738934191,0.999915178638161,143.618079351661,179.669609932565,141.943289537425,175.120622599764
"188","cdh","cdh",1762,256.620426435379,0.0513931930955915,0.0663606565550365,0.774452752030389,0.438663098475552,0.999915178638161,240.986268742617,246.723339955245,269.924944038383,268.847153005271
"189","cdsA","cdsA",158,1515.47475886085,0.108837123677759,0.0653976114639508,1.66423698421697,0.0960650798559985,0.999915178638161,1425.22687221012,1433.91822663885,1562.53965449805,1640.21428209638
"190","cfa","cfa",793,1818.59742232798,0.00898365883017565,0.0646638233934303,0.138928667665024,0.889506517116364,0.999915178638161,1851.21270079556,1769.18687675225,1873.18603405947,1780.80407770464
"191","chaA","chaA",614,1362.72536066322,-0.015291664639184,0.0666319113687635,-0.229494611891812,0.818484507978051,0.999915178638161,1428.87817931228,1319.58302031812,1398.49044281955,1303.94980020293
"192","chaC","chaC",615,457.766829765232,-0.0782363899567297,0.069005797158258,-1.13376546867942,0.256892939344721,0.999915178638161,468.584411443977,499.464322348424,422.339459853159,440.679125415367
"193","chbC","chbC",825,78.9059456411511,-0.0102979457068564,0.0506070104028373,-0.20348852115317,0.838753216792666,0.999915178638161,83.9800633496998,77.3696884877076,80.2794014596914,73.9946292675057
"194","chbF","chbF",823,224.269799932323,-0.0181776242599781,0.0651801744509372,-0.278882718757694,0.780334831034785,0.999915178638161,230.032347436134,226.951086230609,222.222690997117,217.873075065434
"195","chbR","chbR",824,185.666471224388,-0.0107573085582194,0.0624827678420292,-0.172164405159137,0.863308280568156,0.999915178638161,200.821890618847,175.371293905471,195.462890510553,171.00980986268
"196","cheA","cheA",905,16462.5856986562,0.00230845394019501,0.055952322913098,0.0412575174721588,0.967090600358713,0.999915178638161,16446.7042904999,16445.357119665,16460.7677079958,16497.5136764641
"197","cheB","cheB",901,4690.46315138683,-0.0157177991398578,0.0650185253322927,-0.241743396355551,0.808979001213229,0.999915178638161,5047.3235175537,4410.07224379933,4955.21696835979,4349.2398758345
"198","cheR","cheR",902,2624.19626404476,-0.0432184791929575,0.0620437152524912,-0.696581096362087,0.486064989469963,0.999915178638161,2672.75679878175,2684.72819052345,2564.28696836463,2575.0130985092
"199","cheZ","cheZ",900,5653.90878043219,-0.0462684558252109,0.0623788829744652,-0.741732676491673,0.458249317618479,0.999915178638161,5513.4737242629,6047.73065012248,5270.51722626669,5783.9135210767
"200","cirA","cirA",1007,3584.97791167591,-0.126276473698496,0.0609229737750433,-2.07272340586606,0.0381980282117955,0.999915178638161,3740.15557498011,3855.5894763041,3318.21526033391,3425.95133508552
"201","citA","citA",314,252.908323728222,-0.00781452588699868,0.0661659807504163,-0.118104890131921,0.90598454880873,0.999915178638161,248.288882946939,261.337614447368,245.492082724563,256.51471479402
"202","citB","citB",315,124.023822411617,0.0356599385889055,0.0571105061875571,0.624402425567625,0.532363332532632,0.999915178638161,104.670803595278,128.949480812846,126.818184914585,135.656820323761
"203","citC","citC",2014,28.6731786696424,-0.00129889302740941,0.0341296874248059,-0.0380575717334393,0.969641779636038,NA,32.8617639194478,24.9302329571502,31.4136788320531,25.4870389699186
"204","citE","citE",2013,10.0974885626188,0.000407826548925703,0.021647076728447,0.0188397978185094,0.984968905381622,NA,9.73681893909563,10.3159584650277,10.471226277351,9.86595056900076
"205","citF","citF",2012,5.49845357145267,-0.000903050579727921,0.0162435530769964,-0.0555943995409964,0.955664926125413,NA,6.08551183693477,5.15797923251384,5.81734793186169,4.93297528450038
"206","citG","citG",2011,15.6544478379402,-0.00240606375871196,0.0262189728183791,-0.0917680404712631,0.926882336893888,NA,18.2565355108043,13.7546112867036,17.4520437955851,13.1546007586677
"207","citT","citT",2010,41.6379107044854,-0.00462931981996125,0.0402850358234092,-0.114914129411577,0.908513185637482,NA,42.5985828585434,42.1234970655297,40.7214355230319,41.1081273708365
"208","clcA","clcA",143,930.421689939633,-0.0143025254643593,0.068175775041307,-0.20978896764567,0.83383238400796,0.999915178638161,978.550303379111,898.348049662827,955.20853041169,889.579876304902
"209","clcB","clcB",2089,46.6200140016326,-0.0059750657412826,0.0399450413452434,-0.149582164395334,0.881094280600275,NA,37.7301733889956,57.5974347630712,36.0675571775425,55.0848906769209
"210","clpA","clpA",458,17755.8152202758,-0.0341158954839186,0.0582295383094832,-0.585886415629755,0.557951846658339,0.999915178638161,17503.1491453918,18554.1109625577,16968.0404476542,17997.9603254996
"211","clpB","clpB",1206,9059.5863934858,-0.0147716545935567,0.0636995290361988,-0.231895821163173,0.816618930300222,0.999915178638161,8563.53225693461,9689.26398827725,8418.86592699024,9566.68340174107
"212","clpP","clpP",244,4016.46513438599,-0.0462187805128731,0.0605363924843333,-0.763487525703393,0.445172698962365,0.999915178638161,4174.66112013725,4031.82043341499,3997.68149877536,3861.69748521638
"213","clpX","clpX",245,8257.31658458045,0.0223083010331907,0.0635328802076198,0.3511300126846,0.72549081280781,0.999915178638161,7670.17911927258,8661.10679459616,7844.11195132231,8853.86847313077
"214","cmk","cmk",479,8571.07908441322,-0.0353808424683896,0.0672517868924029,-0.526095202867931,0.598822061552406,0.999915178638161,9606.58898578523,7877.09395125405,9217.00606324167,7583.62733737192
"215","cmtA","cmtA",2220,15.0901589361236,-0.000826742197726573,0.0260414447188655,-0.0317471709673483,0.974673676835285,NA,15.8223307760304,14.6142744921226,15.1251046228404,14.7989258535011
"216","coaA","coaA",1793,1301.48628766941,-0.0369591842225239,0.0666441949438639,-0.554574697070848,0.579185600087003,0.999915178638161,1370.45726567771,1285.19649210137,1317.04757177349,1233.2438211251
"217","coaE","coaE",114,554.404033778461,-0.0275619064076931,0.069116682108538,-0.398773574871708,0.690060049665978,0.999915178638161,593.945955284834,536.42984018144,570.100097322446,517.140242325123
"218","cobB","cobB",572,1065.4192865831,0.0270852178405394,0.0670524889410154,0.403940528805212,0.686256452253616,0.999915178638161,1051.57644542233,1047.06978420031,1084.35365449902,1078.67726221075
"219","cobS","cobS",951,581.403344838098,0.00401663262563221,0.0690939365176581,0.0581329249435034,0.95364274841751,0.999915178638161,597.597262386994,562.219736344009,596.85989780901,568.936482812377
"220","codA","codA",203,6697.25849270072,0.0207215563161907,0.0623786887973409,0.332189674321498,0.739746040188291,0.999915178638161,6313.10997963613,6946.93836299073,6424.67905594806,7104.30657222797
"221","codB","codB",202,4051.7206107015,0.0349862518929886,0.0648906027924579,0.539157449421243,0.589778217779046,0.999915178638161,3738.93847261272,4218.3673489909,3859.22861799705,4390.34800320534
"222","cof","cof",250,203.664227267081,0.0134625594415646,0.064179691968714,0.209763540905234,0.833852230097798,0.999915178638161,204.473197721008,196.862874040945,209.424525547021,203.896311759349
"223","copA","copA",271,895.666565663108,0.0456160693467751,0.0679332893725728,0.671483300280054,0.50191269446488,0.999915178638161,858.057169007803,885.453101581543,905.17933819768,933.976653865406
"224","corA","corA",1712,1124.32355101395,0.00944443954595204,0.0668844886712087,0.14120522909847,0.887707815245307,0.999915178638161,1100.26054011781,1136.47475756388,1116.93080291745,1143.62810345667
"225","cpdA","cpdA",1375,1171.99640700307,-0.0196979034208269,0.0666318639293183,-0.295622878593372,0.767518099577378,0.999915178638161,1170.85247742625,1198.37050835405,1147.18101216313,1171.58163006884
"226","cpdB","cpdB",1893,1070.75730229885,0.141026388106126,0.0672973796847452,2.0955702698495,0.0361203288418356,0.999915178638161,1004.10945309424,967.121106096345,1187.90244768616,1123.89620231867
