"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"147","bcr","bcr",1199,218.155889220759,-0.00972955240598122,0.0554311971514323,-0.175524847125367,0.860667248655147,0.999807467026667,237.94186974058,203.631733061854,231.869278527556,199.180675553044
"148","bcsA","bcsA",26,342.992337017707,-0.17830404368238,0.0599728521548304,-2.97307927296933,0.00294828294613274,0.267499979612582,390.445153049215,406.219200825955,283.608704314697,291.696289880961
"149","bcsB","bcsB",1898,310.924754360255,0.0184825566351118,0.0587781455356835,0.314446066078953,0.753182273416028,0.999807467026667,286.632677062012,323.72224230346,297.02262951877,336.32146855678
"150","bcsC","bcsC",1896,621.250214275269,0.00607422037169669,0.0617430396973964,0.098379030275583,0.921631325311911,0.999807467026667,613.687911145589,623.426382758599,612.249871814497,635.636691382393
"151","bcsE","bcsE",1899,294.550926830388,0.0198191876525754,0.0580178927277754,0.341604748479381,0.732648363196857,0.999807467026667,310.518733483846,266.28765092704,323.850479926917,277.54684298375
"152","bcsG","bcsG",1900,161.721475902424,0.00509553174889509,0.0529307683356524,0.0962678591132959,0.923307837209664,0.999807467026667,157.096755697449,163.949651747236,157.134552390575,168.704943774436
"153","bcsZ","bcsZ",1897,203.557844275481,0.0127551829962056,0.0553841783232292,0.230303732624951,0.817855760349171,0.999807467026667,208.543646452169,192.14481478657,216.539078294329,197.003837568858
"154","betA","betA",196,156.888403530617,-0.0401281422085611,0.0524232488012786,-0.765464619727695,0.443994926572734,0.999807467026667,158.934144652974,173.348039427014,141.804352157348,153.467077885133
"155","betT","betT",197,310.455044704271,-0.00321268495605818,0.0593605785184448,-0.0541215236819149,0.956838343958965,0.999807467026667,317.868289305949,304.925466943904,314.26910478115,304.757317786079
"156","bglA","bglA",1571,868.88409620723,-0.0327803940360133,0.0616273519564493,-0.531913070988,0.594786203887429,0.999807467026667,850.711086408406,924.174788511491,812.500612361022,888.149897548001
"157","bglB","bglB",2006,16.6933379533046,-0.00264925172299335,0.0227539346551187,-0.116430488315452,0.907311373521383,0.999807467026667,16.5365005997314,17.7525100618026,17.2464752623802,15.2378658893039
"158","bglG","bglG",2007,23.966955940672,0.00151270747051852,0.0263250405034325,0.0574626834979143,0.954176631223071,0.999807467026667,27.5608343328857,19.8410406573088,27.7859879227236,20.6799608497696
"159","bglH","bglH",2005,24.4245582205121,0.00432449273910758,0.026644072809122,0.16230599466111,0.871064894217706,0.999807467026667,20.2112785107829,27.1508977415805,22.0371628352636,28.2988937944216
"160","bglJ","bglJ",2338,38.6554702845377,0.00131802467510823,0.029630848399377,0.0444815031059299,0.964520595765324,0.999807467026667,49.6095017991943,27.1508977415805,51.7394257871406,26.1220558102353
"161","bglX","bglX",1163,1961.40801673283,0.0208016743400004,0.0599811604855297,0.346803465815216,0.728738973203299,0.999807467026667,1851.16937269216,2025.87467764101,1887.53090371605,2081.05711288208
"162","bioB","bioB",441,1209.663572536,0.00643726965373079,0.0604147027840987,0.106551375030932,0.915144895986332,0.999807467026667,1205.32715482487,1205.08215360707,1216.83464351238,1211.41033819966
"163","bioC","bioC",442,260.56231798578,-0.07327182308434,0.0575073607508612,-1.27412947016948,0.2026175357411,0.999807467026667,299.494399750692,263.15485503378,251.03202881909,228.567988339559
"164","bioD","bioD",443,312.980932010026,-0.024904210527658,0.0590949763443709,-0.42142686347027,0.673443406392533,0.999807467026667,336.242178861206,304.925466943904,319.059792354034,291.696289880961
"165","bioH","bioH",1823,176.201084872946,0.0131592037954981,0.0522285838672436,0.251954060805987,0.801076572620347,0.999807467026667,192.007145852437,153.506998769705,199.292603031949,159.997591837691
"166","bipA","typA",2095,4680.95696392099,0.0331993720337489,0.0562827248389322,0.589867888037717,0.555279224305791,0.999807467026667,4477.71688461617,4731.56606411928,4629.72047043451,4884.82443651401
"167","birA","birA",2164,490.703824777294,-0.0206814367247557,0.0614330078611183,-0.336650238118085,0.736380579945209,0.999807467026667,505.281962769572,491.848955241709,494.398957521566,471.285423576329
"168","brnQ","brnQ",245,192.82592156301,0.0156439918997769,0.0551106917375128,0.283864916344869,0.776513903670632,0.999807467026667,191.088451374674,186.923488297804,197.376328002796,195.915418576765
"169","btuB","btuB",2161,1342.14899159587,0.0353961446814412,0.0600324917156197,0.589616450523435,0.555447820292057,0.999807467026667,1318.3265755897,1312.64147927564,1374.92733341753,1362.70057810061
"170","btuC","btuC",952,267.545680621593,-0.00264183803570444,0.0571835090664538,-0.0461992990432664,0.963151401162279,0.999807467026667,291.226149450826,245.402344971978,286.483116858427,247.071111205142
"171","btuD","btuD",951,306.722824803756,0.00514750621708896,0.0593168045127328,0.0867798975243855,0.930846466785238,0.999807467026667,309.600039006083,300.748405752892,308.52027969369,308.022574762358
"172","btuF","btuF",138,201.468768778599,0.0146897065629482,0.0551386954490385,0.266413748880313,0.789920577666467,0.999807467026667,208.543646452169,186.923488297804,215.580940779752,194.826999584672
"173","cadA","cadA",2250,86.828414718212,0.00782128457272926,0.0442996283381401,0.176554180387908,0.859858587323851,0.999807467026667,89.1133643429972,81.4526932247416,92.9393389139377,83.8082623911717
"174","cadB","cadB",2251,10.53078309986,-9.70870529020985e-05,0.0178442636538722,-0.00544079905931174,0.995658891849949,0.999807467026667,13.7804171664429,7.30985708427168,13.4139252040735,7.61893294465197
"175","cadC","cadC",2252,54.666854908901,0.00483926605778814,0.0377478724187686,0.128199703657524,0.897990934582338,0.999807467026667,53.2842797102457,54.301795483161,55.5719758454473,55.5093685967501
"176","caiA","caiA",62,66.2214180884097,0.00564017242854745,0.0359170738205458,0.157033183068524,0.875218696215824,0.999807467026667,82.6825029986572,46.9919383988894,86.232376311901,48.9788546441912
"177","caiB","caiB",61,24.0198805914636,-0.0015088811991067,0.0265710323685909,-0.0567866983177635,0.954715110044053,0.999807467026667,26.6421398551229,21.929571252815,26.827850408147,20.6799608497696
"178","caiD","caiD",60,34.4123973503369,-0.0162607241723203,0.0313109633965999,-0.519330049553379,0.60353060183345,0.999807467026667,35.8290846327515,38.6378160168646,31.6185379810304,31.564150770701
"179","caiT","caiT",63,7.42189841753331,0.000969719409814396,0.0155269834885402,0.062453818575263,0.950201437542927,0.999807467026667,8.26825029986572,6.26559178651858,8.6232376311901,6.53051395255883
"180","can","can",121,2245.53586387622,0.038881166507754,0.0578737697558982,0.671827093202122,0.501693778529726,0.999807467026667,2202.11066319757,2199.22271706802,2291.86493486741,2288.94514037187
"181","carA","carA",58,2037.09060841625,-0.00620651466226274,0.0586128196509883,-0.105890054415051,0.91566958512909,0.999807467026667,2075.3308252663,2012.29922877022,2074.36771905851,1986.36466056998
"182","carB","carB",59,4680.88093328648,-0.0692539532425878,0.0565890646212535,-1.22380452311943,0.221025977633892,0.999807467026667,4681.66705867952,5000.98651093958,4391.14422930491,4649.72593422189
"183","cbl","cbl",1101,1005.68488433107,0.00654023355516229,0.0613075819666612,0.106679032924816,0.915043616971856,0.999807467026667,968.303979562052,1034.86691007332,972.509577295328,1047.0590703936
"184","cbpA","cbpA",592,307.993884172589,0.0102367972594531,0.0585643147443963,0.174795817284494,0.86124007506436,0.999807467026667,284.795288106486,324.766507601213,289.357529402157,333.0562115805
"185","cbrA","cbrA",1984,29.7790009485872,-0.0124751943782755,0.0293248258096956,-0.425414099958639,0.670534829174708,0.999807467026667,29.3982232884114,34.4607548258522,25.8697128935703,29.3873127865147
"186","cca","cca",1650,554.636903651943,-0.0178102151531487,0.0616228083519348,-0.289019855301506,0.772566183317212,0.999807467026667,578.7775209906,545.106485427117,562.42672105651,532.236887133545
"187","ccmA","ccmA",1209,139.925621410915,-0.00347746292684586,0.0507877040803019,-0.0684705676269112,0.945411048706272,0.999807467026667,134.129393753377,147.241406983187,130.306701982428,148.024982924667
"188","ccmB","ccmB",1208,73.2051303232338,0.00457546344241709,0.0396154543774844,0.115496932051285,0.90805125207347,0.999807467026667,58.7964465768229,85.629754415754,61.3208009329074,87.0735193674511
"189","ccmC","ccmC",1207,133.454770585293,0.0103801907641727,0.0505157192832844,0.205484370240521,0.837193708300371,0.999807467026667,127.698532409037,134.710223410149,133.181114526158,138.229211995829
"190","ccmF","ccmF",1206,339.468560925106,-0.0669032511307178,0.0592139523475881,-1.12985619905919,0.258536822964281,0.999807467026667,343.591734683309,379.068303084374,291.27380443131,343.940401501432
"191","ccmH","ccmH",1205,287.827323156615,-0.0679429516293525,0.0574803495422066,-1.18202050214506,0.2371975659533,0.999807467026667,282.039204673197,336.253425876497,242.408791187899,290.607870888868
"192","cdaR","cdaR",142,529.269020661191,0.000945651562246778,0.0615634864175356,0.0153605914361832,0.987744503193019,0.999807467026667,542.948436357849,514.822791792277,542.305833250399,516.999021244241
"193","cdd","cdd",1169,405.345709208418,-0.0112301706276759,0.0608657229880326,-0.184507306844674,0.853615495530297,0.999807467026667,407.900348126709,410.396262016967,401.459618607628,401.626608082368
"194","cdh","cdh",2128,107.00832922565,-0.0278978320161218,0.0466276592383243,-0.598310798179463,0.54963257286326,0.999807467026667,103.812475987203,122.179039837112,91.0230638847844,111.0187371935
"195","cdsA","cdsA",18,1245.85693929223,0.221881094630555,0.0608209673615022,3.64810203217844,0.000264184727149176,0.0346228761858281,1117.13248495963,1049.48662424186,1464.99225978774,1351.81638817968
"196","cfa","cfa",920,357.509246561828,-0.00664571027584259,0.0596391157638844,-0.111432072570516,0.911273728193574,0.999807467026667,382.176902749349,337.29769117425,377.506180743211,333.0562115805
"197","chaA","chaA",695,924.291804176728,0.00244273803065625,0.0615000021185261,0.039719316203412,0.968316901724397,0.999807467026667,959.117034784423,886.581237792379,960.053789605831,891.41515452428
"198","chaC","chaC",696,177.446663659062,-0.0502138605519844,0.0532771429929472,-0.942502877052392,0.345935238835667,0.999807467026667,178.226728685994,201.543202466348,150.427589788538,179.589133695368
"199","chbC","chbC",964,201.521126134731,0.0169957930180114,0.0555845957648269,0.305764443982268,0.759784002274822,0.999807467026667,199.35670167454,195.277610679829,207.915840663139,203.534351521417
"200","chbF","chbF",962,220.781189181803,0.00663737859070272,0.0525470992861285,0.126312939836336,0.899484213791544,0.999807467026667,185.576284508097,251.667936758496,186.836815342452,259.043720118167
"201","chbR","chbR",963,235.555002140802,0.0120614158986606,0.0571315773697411,0.211116451775909,0.832796402882391,0.999807467026667,228.754924962952,236.0039572922,234.743691071286,242.71743523677
"202","cheA","cheA",1057,59.738066603738,0.00133678600474773,0.0389523601520423,0.0343184854404166,0.972623184301711,0.999807467026667,61.5525300101115,57.4345913764203,62.278938447484,57.6862065809363
"203","cheB","cheB",1053,14.7321886051758,0.000418512049461976,0.0215106926683312,0.0194560006000236,0.984477336826814,0.999807467026667,14.6991116442057,14.6197141685434,14.3720627186502,15.2378658893039
"204","cheR","cheR",1054,7.35793534315663,0.000934948729490757,0.015232172401433,0.0613798678777295,0.951056685230711,0.999807467026667,9.18694477762858,5.22132648876548,9.58137514576677,5.44209496046569
"205","cheZ","cheZ",1052,46.0669406482078,0.00519662369634255,0.0346487874455385,0.149979958303323,0.880780427353473,0.999807467026667,50.5281962769572,39.6820813146177,52.6975633017173,41.3599216995393
"206","cirA","cirA",1179,1632.26694204398,-0.0517478883602466,0.0595598109104405,-0.868839030366625,0.384935181560724,0.999807467026667,1720.71475684983,1636.3637215791,1614.4617120617,1557.52757768528
"207","citA","citA",362,169.627155277864,0.00826373622963031,0.0524737886756651,0.157483125160022,0.874864106119347,0.999807467026667,153.421977786397,181.702161809039,156.176414875998,187.20806664002
"208","citB","citB",363,58.7689561339223,-0.00915107396358792,0.0379814972766954,-0.240935050477929,0.809605455837659,0.999807467026667,54.2029741880086,66.8329790561982,49.8231507579872,64.2167205334952
"209","citC","citC",361,11.1918803210749,-3.15381411088283e-05,0.0189178073230269,-0.00166711398262524,0.998669836108312,0.999807467026667,11.9430282109172,10.442652977531,11.4976501749201,10.8841899209314
"210","citE","citE",360,7.0166534938251,0.000922430617553358,0.0151774237837711,0.0607764947921988,0.951537210146606,0.999807467026667,6.43086134434,7.30985708427168,6.70696260203674,7.61893294465197
"211","citF","citF",359,3.20424046170093,-0.00124296158705938,0.010399377675276,-0.119522689325387,0.904861265399325,0.999807467026667,3.67477791105143,3.13279589325929,3.83255005830671,2.17683798418628
"212","citG","citG",358,6.68058567142514,-0.000760030755606434,0.0147830946342665,-0.0514121551954839,0.958997099138013,0.999807467026667,7.34955582210286,6.26559178651858,7.66510011661342,5.44209496046569
"213","citT","citT",357,30.1568016682181,0.00353826116329723,0.0290093767895933,0.121969568286849,0.90292311928135,0.999807467026667,33.9916956772257,25.0623671460743,35.4510880393371,26.1220558102353
"214","clcA","clcA",136,598.073831801661,0.00706597783513792,0.0617326091179871,0.114461026936882,0.908872339302071,0.999807467026667,598.07010502362,592.098423826006,604.584771697884,597.542026659133
"215","clcB","clcB",873,28.2799696758786,0.00342773800156794,0.028593283727604,0.119879130855432,0.904578896405739,0.999807467026667,30.3169177661743,25.0623671460743,31.6185379810304,26.1220558102353
"216","clpA","clpA",518,12368.8622645793,0.0276242892322854,0.0527591349301755,0.523592535564599,0.600561974356175,0.999807467026667,12257.221722312,12168.8235147168,12579.3874288772,12470.0163924111
"217","clpB","clpB",1426,5254.83929671752,0.011329095161158,0.0558326381219709,0.202911693629963,0.839204054216019,0.999807467026667,5089.56740680623,5362.30230396215,5154.77982842252,5412.70764767918
"218","clpP","clpP",267,1470.25139175386,0.0345242202693721,0.0599420787093376,0.575959676620191,0.564642437321207,0.999807467026667,1409.27732888822,1474.50260042737,1466.90853481689,1530.31710288295
"219","clpX","clpX",268,4850.33460056141,-0.0246852383364367,0.0552005792173559,-0.447191654262122,0.654736686700337,0.999807467026667,4849.78814811013,4965.48149081598,4736.07373455252,4849.99502876703
"220","cls","clsA",717,928.710972330378,-0.0110653259200979,0.0613872652733483,-0.180254420372461,0.85695283676153,0.999807467026667,962.791812695475,907.466543747441,946.639864401757,897.945668476839
"221","cmk","cmk",541,1951.56239446083,0.0318916796213302,0.0584927907748234,0.545224107088716,0.585599393363557,0.999807467026667,1909.04712479122,1928.75800494997,1976.63769257169,1991.80675553044
"222","cmr","mdfA",490,151.781369789743,0.00848154569198968,0.052111375213609,0.162758047685809,0.87070894082805,0.999807467026667,145.153727486532,154.551264067458,148.511314759385,158.909172845598
"223","cmtA","cmtA",1591,34.3059152857479,-0.00150350164387321,0.0312054666261357,-0.0481807133950681,0.961572220815476,0.999807467026667,36.7477791105143,32.372224230346,35.4510880393371,32.6525697627942
