"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_starvation1","IAI1_starvation2"
"1217","pstA","pstA",1153,58.8308211279803,-2.1046900902018,0.42840238229261,-4.91288138721004,8.97475759106612e-07,1.83776259085057e-06,94.2367654560706,98.0808088849497,27.1277045719353,15.8780055989655
"1218","pstB","pstB",1756,259.064562470829,-0.382271841333574,0.200284364403333,-1.90864545254144,0.0563078442733299,0.0757077564517836,286.609748731911,300.719461203855,239.628057052096,209.300982895454
"1219","pstC","pstC",1608,89.3013807201385,-0.815601016420374,0.317981110778721,-2.56493542784036,0.0103195007649217,0.0151519535484951,107.234940001736,121.2130751314,66.6889404060077,62.0685673414106
"1220","pstS","pstS",813,167.422188965308,-1.91194575083418,0.254071318273589,-7.52523253638318,5.26265782063268e-14,1.52830690215421e-13,263.213034549715,266.483707159109,67.8192614298384,72.1727527225705
"1221","pta","pta",495,1638.49219974802,-1.50371979449942,0.126197378349277,-11.9156183287545,9.81354324330487e-33,4.68076274695814e-32,2501.49869131321,2347.46237868979,921.211634421971,783.796094567115
"1222","ptr","ptrA",1040,492.242924026399,-0.92239021149248,0.157310224857778,-5.8635108577742,4.53181199434688e-09,1.0288084729474e-08,624.562286919199,665.283977247914,341.356949196853,337.76848274163
"1223","ptrB","ptrB",1819,140.893501765452,0.442795356854492,0.266441135836471,1.66188811447741,0.096535210236382,0.125299412516821,135.181015274915,102.70726213424,158.24494333629,167.440786316363
"1224","ptsA","frwA",1269,47.9253230166312,1.83203224131326,0.437739166824063,4.18521434717673,2.84897135225147e-05,5.30056844969718e-05,17.5475356366476,24.0575568963084,67.8192614298384,82.2769381037303
"1225","ptsG","ptsG",32,4492.18231953426,-4.02715747180393,0.111320535024179,-36.1762317341472,1.43980693210337e-286,1.06230755209252e-284,8372.77413359006,8558.01322053679,489.429003318667,548.512920691536
"1226","ptsI","ptsI",156,12846.0103646243,-2.17071233135233,0.0960686990750609,-22.5954171572189,4.80755978773372e-113,7.2760568325893e-112,20985.552803976,21066.0922253175,4437.64033955909,4894.75608964473
"1227","ptsP","ptsP",988,703.936125917056,-0.887811100809488,0.143080727425519,-6.20496636258464,5.47086030619114e-10,1.30735841932361e-09,939.11811092429,890.129605163411,518.817349938264,467.679437642257
"1228","purA","purA",491,3765.16706978832,-1.20763368386282,0.101165152304406,-11.9372496986812,7.56845692028904e-33,3.63933335820823e-32,5432.58705136065,5079.84566772051,2313.76713578132,2234.46842429078
"1229","purB","purB",330,490.890890951237,-3.20592476334041,0.204761293069392,-15.6568886398561,2.98129654844361e-55,2.13298216693192e-54,988.511174197817,784.646471079598,99.4682500970963,90.9376684304388
"1230","purC","purC",201,1510.04898714309,-2.44275249550954,0.121447774107559,-20.113604497569,5.60955223363829e-90,6.58913075801991e-89,2489.80033422211,2613.9460858489,470.213545913546,466.235982587805
"1231","purD","purD",191,631.893065001727,-3.81089741870579,0.184663612101569,-20.636969976574,1.27829086949824e-94,1.5801281376363e-93,1197.13187565574,1164.01563752138,87.0347188349592,79.3900279948275
"1232","purF","purF",101,1644.2724656562,-3.61871913311783,0.13168566530277,-27.4799776027081,3.04643490512382e-166,7.12141862474984e-165,2994.7794153212,3087.6948985762,236.237093980604,258.378454746802
"1233","purH","purH",186,598.881421292992,-4.44204403121269,0.212706262259242,-20.8834661661198,7.56963920486047e-97,9.60855815197611e-96,1193.23242329204,1097.39471073161,48.6038040247175,56.294747123605
"1234","purK","purK",182,622.978468670908,-5.51997476053293,0.261902035210083,-21.0764866951305,1.30735419510225e-98,1.6959688212288e-97,1254.32384365666,1185.29732246812,24.8670625242741,27.4256460345768
"1235","purM","purM",86,1393.98283244651,-4.22568962807398,0.148194737020936,-28.5144379147352,7.75795525523489e-179,2.12982934390809e-177,2695.17149204362,2599.14143545117,140.159806954999,141.458595336238
"1236","purN","purN",296,374.736940995943,-3.71103755116782,0.223623564851105,-16.5950200894022,7.57184761907584e-62,6.03957169886421e-61,698.651881829489,694.89327804337,51.9947670962094,53.4078370147022
"1237","purR","purR",307,858.248670385832,-2.28383617603372,0.140643240565497,-16.2385064995011,2.69403496128927e-59,2.07186206632051e-58,1402.50303347724,1446.22928572808,282.58025595766,301.682106380345
"1238","purT","purT",200,528.207472125587,-4.87290690277736,0.241699716998451,-20.1609954835346,2.15502531705936e-90,2.54400738678857e-89,1024.90606292568,1018.74500549368,31.6489886672579,37.5298314157367
"1239","purU","purU",446,907.047722174103,-1.88568080182077,0.144817356073688,-13.0210967313978,9.28279695948575e-39,4.91405462362015e-38,1371.95732329493,1486.94207432183,417.088457793506,352.203033286144
"1240","putP","putP",378,3425.62583247159,1.57760814287843,0.108199437135449,14.5805577611602,3.73453031540715e-48,2.3325994906551e-47,1772.30109930141,1661.822007145,4862.64104451941,5405.73917892053
"1241","puuA","puuA",1184,131.612131147177,1.33094472095966,0.283129150541869,4.70083959356508,2.59093985683523e-06,5.16656165708444e-06,87.0877694559549,61.0691828906291,181.981684836733,196.309887405392
"1242","puuB","puuB",2291,6.95812012578614,-0.166078206978121,0.994468338555116,-0.167002005533348,0.867368470899848,0.893870344737905,9.09872218196544,5.5517438991481,4.52128409532256,8.66073032670846
"1243","puuD","puuD",768,244.735899799776,1.79688303888647,0.222548777079369,8.0741087974868,6.79712508992232e-16,2.08958493975346e-15,116.983570910984,99.9313901846657,339.096307149192,422.932330954263
"1244","puuE","puuE",1824,18.8637422027374,1.05194239396692,0.639629306392157,1.64461256458124,0.100049734102808,0.129505165688997,12.9981745456649,11.1034877982962,28.258025595766,23.0952808712226
"1245","puuP","puuP",1512,49.9008930860641,1.22870809263475,0.412197105378931,2.98087511193269,0.00287425983485334,0.00448817954370948,30.5457101823126,28.6840101455985,76.8618296204835,63.512022395862
"1246","pykA","pykA",1412,992.000535974594,-0.450565346717215,0.129318203234044,-3.48416027635156,0.000493683755158506,0.000825486788901723,1203.63096292857,1087.21651358317,834.176915587012,842.977751799623
"1247","pykF","pykF",154,1962.74932109915,-2.73061521369801,0.120712856470603,-22.6207488873648,2.70843681160711e-113,4.15235020273012e-112,3412.02081823704,3415.24778862594,545.945054510199,477.783623023417
"1248","pyrB","pyrB",618,110.35110649824,-4.06258870201368,0.413596793748219,-9.82258267815978,9.00074824571569e-23,3.43863537348459e-22,208.620701457922,209.115686867912,13.5638522859677,10.1041853811599
"1249","pyrC","pyrC",615,214.584647848566,-2.6303105649003,0.265037641279424,-9.92429057322922,3.26415609908468e-23,1.25311748779495e-22,421.140855279543,318.299983551157,55.3857301677013,63.512022395862
"1250","pyrD","pyrD",380,268.445429876601,-3.97551465128471,0.272965149438109,-14.5641839607297,4.74618163615963e-48,2.94887759025602e-47,527.075977826712,483.927009875742,33.9096307149192,28.8691010890282
"1251","pyrE","pyrE",322,334.036759390749,-5.56354466882793,0.351980056861872,-15.8064201660472,2.80986149344016e-56,2.06027421925845e-55,618.71310837365,691.192115443938,14.6941733097983,11.5476404356113
"1252","pyrF","pyrF",237,463.164680920854,-4.07993611585054,0.219268898883625,-18.6069986971382,2.81976908736012e-77,2.80906110348407e-76,863.728698559434,887.353733213837,55.3857301677013,46.1905617424451
"1253","pyrG","pyrG",199,2832.36012003305,-2.18960025498877,0.108579227148818,-20.1659222715569,1.95075841730956e-90,2.31444252425522e-89,4477.22122225428,4818.91370446055,1038.76502090036,994.540532517021
"1254","pyrH","pyrH",304,1078.76095873276,-2.25744626078998,0.137982841620464,-16.3603404182624,3.67070221732353e-60,2.85083155759896e-59,1678.71424257262,1891.29408830978,363.963369673466,381.072134375172
"1255","qor","qorA",1576,325.218325084079,0.504162463938747,0.188063984834275,2.68080283624227,0.00734457752399252,0.0110028854912096,282.060387640929,254.454928710954,351.529838411329,412.828145573103
"1256","qseB","qseB",2204,87.8369385185851,-0.126096008969621,0.319396661020437,-0.394794386912994,0.692994637745495,0.74235950077909,81.888499637689,101.781971484382,82.5134347396367,85.1638482126332
"1257","queA","queA",704,100.164638406102,-3.4396561591879,0.389633497085351,-8.82792723140646,1.06633393739502e-18,3.57615685538302e-18,197.572253094107,170.253479573875,16.9548153574596,15.8780055989655
"1258","queC","queC",1326,258.225526552339,-0.779428029157581,0.201327871663282,-3.87143629303926,0.000108195936513743,0.000192643037480624,310.006462914108,343.282831097324,187.633289955886,191.979522242037
"1259","queF","queF",1263,363.461283384371,-0.7267446051442,0.172887856518525,-4.20356073456395,2.62748608655356e-05,4.91171389576639e-05,450.386748007289,456.168290380002,270.146724695523,277.143370454671
"1260","radA","radA",328,529.045190866751,-2.90005426504626,0.184979480064443,-15.6777079492057,2.148688666935e-55,1.54666278738827e-54,978.762543288568,890.129605163411,139.029485931169,108.259129083856
"1261","rarD","rarD",1750,79.222194771536,-0.71631466982528,0.368238839321317,-1.94524475241527,0.0517455279749593,0.0698121094565023,100.08594400162,98.0808088849497,76.8618296204835,41.8601965790909
"1262","ravA","ravA",1652,144.374215645788,-0.617660869703508,0.256836944816148,-2.40487547516051,0.0161779773629152,0.0231072017869588,168.326360366361,181.356967372171,105.119855216249,122.69367962837
"1263","rbbA","rbbA",1522,799.024306649136,0.388395253297341,0.132626493887394,2.92848918728943,0.00340613679532721,0.00528376410891429,669.405989101743,715.249672340246,912.169066231326,899.272498923228
"1264","rbn","yihY",1298,207.774922725176,0.898213185611948,0.223418532813606,4.02031637349132,5.81200366237125e-05,0.000105717570468864,131.931471638499,158.224701125721,256.582872409555,284.360645726928
"1265","rbsA","rbsA",1425,190.000680266452,0.844164011984605,0.247374233813303,3.4124977325719,0.000643704624638338,0.00106651692545342,137.780650184048,134.167144229412,285.971219029152,202.083707623197
"1266","rbsB","rbsB",710,2566.95276195846,2.74621971282769,0.31276420743365,8.78047950358987,1.62779178293718e-18,5.41298084438689e-18,512.777985826481,802.2269934269,4395.81846167736,4556.9876069031
"1267","rbsC","rbsC",572,252.980826214772,2.25754942926096,0.211363094183215,10.6809064183365,1.25044692822386e-26,5.16137272296596e-26,92.2870392742209,81.4255771875054,434.043273150966,404.167415246395
"1268","rbsK","rbsK",1176,370.309616275594,0.812789511772354,0.171047454056393,4.75183636176418,2.01577483494629e-06,4.0469765181192e-06,269.712121822547,267.408997808967,489.429003318667,454.688342152194
"1269","rbsR","rbsR",1511,93.3942610258757,-0.92740079925643,0.311022544236834,-2.98177999132514,0.00286577862086778,0.00447789763326858,117.633479638268,127.690109680406,63.2979773345158,64.9554774503134
"1270","rcsA","rcsA",2123,34.5167098310467,-0.293274273272642,0.482944101377444,-0.607263392256311,0.543676128549198,0.604625218796353,40.9442498188445,35.1610446946046,31.6489886672579,30.3125561434796
"1271","rcsB","rcsB",1563,1395.55574520778,0.309855946587384,0.113248641639538,2.73606766581476,0.00621782389420877,0.00939237505708695,1249.77448256568,1242.66534275932,1565.49461800544,1524.28853750069
"1272","rcsC","rcsC",985,454.862420097824,-1.00759241356465,0.161804289890573,-6.22722929191853,4.74756065291774e-10,1.13796859914099e-09,594.66648546417,620.870026054729,295.013787219797,308.899381652602
"1273","rdgC","rdgC",358,510.479679716762,-2.6327862242984,0.175416129303086,-15.0088035504959,6.42970358138838e-51,4.24037155185977e-50,898.173861105446,862.370885667671,151.463017193306,129.910954900627
"1274","recA","recA",1910,2099.15533013499,-0.143443780757637,0.108440441345684,-1.32278861075795,0.185905685801033,0.229802787526827,2206.44012912662,2199.4158747125,1913.63349334527,2077.13182335558
"1275","recC","recC",1812,421.462003082338,-0.28298910150309,0.167635197156475,-1.68812460809731,0.0913873115688582,0.119082244435121,475.733188371336,448.765965181138,357.181443530482,404.167415246395
"1276","recD","recD",621,282.656966230199,-2.01747512057298,0.207795555272268,-9.70894260914072,2.76187311910889e-22,1.0500454805501e-21,454.936109098272,453.392418430428,119.814028526048,102.48530886605
"1277","recF","recF",546,164.011940703544,-3.72624273511161,0.335546709117725,-11.1049896597385,1.18631075684578e-28,5.12981629471225e-28,287.909566186478,322.00114615059,15.824494333629,30.3125561434796
"1278","recJ","recJ",467,492.614390877782,-2.1029269060874,0.166904879597555,-12.5995531775825,2.1234401680901e-36,1.07354223487382e-35,785.739651285444,813.330481225196,180.851363812902,190.536067187586
"1279","recN","recN",487,413.125936078094,2.04853062358609,0.170313194178081,12.028020691363,2.53157158243344e-33,1.22731837908118e-32,165.726725457228,154.523538526289,656.716514845602,675.53696548326
"1280","recO","recO",665,186.263094243922,-2.35338517428106,0.253781709860024,-9.27326549883796,1.80532343391722e-20,6.40957688342639e-20,308.056736732259,315.524111601583,56.516051191532,64.9554774503134
"1281","recQ","recQ",402,269.367190321426,-3.60657018199929,0.257677506200128,-13.996449419214,1.6385468998979e-44,9.62340604641526e-44,524.476342917579,472.823522077446,44.0825199293949,36.0863763612852
"1282","recR","recR",407,290.692893367122,-3.22846343097312,0.232997492875909,-13.8562153228514,1.1666540676736e-43,6.76774018127117e-43,521.226799281163,531.116833018501,59.9070142630239,50.5209269057993
"1283","relA","relA",1470,1953.69662107193,0.358957501897655,0.11265673956922,3.18629407588262,0.0014410803501131,0.00231455150110002,1696.26177820927,1728.44293393477,2311.50649373366,2078.57527841003
"1284","rep","rep",698,315.776375003622,-1.69851607427866,0.191188146325332,-8.88400304581859,6.44965228202338e-19,2.18160874467868e-18,486.131728007868,480.22584727631,148.072054121814,148.675870608495
"1285","rfaE","hldE",538,723.110621545861,-1.68861325328191,0.150349109545392,-11.2312820367725,2.86293988807585e-29,1.2563942519976e-28,1124.34209820002,1082.59006033388,313.098923601087,372.411404048464
"1286","rfe","wecA",884,560.330285653754,-1.08560831594513,0.156468297432014,-6.93819983832079,3.97127697670079e-12,1.06065440520255e-11,725.948048375386,799.451121477326,375.266579911772,340.655392850533
"1287","rffA","wecE",852,179.982283768274,-1.7665973718879,0.244661854331205,-7.22056724664732,5.1771160575714e-13,1.43464448496785e-12,282.710296368212,274.811323007831,85.9043978111286,76.5031178859247
"1288","rffC","wecD",836,83.1291026343639,-2.86362984961689,0.390552885981462,-7.33224603479903,2.26327095410436e-13,6.39184536201005e-13,135.181015274915,158.224701125721,20.3457784289515,18.7649157078683
"1289","rffD","wecC",363,277.013372957158,-4.15144254222229,0.277909754308387,-14.9380958309782,1.86220789864118e-50,1.2112046415129e-49,538.124426190528,512.611020021341,32.7793096910885,24.538735925674
"1290","rffE","wecB",342,280.811058310122,-4.22864167878792,0.278696627370679,-15.1729201701592,5.34451305608667e-52,3.68958927643878e-51,523.176525463013,544.070902116513,27.1277045719353,28.8691010890282
"1291","rffG","rffG",999,212.256522844402,-3.56091611891692,0.580299327143449,-6.13634369773562,8.44423645171258e-10,1.9956799061555e-09,440.638117098041,346.983993696756,44.0825199293949,17.3214606534169
"1292","rffH","rffH",550,152.211354042907,-3.63372794344491,0.328783989105105,-11.0520221904215,2.14331759401365e-28,9.2006778899386e-28,282.060387640929,282.213648206695,21.4760994527822,23.0952808712226
"1293","rffM","wecG",1323,102.37000363193,-1.16667403544087,0.30061175840224,-3.88099933828862,0.000104028124055742,0.000185646561523513,140.380285093181,143.420050727992,62.1676563106852,63.512022395862
"1294","rffT","wecF",863,124.225049827323,-2.15132325530699,0.301307955260201,-7.13994840743307,9.3365956214219e-13,2.55457574670211e-12,198.872070548673,208.190396218054,50.8644460723788,38.9732864701881
