"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","YJ016_HS1","YJ016_HS2","YJ016_ASW1","YJ016_ASW2"
"142","VV1_RS04835",5568.40783511555,2.17257978904753,0.340945558061288,6.37221907626961,1.86312485329251e-10,1.65057117284646e-09,8733.45196451539,9536.81739256294,2085.02339488326,1918.33858850059
"143","VV1_RS05550",4048.97198008986,3.35066933561053,0.535942476627086,6.25191971477558,4.05437815629337e-10,3.56671868574619e-09,4271.23098065762,10539.3031620122,694.17245238301,691.181325306579
"144","VV1_RS09745",12414.4536270101,5.76315724810568,0.927502015843082,6.21363312387745,5.177333012669e-10,4.52297564579e-09,45075.7242825401,3889.75404821738,263.969308006054,428.366869276832
"145","VV1_RS10625",1533.73853707825,2.21907488245974,0.357555551303848,6.20623809186502,5.42679423101355e-10,4.70821182249313e-09,2205.06640058341,2857.22102137316,534.621383303401,538.045343053025
"146","VV1_RS04350",1702.03092805431,2.9490775328377,0.475386551688742,6.20353588540006,5.52084440111487e-10,4.75700154561816e-09,3983.7042122036,2065.06605368844,351.680628704269,407.672817620946
"147","VV1_RS12725",218.481483459626,-3.39624556812857,0.547969377578812,-6.1978747482839,5.72306539869789e-10,4.89769814391969e-09,19.4462548712867,53.7208541303431,490.348049998588,310.410774838284
"148","VV1_RS05540",403.893100662075,2.50990878453761,0.406510400513807,6.17427938218856,6.64659193325672e-10,5.55072814788811e-09,538.244554473115,842.233730009616,137.832075382908,97.2620427826623
"149","VV1_RS05840",285.575705849078,-2.95063957002594,0.477921631350616,-6.17389834749135,6.66263871487364e-10,5.55072814788811e-09,79.8685467927848,46.4366705194491,355.857358261326,660.14024782275
"150","VV1_RS07905",247.503497998596,-3.91694874018003,0.634350118409095,-6.17474266419854,6.62713219932585e-10,5.55072814788811e-09,22.9188003840165,34.5998721517464,731.76301839653,200.73230106209
"151","VV1_RS11115",1256.20454380591,-4.42546187817101,0.716749946794213,-6.17434559704489,6.64380722865799e-10,5.55072814788811e-09,108.343419997169,91.9628180875364,4046.41559487762,778.096342261298
"152","VV1_RS12300",2756.37174134508,3.10928048842468,0.50420896496825,6.16665054462187,6.97516723185447e-10,5.77286866952166e-09,6331.14497880893,3585.63938246256,400.966037477551,707.736566631287
"153","POTD",668.86186841623,2.10514605719063,0.342689059767151,6.14302090245024,8.09666237341179e-10,6.65725572924969e-09,1173.02587420012,1005.21733830337,288.19433943699,209.009921724444
"154","VV1_RS06780",3377.97184584669,-2.66452911538036,0.434391842446751,-6.13392991077402,8.57343024314869e-10,7.00349041940328e-09,1125.10474612445,677.42907581314,6591.71458694865,5117.63897450051
"155","VV1_RS02670",12116.2539746672,2.23826750369648,0.36516344415387,6.12949499609094,8.81584476047878e-10,7.1550533604402e-09,20659.5622734345,19427.8282132056,3903.57144402624,4474.05396800247
"156","VV1_RS13380",1732.43799900347,-3.93916297889125,0.644592133760422,-6.11109377942755,9.89505951174412e-10,7.97947747806032e-09,202.796657943419,190.299296834605,5131.52993380124,1405.12610743463
"157","VV1_RS04780",697.633026670734,-2.50985677234076,0.415004186312553,-6.04778663714611,1.46849251615113e-09,1.17666470402428e-08,262.524440762371,146.594195169241,1315.66981047321,1065.74366027811
"158","VV1_RS03480",150.704811710141,-2.05396163876815,0.340230956943193,-6.03696282437666,1.57041883812503e-09,1.25037145465905e-08,53.4772008960385,62.8260836439605,250.603773423469,235.912188877096
"159","VV1_RS09850",360.556304275796,1.90060543355807,0.31565530788668,6.0211420054447,1.73190724099734e-09,1.3702762950784e-08,603.528410112435,534.476972449346,138.66742129432,165.552413247085
"160","VV1_RS10680",1642.23819765835,2.69272562875838,0.448189782698068,6.00800315560157,1.87822186980591e-09,1.4767519451349e-08,2139.78254494409,3567.42892343533,369.222892843911,492.518429410077
"161","VV1_RS09900",97536.4783125893,5.00220140464927,0.835600713187281,5.98635368029914,2.14597461567172e-09,1.67679258789753e-08,30130.5829048537,350117.016826473,5600.15899010313,4298.15452892744
"162","VV1_RS14850",5592.99524797626,-2.15667513547488,0.361641726496951,-5.96356829828667,2.46788228802819e-09,1.91641723354288e-08,2194.64876404522,1858.37734372933,8360.97722731835,9957.97765681215
"163","VV1_RS09455",768.027712413382,2.02196927528849,0.340159845751572,5.9441738951316,2.77854516408176e-09,2.14442320025451e-08,1232.05914791652,1235.57964499789,250.603773423469,353.868283315644
"164","VV1_RS01235",553.670722902657,2.93284093862778,0.496983336933811,5.90128626187398,3.60678467789938e-09,2.76666775902281e-08,1382.767623169,583.64521182288,130.313962180204,117.956094438548
"165","VV1_RS02345",76551.7297021459,5.23177292726273,0.896047115712528,5.83872525843965,5.26017283745397e-09,4.01048329061642e-08,279869.111089354,19946.8262954818,3582.7986140442,2808.18280970368
"166","VV1_RS04395",2395.2617904675,-3.38424741408964,0.582725208066085,-5.8076214435979,6.33665870720551e-09,4.80211846606297e-08,242.383676788538,553.597954427942,5838.23257485542,2946.83295579811
"167","VV1_RS10235",2412.2368805705,1.93632172364713,0.333855374601516,5.79988183793145,6.63616644184271e-09,4.99898046936415e-08,3605.19675131605,4061.84288602475,1029.98150877046,951.926376170737
"168","VV1_RS01520",1153.43668044965,2.66642910240382,0.460188922429319,5.79420531969316,6.86454376612847e-09,5.14023574868429e-08,2603.02011634224,1395.83168443756,258.957232537585,355.937688481232
"169","VV1_RS03420",39297.6234547532,-3.6263250055829,0.630220921027533,-5.75405367322687,8.71284733385269e-09,6.44750702705099e-08,5763.03653292634,5260.09109001681,110722.594519869,35444.7716762008
"170","VV1_RS03425",3878.93302721551,-2.40009636706728,0.417065809525564,-5.75471858936969,8.67862423385759e-09,6.44750702705099e-08,1488.33300675598,941.480731708046,7183.97483813945,5901.94353225857
"171","VV1_RS03375",896.516038804002,-2.68205839382767,0.467893868180829,-5.732193935893,9.91398223415338e-09,7.29344424009647e-08,271.553059095468,199.404526348223,1029.14616285905,2085.96040691327
"172","VV1_RS02690",732.214925706253,2.74986668713121,0.479893269861085,5.7301630588135,1.00334138829976e-08,7.33839224698316e-08,800.768995235486,1758.21981907953,167.069182282313,202.801706227679
"173","VV1_RS09940",1324.87834900079,2.4022320443574,0.421880269932599,5.69410853164854,1.24018180632688e-08,9.01820064947521e-08,2767.61877364563,1704.49896494919,461.110943099184,366.284714309175
"174","VV1_RS05390",322.478910846107,-1.76683892960241,0.311573427475784,-5.67069837731823,1.42216587126849e-08,1.02820957819297e-07,132.651238586277,158.430993536944,471.135094036122,527.698317225083
"175","VV1_RS13615",175.679274237125,2.23823325326433,0.395365656851418,5.66117267516101,1.50342051093297e-08,1.0807445730021e-07,337.531423837334,242.199105062225,52.6267924189286,70.359775630011
"176","VV1_RS10265",17723.9948348036,-2.54677266043734,0.452381292235962,-5.62970375686743,1.80519403617294e-08,1.2903034644918e-07,3989.95479412651,6150.5825364486,27419.3941961732,33336.0478124661
"177","VV1_RS01655",3064.80423221256,2.4298939214557,0.431926297970917,5.6257142315037,1.84741968115288e-08,1.31302483553125e-07,4176.77774271137,6200.6612987735,1124.37559675997,757.402290605413
"178","VV1_RS06290",3949.62983681604,-2.73579617544073,0.487283216557548,-5.61438621828182,1.97261178100226e-08,1.39412675309036e-07,1271.64616676164,734.79202174893,8560.62490014571,5231.45625860788
"179","VV1_RS03475",293.029888540547,-2.75189106596781,0.491653022568259,-5.5972219017239,2.17813846469184e-08,1.53078111093985e-07,75.0069830749632,72.8418361089398,720.068175636769,304.202559341518
"180","VV1_RS07895",316.229814477906,-2.57135853480849,0.4597949957923,-5.59240217562096,2.23949335918579e-08,1.5651570254754e-07,78.4795285876929,99.2470016984304,356.692704172738,730.500023452761
"181","VV1_RS14025",12705.6995065092,-2.72000674457953,0.487197467858756,-5.58296568439492,2.36451413000341e-08,1.64340263842226e-07,4248.31218027361,2269.02319479347,20687.3414961074,23618.1211548622
"182","VV1_RS07015",1202.1419801828,4.85390820375278,0.871919467241674,5.56692261856266,2.5927746307739e-08,1.79214861841405e-07,4242.75610745324,433.408924848192,86.8759747868027,45.5269136429483
"183","VV1_RS10920",440.88694521376,3.69146443004845,0.663347041420866,5.56490675249183,2.62292629859396e-08,1.80308266865093e-07,1326.51238586277,320.504078879335,71.004402469983,45.5269136429483
"184","VV1_RS07865",509.92040714319,1.66452221643518,0.301840641597418,5.51457288066347,3.49628003388833e-08,2.39039145795191e-07,714.649866519788,838.591638204169,242.250314309354,244.18980953945
"185","VV1_RS06805",6393.83164825502,-2.2745656286394,0.412781671112951,-5.51033582112952,3.5814973292775e-08,2.4354181839087e-07,1969.62781482033,2344.5965997565,12677.2095515819,8583.89262686134
"186","VV1_RS02035",905.107495298755,-2.50173613924849,0.455657141114548,-5.49039159822929,4.01043569482278e-08,2.71243446456294e-07,181.266875764494,351.461859225634,1794.32301771204,1293.37822849285
"187","VV1_RS09565",191.782709540604,2.76385434746348,0.503697819696089,5.48712787585833,4.08521408699174e-08,2.74823493124899e-07,226.409967429981,447.066769118618,58.4742137988095,35.1798878150055
"188","VV1_RS13745",2454.60994294559,-3.26800411125593,0.596758926120112,-5.47625509768774,4.3442130208217e-08,2.90692552137963e-07,643.8099380601,232.183352597245,3388.16301668531,5554.28346443969
"189","VV1_RS09440",731.399673846051,1.89315418428068,0.346076675219073,5.47033163411629,4.49194252560703e-08,2.98987497207071e-07,956.33903420578,1353.94762867492,304.901257665221,310.410774838284
"190","VV1_RS08665",694.152075996042,-2.58273160684526,0.474219933874408,-5.44627381169782,5.14359378109351e-08,3.40560051400823e-07,140.985347816829,247.662242770395,1535.36578517446,852.594928222486
"191","VV1_RS09365",36126.9955590625,-2.55370460261437,0.469011265312639,-5.44486836773971,5.18437096635901e-08,3.41462757888986e-07,12963.7069081228,7584.65618484335,63888.9259965793,60070.6931467047
"192","VV1_RS13910",2619.40315726209,-1.75743325826561,0.324744029404961,-5.41174925212884,6.24120435799033e-08,4.08928910539158e-07,1235.53169342925,1139.97473510491,4190.93043755182,3911.17576296238
"193","VV1_RS13985",5687.92576567571,2.23215867495293,0.413649171491822,5.39626047576178,6.8044144147989e-08,4.43520898125234e-07,7623.62641864695,11193.9691640413,1750.88503031864,2183.22244969593
"194","VV1_RS06745",2217.3843795426,-2.83173315671888,0.528471944342777,-5.35834151090179,8.39893679358239e-08,5.44632086924054e-07,389.619606528281,666.502800396799,2617.13874045243,5196.27637079287
"195","VV1_RS05570",1628.91581579231,-2.2697405264897,0.423864992930712,-5.35486667770351,8.56195242420643e-08,5.49537558655699e-07,565.330409472407,536.298018352069,3379.80955757119,2034.22527777355
"196","VV1_RS12305",1514.85177842733,2.3702203871394,0.44260409332059,5.35517050770379,8.54757742559529e-08,5.49537558655699e-07,3197.51990812158,1896.61930768652,421.014339351428,544.253558549791
"197","VV1_RS11180",1290.80135329598,2.56121059044101,0.478936322113884,5.34770588945224,8.90760565792795e-08,5.68820706480881e-07,1598.06544495824,2837.1895164432,448.58075442801,279.369697354456
"198","VV1_RS14925",3050.40733854536,3.76014851325026,0.703889855506845,5.34195582424287,9.19490656404309e-08,5.84201639271021e-07,9307.81099232089,2124.25004552696,291.535723082636,478.032593250957
"199","VV1_RS02270",8641.60902240766,-2.74035280850717,0.514775272471931,-5.32339635380716,1.01847494222121e-07,6.40620738657139e-07,2809.98382890093,1553.35215502314,18568.9042647677,11634.1958409389
"200","VV1_RS06520",8060.79664670127,4.97230152189834,0.933936119013387,5.32402743685627,1.01494587790437e-07,6.40620738657139e-07,2201.59385507068,29246.9077206907,368.3875469325,426.297464111243
"201","VV1_RS05415",4082.27404182035,3.49249696959686,0.6565167140119,5.31973808900401,1.03916740720318e-07,6.50384377244578e-07,11960.8357640464,3124.00424612215,561.352452468571,682.903704644225
"202","VV1_RS04275",5762.03113697975,-2.77164473700128,0.522100719058198,-5.3086399536108,1.10446262031685e-07,6.87828701167622e-07,1302.89907637621,1547.88901731497,6239.19861233297,13958.1378418948
"203","VV1_RS05230",1150.39862207195,-2.86627149796697,0.541335440317022,-5.29481590248071,1.19136370733524e-07,7.38293371343708e-07,288.915786659117,246.751719819033,2958.79521821976,1107.13176358988
"204","VV1_RS10935",332.022911892092,1.60919593155919,0.304819287581422,5.27918014744836,1.29763179750919e-07,8.00206275130667e-07,509.769681268731,493.503439638067,173.751949573605,151.066577087965
"205","VV1_RS10450",8777.82302883236,3.66079217695207,0.69433081486119,5.27240344025913,1.34648683216918e-07,8.26283138960407e-07,6342.95163355221,26398.7919288311,1239.65333253476,1129.89522041135
"206","VV1_RS02985",1549.98966115676,-2.04589690097306,0.389159252044865,-5.25722282130708,1.46247077164e-07,8.93101082875304e-07,488.934408192352,705.655287305354,2313.07282869862,2692.29612043072
"207","VV1_RS02065",638.958228660882,-1.61703282696482,0.309167964151773,-5.2302729081303,1.69259982225882e-07,1.02864279053217e-06,279.88716832602,345.088198566102,923.057232109779,1007.80031564163
"208","VV1_RS14320",4181.60514395433,-2.2606527767185,0.432869570039435,-5.22248024159459,1.76542399425273e-07,1.06774201190862e-06,1518.891407268,1321.16880242589,8733.54150380791,5152.81886231551
"209","VV1_RS00095",16401.0790672035,3.49863054531337,0.67044818783673,5.21834588978763,1.80528096305385e-07,1.08662366101519e-06,47203.7001727409,13440.2292850507,2783.37257682333,2177.01423419916
"210","VV1_RS02415",620.738615157781,2.40410700234038,0.461124500797767,5.21357463804495,1.85235949541693e-07,1.10965154534976e-06,830.632886644962,1262.89533353874,132.819999914439,256.606240532981
"211","VV1_RS11240",8552.51038323338,-2.56654869921112,0.492436077504806,-5.21194286213945,1.86873111369866e-07,1.11415343176915e-06,2800.26070146529,2014.98729136355,18933.9504280545,10460.8431120502
"212","VV1_RS00935",7510.20219974083,-3.32224509003168,0.639063083135483,-5.19861838010029,2.00775242694678e-07,1.19139271372597e-06,1740.43981098016,827.665362787828,19842.8067796703,7629.89684552502
"213","VV1_RS10925",1539.94921192224,4.36459699094075,0.842069218556234,5.18318078224502,2.18133417204931e-07,1.28831849222443e-06,5309.52208896383,605.497762655562,110.265660306326,134.511335763256
"214","VV1_RS12480",3045.95230870681,1.78905075980404,0.345929787903643,5.17171640709464,2.31953433001528e-07,1.36353933979403e-06,4558.75774911165,4914.09236849935,1508.63471600929,1202.32440120695
"215","VV1_RS04830",3815.54515005625,2.06198705148679,0.400235520261247,5.15193416651492,2.57813546488991e-07,1.48774973157408e-06,5229.65354217104,7123.02104850295,1678.20993602583,1231.29607352519
"216","VV1_RS06280",1828.12256077346,-3.02799564168234,0.587730967647794,-5.15200969212312,2.57709713512655e-07,1.48774973157408e-06,561.857863959678,200.315049299584,2715.709557999,3834.6077718356
"217","VV1_RS10490",219.971483013051,2.11418421833544,0.410315685758685,5.15257956669693,2.56927548393906e-07,1.48774973157408e-06,443.096807424319,274.977931311248,89.3820125210374,72.4291807955996
"218","VV1_RS13360",252.665533606814,-2.88637273090007,0.560152145663253,-5.15283705194494,2.56574896919492e-07,1.48774973157408e-06,84.0356014080606,30.9577803462994,322.443521804864,573.225230868031
"219","VV1_RS10060",168.694530671721,-2.02093989850226,0.392742735749545,-5.14570917434112,2.66512043751234e-07,1.53092306410526e-06,53.4772008960385,79.215496768472,308.242641310867,233.842783711507
"220","VV1_RS07025",2874.39447610514,3.59753982099338,0.700499984402153,5.13567437701476,2.81134065113492e-07,1.60757569960351e-06,8818.87658412854,1870.21414209703,384.25911924932,424.228058945655
"221","VV1_RS04530",888.326154202916,-2.84560752087713,0.556103715327826,-5.11704461316111,3.10360231486873e-07,1.76666593307912e-06,203.491167045965,214.883416521372,2346.48666515508,788.443368089241
"222","VV1_RS00150",72.7182946010846,-2.04192782459204,0.399214435246131,-5.11486470506286,3.1396591326018e-07,1.77116196807761e-06,27.7803641018382,28.2262114922142,112.771698040561,122.094904769725
"223","VV1_RS09835",835.339269147959,1.67161280567077,0.326774048720841,5.11550048791913,3.12910138426842e-07,1.77116196807761e-06,1163.30274676447,1383.08436311849,354.186666438503,440.783300270363
"224","VV1_RS13965",2131.05241372459,4.81737859069721,0.942196425683861,5.11292386531893,3.17210170758943e-07,1.78147497685157e-06,562.552373062224,7728.51881115851,150.362264054082,82.7762066235424
"225","VV1_RS06680",2819.4853565334,-2.27524556272023,0.446266246100551,-5.09840388467916,3.42529377744674e-07,1.91511980979022e-06,709.788302801966,1187.32192857572,5448.96138013763,3931.86981461826
"226","VV1_RS14765",170690.701557502,5.07164821833829,0.996193906546367,5.09102513577986,3.56132807481927e-07,1.98236757439055e-06,86943.5110204205,580737.00151623,8166.34162995945,6915.95206339697
"227","VV1_RS06510",2714.84042826038,5.06736132909871,0.99596828607409,5.08787418229274,3.62099457850082e-07,2.00670096024407e-06,459.070516782876,10159.6150912944,114.442389863384,126.233715100902
