"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"147","bcsG","bcsG",1894,241.662989475163,-0.00438295861687013,0.0566167435779756,-0.0774145304000695,0.938293781883976,0.99990598088106,206.890037266037,279.883961813937,202.990577443184,276.887381377492
"148","bcsZ","bcsZ",1891,36.6191347618016,-0.00401523852422883,0.0380169288719603,-0.105617119619315,0.915886141233556,0.99990598088106,38.6497871815674,35.8472069318343,37.6982500965914,34.2812948372133
"149","betA","betA",174,222.410864474329,0.0403818493959044,0.0631368700396042,0.63959219661307,0.522437756963673,0.99990598088106,216.741943802515,206.810809222121,232.714197711651,233.376507161029
"150","betT","betT",175,394.645644559293,-0.00696636357340405,0.0672431832136966,-0.103599550771789,0.917487144178503,0.99990598088106,397.107617316496,397.076753706473,391.481827926141,392.91637928806
"151","bglA","bglA",1565,1991.53886617146,0.0254611935515827,0.0687762273848966,0.370203404863903,0.711230939822467,0.99990598088106,1811.9929637476,2094.30412805601,1900.13679813781,2159.72157474444
"152","bglB","bglB",2001,40.267441012292,-0.00142545933687505,0.0371124143219736,-0.0384092321374809,0.969361400233687,0.99990598088106,34.1027533955006,46.8771167570141,32.6234856605118,47.4664082361415
"153","bglG","bglG",2002,23.2234145166003,-0.00304958821227656,0.0292187803238304,-0.104370825150062,0.91687507436725,0.99990598088106,29.5557196094339,17.9236034659172,28.2736875724436,17.1406474186067
"154","bglH","bglH",2000,31.10466031702,-0.00257058254270788,0.0357288954815458,-0.071946879635157,0.942644182135668,0.99990598088106,32.5870754668117,30.3322520192444,31.173552964489,30.3257608175348
"155","bglJ","bglJ",2339,154.566257587099,-0.0115635818184466,0.0571855825840862,-0.202211489258562,0.839751391533315,0.99990598088106,171.271605941848,143.388827727337,163.84239465057,139.762202028639
"156","bglX","bglX",1155,1454.253999974,-0.0197454767219497,0.0689123575076258,-0.286530274628389,0.774472009218119,0.99990598088106,1489.9114039012,1455.94809692373,1448.48276332672,1422.67373574435
"157","bioB","bioB",421,1526.76038652071,-0.0105092121065033,0.068985343693306,-0.152339780362986,0.87891895086222,0.99990598088106,1499.00547147334,1575.89836627256,1478.9313499432,1553.20635839374
"158","bioC","bioC",422,304.170059331637,0.0419670070123749,0.065443193153093,0.641273828344536,0.521344790039875,0.99990598088106,279.642577843105,303.322520192444,314.635395036936,319.079744254062
"159","bioD","bioD",423,384.262741043802,0.0230663568232282,0.0646504074726142,0.356785946523214,0.721252057838728,0.99990598088106,345.574567741073,403.97044734721,360.308274961652,427.197674125274
"160","bioH","bioH",1817,194.362341812425,-0.0166811597061357,0.0606025924937762,-0.275254886296305,0.783120421681392,0.99990598088106,186.428385228737,210.947025406564,178.341721610798,201.732235003601
"161","birA","birA",2163,524.62871684876,0.0121491214177776,0.0676063309546807,0.179703901191171,0.857385030598772,0.99990598088106,541.854859506288,496.345942133091,555.324222576712,504.98984317895
"162","brnQ","brnQ",223,276.836305031334,-0.0196512611466841,0.0647969392028201,-0.30327452790901,0.761680656422105,0.99990598088106,274.337705092694,290.913871639117,263.88775067614,278.205892717385
"163","btuB","btuB",2160,1839.48240999664,-0.0327038702343039,0.0689614822372095,-0.474233864663917,0.635333146866868,0.99990598088106,1937.03639286443,1821.31385988281,1855.1888845611,1744.3905026782
"164","btuC","btuC",937,223.588352943326,-0.00521031579939095,0.0601532969104565,-0.0866172939306546,0.930975718996486,0.99990598088106,246.297663411949,204.053331765826,243.588692931821,200.413723663709
"165","btuD","btuD",936,423.458131833249,-0.0128860539955865,0.0674236070232798,-0.191120804188617,0.848430948675988,0.99990598088106,418.327108318141,438.438915550897,412.505852018471,424.560651445488
"166","btuF","btuF",115,181.463285019565,-0.0161770238126652,0.0609648259671361,-0.265350118794494,0.790739758574122,0.99990598088106,180.365673513981,190.265944484351,173.266957174718,181.954564905209
"167","cadA","cadA",2249,68.8879323551927,-0.00228842653328414,0.0470238925337476,-0.0486651872054575,0.961186119572921,0.99990598088106,75.0260574701013,63.4219814947838,72.4966348011373,64.6070556547482
"168","cadB","cadB",2250,8.19067985020682,-0.00133081701648128,0.0195848871191079,-0.0679512222045373,0.945824463523339,0.99990598088106,9.85190653647796,6.89369364073737,9.42456252414785,6.5925566994641
"169","cadC","cadC",2251,54.7139979634583,-0.00415408276990029,0.0436625471468242,-0.0951406420686209,0.924203116767682,0.99990598088106,51.5330495754231,59.2857653103414,50.0226780127847,58.0144989552841
"170","caiA","caiA",38,131.629671599565,-0.0141420687426111,0.0572466496187344,-0.247037491919579,0.804879208725304,0.99990598088106,132.62181876028,136.4951340866,126.86911090199,130.532622649389
"171","caiB","caiB",37,44.2474232043015,0.00209933364704711,0.0409779282822849,0.0512308390161996,0.959141578121234,0.99990598088106,42.4389820032897,45.4983780288666,44.2229472286938,44.8293855563559
"172","caiD","caiD",36,12.0881687042969,-0.00262101459637676,0.0232414055065115,-0.112773497955725,0.910210129847874,0.99990598088106,9.85190653647796,15.1661260096222,10.1495288721592,13.1851133989282
"173","caiT","caiT",39,13.7193602646231,-0.0021803646194491,0.0250711978399592,-0.0869669105308549,0.930697813995044,0.99990598088106,12.8832623938558,15.1661260096222,12.3244279161933,14.503624738821
"174","can","can",98,4988.12944878851,-0.0326617540788057,0.0689730021370482,-0.473544039940546,0.635825088857167,0.99990598088106,4842.59098216109,5349.5062652122,4641.95952631682,5118.46102146393
"175","carA","carA",34,3803.82870172979,0.00451777557806903,0.0690433348600923,0.0654339131680666,0.947828523123751,0.99990598088106,4000.63189277439,3583.34195445528,4019.93839972306,3611.40255996643
"176","carB","carB",35,8645.90461064166,0.0629376826612911,0.0683528564185681,0.920776189306319,0.357167288792895,0.99990598088106,8557.51758537762,8073.89399203161,9288.26885072171,8663.93801443572
"177","cbl","cbl",1088,683.600460666935,-0.00401034567933555,0.0677909343642126,-0.0591575513296457,0.952826619527785,0.99990598088106,730.556761628058,641.113508588575,720.616549923305,642.115022527803
"178","cbpA","cbpA",573,513.732045578759,-0.0155313863149173,0.0664527620897745,-0.233720703647128,0.815201813669953,0.99990598088106,484.259098216109,558.389184899727,469.053227163358,543.226672035842
"179","cbrA","cbrA",1979,26.5013657906896,0.0073840550402198,0.0315663565940805,0.233921676016436,0.815045784979447,0.99990598088106,31.0713975381228,19.3023421940646,31.8985193125004,23.7332041180707
"180","cca","cca",1644,573.964294135948,0.0186295173066604,0.0681468033918842,0.273373311430761,0.784566266093509,0.99990598088106,584.293841509577,545.9805363464,603.896967893474,561.685830794341
"181","ccmA","ccmA",1201,116.134837355353,0.000142497555659713,0.0555828102197478,0.00256369829262583,0.997954466954485,0.99990598088106,115.191522580358,117.192791892535,117.444548377842,114.710486570675
"182","ccmB","ccmB",1200,55.310606894,-0.00143029016879967,0.0443531940227137,-0.032247737740538,0.974274486744596,0.99990598088106,56.0800833614899,55.149549125899,57.2723414928985,52.7404535957128
"183","ccmC","ccmC",1199,101.33608076811,-0.00964516144373985,0.0511063202033887,-0.188727370809615,0.850306498269666,0.99990598088106,114.433683616013,92.3754947858808,110.194884897729,88.3402597728189
"184","ccmF","ccmF",1198,178.23496431229,0.0610183556586001,0.0586501130337808,1.04037916556879,0.29816377734215,0.99990598088106,178.092156620948,146.146305183632,208.065341879264,180.636053565316
"185","ccmH","ccmH",1197,174.951478751472,0.0581420761903398,0.0582190967068635,0.99867705751411,0.31795115805796,0.99990598088106,140.958047368069,179.236034659172,180.516620654832,199.095212323816
"186","cdaR","cdaR",119,559.563997777955,0.0123704149041023,0.0630951721027606,0.196059611089658,0.844563508368732,0.99990598088106,622.943628691145,479.801077395321,635.795487205974,499.715797819379
"187","cdd","cdd",1161,238.332012299804,-0.000374650314038506,0.0638413547332935,-0.00586845808024691,0.995317674777678,0.99990598088106,240.992790661538,235.764322513218,239.238894843753,237.332041180708
"188","cdh","cdh",2127,131.908800061554,0.0154992032247837,0.0552319539406879,0.280620222877283,0.779001703437993,0.99990598088106,117.465039473391,139.252611542895,123.244279161933,147.673270067996
"189","cdsA","cdsA",128,1202.03041303179,0.0860360979845661,0.0690386824493706,1.24620133137188,0.212690490412705,0.99990598088106,1082.95188004823,1176.0641351098,1241.14238779547,1307.96324917368
"190","cfa","cfa",905,1648.30264515507,0.00235741216376144,0.06800254869183,0.0346665266098278,0.972345652770835,0.99990598088106,1502.03682733072,1788.22413040727,1513.72973464775,1789.21988823456
"191","chaA","chaA",678,808.643662568004,-0.011186916834997,0.065596501131025,-0.170541364891579,0.864584406322989,0.99990598088106,729.798922663713,905.83134439289,715.541785487225,883.402597728189
"192","chaC","chaC",679,367.346241062961,-0.0683546332840492,0.0660076969241851,-1.035555495332,0.300409563700946,0.99990598088106,403.928167995596,380.531888968703,363.208140353698,321.716766933848
"193","chbC","chbC",949,131.868769339538,-0.0112883503930457,0.0564763226899973,-0.19987757444847,0.841576329528719,0.99990598088106,141.715886332414,126.843962989568,136.293673426138,122.621554610032
"194","chbF","chbF",947,212.364279625864,-0.0164027078036517,0.06279946735696,-0.261191830026466,0.793944578199449,0.99990598088106,215.226265873826,217.840719047301,208.065341879264,208.324791703065
"195","chbR","chbR",948,169.761039445106,-0.0129964731510768,0.0585707191786328,-0.22189369250255,0.82439664079949,0.99990598088106,159.904021476681,186.129728299909,153.692865778411,179.317542225423
"196","cheA","cheA",1044,20790.0748690287,0.00146243837649934,0.0673688340265306,0.0217079365797456,0.982680932790508,0.99990598088106,21067.1653698116,20478.4063291744,21113.1949531352,20501.5328239934
"197","cheB","cheB",1040,5388.45291395093,-0.0083400171279415,0.0685114520576841,-0.121731723346332,0.903111488469894,0.99990598088106,5594.36723479079,5237.82842823225,5529.31833628274,5192.29765649792
"198","cheR","cheR",1041,3462.99458674727,-0.0349150299586418,0.0680773779077196,-0.512872719715643,0.608040357371717,0.99990598088106,3541.38148038165,3528.19240532939,3396.46734043328,3385.93712084476
"199","cheZ","cheZ",1039,6488.92651198661,-0.0386254084106295,0.0676078615550645,-0.571315339994453,0.567785905155236,0.99990598088106,6665.19369140951,6601.40103037011,6376.07903076003,6313.03229540682
"200","cirA","cirA",1171,1894.75495412881,-0.0784922804739177,0.0688936347664567,-1.13932558123838,0.254567382506985,0.99990598088106,2045.40736476569,1937.1279130472,1842.86445664491,1753.62008205745
"201","citA","citA",341,243.936505533213,-0.0102451636910739,0.0639666183255676,-0.160164222515713,0.872751711810868,0.99990598088106,242.508468590227,250.93044852284,237.063995799719,245.243109220064
"202","citB","citB",342,97.3143046056404,0.0128499956269365,0.0513827803894234,0.250083695929805,0.802522624216253,0.99990598088106,84.8779640065793,104.784143339208,92.7956925454558,106.799418531318
"203","citC","citC",340,15.3163170248139,-0.000983924150766051,0.0263919398174436,-0.0372812365279695,0.970260766173129,0.99990598088106,14.3989403225447,16.5448647377697,14.4993269602275,15.8221360787138
"204","citE","citE",339,13.6782867715073,7.24532188249179e-05,0.0247833125359174,0.00292346790687946,0.997667413415738,0.99990598088106,12.1254234295113,15.1661260096222,11.599461568182,15.8221360787138
"205","citF","citF",338,5.66286069275196,-0.000968379967535246,0.0168111041087209,-0.0576035911307509,0.954064389116392,0.99990598088106,6.06271171475566,5.5149549125899,5.79973078409099,5.27404535957128
"206","citG","citG",337,15.4647032727843,-0.000221623271037799,0.0263726781242409,-0.00840351783742775,0.993295041777544,0.99990598088106,14.3989403225447,16.5448647377697,13.7743606122161,17.1406474186067
"207","citT","citT",336,30.9915247012994,-0.002875303416174,0.0338248835590051,-0.0850055673113623,0.932256964658042,0.99990598088106,25.7665247877116,37.2259456599818,25.3738221803981,35.5998061771061
"208","clcA","clcA",113,678.697100193136,-0.013545421803716,0.0686520908395516,-0.197305306190504,0.843588627227182,0.99990598088106,701.758880982968,670.067021879672,691.61789600285,651.344601907053
"209","clcB","clcB",858,37.4158168807299,-0.00544756294408252,0.0384938305769587,-0.141517818892861,0.887460884263158,0.99990598088106,37.8919482172229,38.6046843881293,36.2483174005687,36.9183175169989
"210","clpA","clpA",499,15527.6177027381,-0.0246203408452744,0.0671971587308469,-0.3663896109639,0.714074370853773,0.99990598088106,15677.4146553938,15808.6182569389,15230.8180053709,15393.6198932487
"211","clpB","clpB",1420,7447.54696727421,-0.0130797432953168,0.0690462854828453,-0.189434423645665,0.849752346705826,0.99990598088106,7068.36402044076,7960.83741632351,6934.30311872878,7826.68331360378
"212","clpP","clpP",245,2424.31539776057,-0.0338974067151481,0.0686781420222355,-0.493569070406321,0.621610548788992,0.99990598088106,2420.5376521162,2531.36430487876,2320.61727998441,2424.7423540629
"213","clpX","clpX",246,5745.02145062373,0.0223130636236213,0.0683933340432446,0.326246174949052,0.744238108274175,0.99990598088106,5507.21575389118,5826.54986515123,5643.13805292053,6003.18213053201
"214","cmk","cmk",522,5147.07489844281,-0.0336603534138878,0.0681644978486662,-0.493810626884072,0.621439927379873,0.99990598088106,5136.63250032674,5364.67239122182,4935.57089726143,5151.42380496125
"215","cmtA","cmtA",1585,22.446926182858,0.00218115070882102,0.0311548395813472,0.0700100125094819,0.944185690363689,0.99990598088106,23.4930078946782,20.6810809222121,23.1989231363639,22.4146927781779
"216","coaA","coaA",2164,1018.90997212481,-0.0314185338099047,0.0690463197670315,-0.455035603865835,0.649083624754101,0.99990598088106,1059.45887215355,1023.02413628543,1013.5029545199,979.653925540365
"217","coaE","coaE",82,356.223667484716,-0.0212009022955181,0.0666452253199972,-0.318115846915093,0.750397063447352,0.99990598088106,358.457830134929,368.123240415376,343.634048957391,354.679550431168
"218","cobB","cobB",634,786.463477582089,0.0232770614156375,0.0683353710323047,0.340629765581188,0.733382318440919,0.99990598088106,817.70824252767,725.216571005571,839.51103099717,763.418065797942
"219","cobS","cobS",1091,454.332437432017,0.0126756196160608,0.0674716409813783,0.187865886047728,0.850981785532774,0.99990598088106,436.515243462408,461.877473929404,442.954438634949,475.982593701308
"220","codA","codA",189,3585.86425262305,0.01501645791852,0.0682015653735617,0.22017761375813,0.825732830476754,0.99990598088106,3605.03995338659,3501.99636949458,3663.25495650147,3573.16573110954
"221","codB","codB",188,2281.60840818841,0.0350822921572757,0.0690344864075971,0.508185024367979,0.611323592219271,0.99990598088106,2132.5588456653,2321.79601820035,2224.9217220469,2447.15704684107
"222","cof","cof",251,138.67605111023,0.00656129265942404,0.0548068632734091,0.119716624297443,0.904707630789157,0.99990598088106,121.254234295113,153.03999882437,126.144144553979,154.26582676746
"223","copA","copA",272,695.489685321287,0.0524533878190695,0.0687780141740696,0.762647605473396,0.445673585449731,0.99990598088106,680.539389981323,654.90089587005,735.840843231544,710.67761220223
"224","corA","corA",2062,751.915145276531,0.014072263003662,0.0689218089425285,0.204177215014719,0.838215016081984,0.99990598088106,747.98705780798,740.382697015194,767.739362544044,751.551463738907
