"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"158","yagS",4.03190792155196,0.000428836822712028,0.00958442568321401,0.0447430901846404,0.96431208707073,0.999740963348521,3.45197791186678,4.44466519899847,3.60161197699135,4.62937659835123
"159","yagT",7.87552296361173,0.000722926330989888,0.0124907248391662,0.0578770519964594,0.953846562328389,0.999740963348521,4.31497238983348,11.1116629974962,4.50201497123919,11.5734414958781
"160","yagU",159.820743592063,0.011872545174282,0.0452057716134627,0.262633392828678,0.792833159548619,0.999740963348521,159.653978423839,153.340949365447,166.57455393585,159.713492643117
"161","yagV",18.3202774235479,-0.000232061514856982,0.0175585516119259,-0.013216438347874,0.989455114880959,0.999740963348521,26.7528288169676,10.0004966977465,26.1116868331873,10.4160973462903
"162","yagW",50.798420890902,0.00326277759873722,0.0294775441383761,0.110686887056154,0.911864644692957,0.999740963348521,57.8206300237686,42.2243193904854,60.3270006146052,42.8217335347489
"163","yagX",87.2829927798599,0.000538039887338477,0.0152279615169409,0.0353323645282342,0.971814716273451,0.999740963348521,121.682221393304,51.1136497884824,124.255613206202,52.0804867314513
"164","yagY",56.1231438825233,0.0010820735309544,0.0150300162135206,0.071994169239884,0.942606548084107,0.999740963348521,77.6695030170026,32.2238226927389,81.0362694823055,33.5629803380464
"165","ykgC",26.5817382752143,0.00215379753480569,0.0209823116353566,0.102648248307226,0.918242148446086,0.999740963348521,35.3827735966345,16.6674944962442,36.9165227641614,17.3601622438171
"166","ykgD",42.486518186718,0.00299561767099523,0.0284438426126227,0.105316912056947,0.916124343722994,0.999740963348521,41.4237349424014,42.2243193904854,42.3189407296484,43.9790776843367
"167","ykgE",628.575655463876,0.0187117523919123,0.0537339546270161,0.34822957889097,0.727667775554144,0.999740963348521,549.727482464785,683.367274346014,571.755901347377,709.451963697326
"168","ykgF",997.383054078753,0.026459367573448,0.0567373454314444,0.466348352610519,0.640966173706249,0.999740963348521,968.279804278633,988.938006777159,1005.75014457484,1026.56426068438
"169","ykgG",588.949776384974,-0.054183233544498,0.0557713302179479,-0.971524855741404,0.331286981826027,0.999740963348521,626.533991003821,605.585633363541,568.154289370386,555.525191802147
"170","betA",58.6634008995568,-0.0181464448226955,0.0318728674320648,-0.569338320795067,0.569126565713261,0.999740963348521,56.9576355458019,68.8923105844762,48.6217616893833,60.181895778566
"171","betT",180.261194123486,-0.00860895778029107,0.0465860120579017,-0.184797053879413,0.853388218725631,0.999740963348521,177.776862461139,187.787104657685,173.777777889833,181.703031485286
"172","yahB",81.8062407710733,-0.00398440168169916,0.0363047904539551,-0.109748648370592,0.912608717591404,0.999740963348521,88.8884312305697,76.6704746827235,86.4386874477925,75.2273697232074
"173","yahD",16.1896463214193,0.00164121092842229,0.0184802245495559,0.0888090360602101,0.929233676332307,0.999740963348521,17.2598895593339,14.445161896745,18.0080598849568,15.0454739446415
"174","yahG",5.14526655469084,-0.00445468065657025,0.0105697525653342,-0.421455528786958,0.673422478345542,0.999740963348521,4.31497238983348,7.77816409824732,2.70120898274352,5.78672074793903
"175","yahI",4.45183237784149,-0.00305336592901072,0.00849089295879467,-0.359604807624869,0.719142687820416,0.999740963348521,9.49293925763365,1.11116629974962,7.20322395398271,0
"176","yahJ",24.8061956933289,-0.00707697244525488,0.0216830878788587,-0.32638213176985,0.744135254786634,0.999740963348521,32.7937901627344,20.0009933954931,27.912492821683,18.5175063934049
"177","yahK",260.347405985164,0.00879137038861994,0.0467669720268916,0.187982458722467,0.850890401954317,0.999740963348521,293.418122508677,220.010927350424,303.435809061522,224.524765020035
"178","yahN",352.69191195393,0.00141411670375335,0.0478668163865956,0.0295427356674875,0.976431735668589,0.999740963348521,291.692133552743,412.242697207108,297.132988101787,409.699828954084
"179","prpR",84.6231462543702,-0.00712838301199491,0.0365802214713758,-0.194869870254146,0.845494822036388,0.999740963348521,94.9293925763365,77.7816409824732,88.2394934362882,77.5420580223831
"180","prpB",123.448926238725,-0.0167205572829295,0.0400540210571137,-0.417450154607133,0.676349176148156,0.999740963348521,112.18928213567,144.45161896745,101.745538350006,135.409265501773
"181","prpC",113.227051873727,-0.0136507569244742,0.0367364950145997,-0.371585719297641,0.71020132331418,0.999740963348521,93.2034036204032,142.229286367951,85.5382844535446,131.93723305301
"182","prpD",125.647129617032,-0.0070613530550759,0.0422472626596326,-0.16714344576514,0.867257182031726,0.999740963348521,129.449171695004,125.561791871707,126.056419194697,121.52113570672
"183","prpE",209.788581193473,-0.00441298825173305,0.0454055214990632,-0.0971905641877519,0.922575061257712,0.999740963348521,183.817823806906,238.900754446168,179.18019585532,237.2555506655
"184","codB",23.5138963097681,-0.000849433099817453,0.021469471838786,-0.0395646947533612,0.968440174892786,0.999740963348521,28.478817772901,18.8898270957435,27.0120898274352,19.6748505429927
"185","codA",76.6819274483808,0.00346356308522764,0.0358535627008776,0.0966030381450171,0.923041643691289,0.999740963348521,75.0805195831025,76.6704746827235,77.4346575053141,77.5420580223831
"186","cynT",11.0257321490564,0.000961633537905562,0.0143748217257226,0.066897075751889,0.946663641037344,0.999740963348521,6.04096134576687,15.5563281964946,6.30282095973487,16.2028180942293
"187","cynX",8.33225528897103,-0.00278213007255412,0.0134816228509464,-0.206364627116001,0.836506099593799,0.999740963348521,7.76695030170026,10.0004966977465,6.30282095973487,9.25875319670245
"188","lacY",68.4869791796415,0.000635097311465606,0.0318235477038131,0.0199568356544204,0.984077805858619,0.999740963348521,54.3686521119018,82.2263061814716,54.0241796548703,83.3287787703221
"189","lacI",518.416020831304,0.00914959865218309,0.0540799374015764,0.169186561445916,0.865649899826434,0.999740963348521,554.042454854619,473.356843693337,563.652274399147,482.612510378115
"190","mhpR",1878.94445235538,-0.0767102707449882,0.0563617090059166,-1.36103521518369,0.173502561041757,0.999740963348521,1940.8745809471,1995.65467435031,1765.69027172001,1813.55828240409
"191","mhpB",5.35445602571286,0.000567858480487013,0.0109556226192606,0.0518326068925269,0.958662073919739,0.999740963348521,6.04096134576687,4.44466519899847,6.30282095973487,4.62937659835123
"192","mhpC",9.00977818828044,0.000772886771060534,0.0129259653205638,0.0597933501980664,0.95232022187554,0.999740963348521,4.31497238983348,13.3339955969954,4.50201497123919,13.8881297950537
"193","mhpD",5.03988490193995,0.000531158773979447,0.0106575045409714,0.0498389441859936,0.960250732257304,0.999740963348521,4.31497238983348,5.55583149874808,4.50201497123919,5.78672074793903
"194","mhpF",11.8063877272589,-0.000146749141503847,0.0159417946473013,-0.00920530873408843,0.992655330012211,0.999740963348521,10.3559337356004,13.3339955969954,10.8048359309741,12.7307856454659
"195","mhpE",16.1276316862078,0.00160675123791858,0.0183660582560064,0.0874848165851328,0.930286153765292,0.999740963348521,13.8079116474671,17.7786607959939,14.4064479079654,18.5175063934049
"196","mhpT",28.9485555423244,-0.00403944779556819,0.0233260707588649,-0.173173091916178,0.86251537361374,0.999740963348521,24.1638453830675,35.5573215919877,22.510074856196,33.5629803380464
"197","frmA",32.9161998548071,-0.00383845533929963,0.025462235065181,-0.150750919134692,0.880172204524121,0.999740963348521,31.9307956847677,35.5573215919877,30.6137018044265,33.5629803380464
"198","yaiO",152.57739726402,-0.00867802142146578,0.0431247001785888,-0.201230881270553,0.840518045590415,0.999740963348521,172.598895593339,137.784621168952,165.674150941602,134.251921352186
"199","yaiP",11.501140412322,0.00230128059342089,0.0157420782612364,0.146186580655466,0.883774098839153,0.999740963348521,12.0819226915337,10.0004966977465,13.5060449137176,10.4160973462903
"200","tauA",7.01903099364615,-0.000394845393932277,0.0124062299091215,-0.0318263805220934,0.974610508675092,0.999740963348521,8.62994477966696,5.55583149874808,8.10362694823054,5.78672074793903
"201","tauB",6.48871125038157,0.000683404042588028,0.0120546002758268,0.0566923852264485,0.954790239970355,0.999740963348521,6.04096134576687,6.6669977984977,6.30282095973487,6.94406489752684
"202","tauD",10.4195760140288,-0.000260532904130082,0.0149165316227361,-0.0174660511383873,0.986064815980129,0.999740963348521,12.0819226915337,8.88933039799693,12.6056419194697,8.10140904711465
"203","hemB",249.951620810387,-0.00125252319862758,0.0495448077615529,-0.0252806147650359,0.979831136166275,0.999740963348521,237.323481440841,263.346413040659,234.104778504438,265.031810255608
"204","yaiV",42.1374164879673,0.0013546123713441,0.0258272596183813,0.0524489392742241,0.958170979848701,0.999740963348521,30.2048067288344,53.3359823879816,30.6137018044265,54.3951750306269
"205","ampH",49.9096189995823,0.00138330188555816,0.0303903409734793,0.0455178139253299,0.963694576154948,0.999740963348521,49.1906852441017,50.0024834887327,49.5221646836311,50.9231425818635
"206","sbmA",59.8581535654258,-0.00553505376844158,0.0319231022039984,-0.173387089170435,0.862347172758031,0.999740963348521,53.5056576339351,68.8923105844762,52.2233736663746,64.8112723769172
"207","yaiW",117.099125708569,-0.00414145492516341,0.041292821326944,-0.100294791977827,0.920110292045759,0.999740963348521,120.819226915337,115.56129517396,119.753598234963,112.262382510017
"208","ddlA",764.379839979911,-0.00650935823649208,0.0561028293753919,-0.116025489426514,0.907632340578369,0.999740963348521,806.899836898861,730.036258935498,799.557858892081,721.025405193204
"209","phoA",103.906629727693,0.00753583196386734,0.0398284545915431,0.189207239928095,0.849930393512623,0.999740963348521,101.83334840007,102.227299576965,106.247553321245,105.31831761249
"210","yaiC",21.3832652076395,0.00101269114844237,0.0208873981411777,0.0484833554470306,0.961331029270249,0.999740963348521,18.9858785152673,23.3344922947419,18.9084628792046,24.3042271413439
"211","proC",86.6217567042978,0.00723396134797374,0.0369998863973133,0.195513069156315,0.844991307397049,0.999740963348521,78.5324974949693,91.1156365794686,81.9366724765533,94.9022202662002
"212","aroM",33.729296486999,0.00220686326231428,0.0257070997924176,0.0858464502077049,0.931588480817492,0.999740963348521,35.3827735966345,31.1126563929893,36.0161197699135,32.4056361884586
"213","rdgC",102.527219217565,-0.0203732819963347,0.0390621442165211,-0.521560769511419,0.601976183880881,0.999740963348521,115.641260047537,100.004966977465,105.347150326997,89.1154995182611
"214","mak",322.786980783237,-0.00721741230529336,0.0523963715669097,-0.137746414292768,0.890440835709806,0.999740963348521,329.663890583278,321.127060627639,323.244674934974,317.112296987059
"215","araJ",61.9759644185055,-0.0299938743819285,0.0330914146418505,-0.906394444195066,0.364727112407288,0.999740963348521,69.9025527153024,67.7811442847266,55.824985643366,54.3951750306269
"216","sbcD",55.9068512562888,-0.00102619323410228,0.0294054710825998,-0.034898037552934,0.972161045467485,0.999740963348521,69.0395582373357,43.335485690235,68.4306275628357,42.8217335347489
"217","phoB",72.8866647378504,0.00646810308100029,0.0351960350708993,0.183773628704792,0.854191045009604,0.999740963348521,71.6285416712358,71.1146431839755,74.7334485225706,74.0700255736196
"218","phoR",67.6398110185119,0.00185941575311311,0.03381043313894,0.0549953248298256,0.956142188403201,0.999740963348521,62.1356024136021,72.2258094837251,62.1278066031009,74.0700255736196
"219","brnQ",997.909503296467,0.0161950181630032,0.0566590733023264,0.285832739914195,0.775006230951112,0.999740963348521,947.567936807432,1024.49532836915,973.335636781913,1046.23911122738
"220","proY",209.809993471512,0.0036192055390094,0.0475867460640961,0.0760549068460065,0.939375415304749,0.999740963348521,195.036752020473,222.233259949923,196.287852746029,225.682109169622
"221","malZ",82.7385124923334,-0.000609183797065136,0.0368301035888542,-0.0165403769662351,0.98680329032645,0.999740963348521,84.5734588407362,81.115139881722,81.9366724765533,83.3287787703221
"222","queA",12.8511442564824,0.00132386390059765,0.0166615684420277,0.0794561391506391,0.936669817152923,0.999740963348521,12.9449171695004,12.2228292972458,13.5060449137176,12.7307856454659
"223","tgt",345.660595794722,0.0192004606615179,0.0529467901315304,0.362636915548991,0.716876130144785,0.999740963348521,339.156829840911,337.794555123883,353.8583767394,351.832621474693
"224","secD",671.501894834745,-0.0050530484181243,0.0560766134071882,-0.0901097286569836,0.928200018322792,0.999740963348521,692.984565807257,655.588116852274,687.007484611101,650.427412068347
"225","secF",839.459125141017,0.00896071373394312,0.0565558784907891,0.158440006115412,0.874110091563822,0.999740963348521,850.912555275162,816.707230315968,866.18768046642,824.029034506518
"226","tsx",2291.78051266932,0.0277686261216062,0.0563383243690839,0.492890522261334,0.622089944440651,0.999740963348521,2182.51303477777,2322.3375664767,2257.31030657933,2404.96114284346
"227","ribD",364.13943151839,-0.00198054676059433,0.0528356973032027,-0.0374850122489871,0.970098290241311,0.999740963348521,348.649769098545,381.130040814119,344.854346796922,381.923569363976
"228","thiL",49.1723021186849,-0.00174037443854329,0.0298047685560906,-0.0583924829098411,0.953436002326287,0.999740963348521,45.7387073322349,53.3359823879816,43.2193437238962,54.3951750306269
"229","yajO",635.422699782784,-0.0489813835371409,0.0560423214079398,-0.874007041581997,0.382114418993225,0.999740963348521,665.368742512322,656.699283152023,613.174439082778,606.448334384011
"230","dxs",146.41266590695,-0.00849043518205153,0.0435168675947644,-0.195106763223763,0.845309368039253,0.999740963348521,158.790983945872,138.895787468702,154.869315010628,133.094577202598
"231","ispA",90.2927740510674,-0.000245465714044245,0.0366569309709903,-0.0066962974679605,0.994657167564925,0.999740963348521,101.83334840007,78.8928072822228,101.745538350006,78.6994021719709
"232","thiI",73.9423189103896,-0.00294781048431947,0.0353593097512067,-0.0833673084984037,0.93355948203602,0.999740963348521,75.9435140610692,73.3369757834747,74.7334485225706,71.755337274444
"233","panE",135.884971900038,-0.0117972410412217,0.0432682078559944,-0.27265379422428,0.785119356165959,0.999740963348521,138.079116474671,140.006953768452,132.359240154432,133.094577202598
"234","yajR",96.1084603498551,-0.00280897819353586,0.0387899606769912,-0.0724150822664289,0.942271582393466,0.999740963348521,95.7923870543032,97.7826343779663,93.6419114017752,97.2169085653758
"235","cyoE",3718.79856073789,0.00243660834780154,0.0562280821721158,0.0433343669866422,0.96543499604974,0.999740963348521,3880.88616741623,3545.73166250103,3897.84456209889,3550.73185093539
"236","cyoC",1703.93378443072,0.0126117888713473,0.0565249875216721,0.223118826280357,0.823443026402638,0.999740963348521,1725.98895593339,1654.52662032718,1751.28382381205,1683.93573765026
