"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_batch1","K12_batch2","K12_chemostat1","K12_chemostat2"
"1715","cpxA",1628.50309636569,-0.0960410844869769,0.114364144790765,-0.839783173849541,0.401029969330409,0.541331999416849,1648.14534188491,1718.16791993426,1593.02422403331,1554.67489961026
"1716","ybiB",699.561297768869,-0.117407827436572,0.140144667156853,-0.837761648862218,0.402164581836885,0.542547206848711,767.776229531292,689.703205786638,669.831911248935,670.933844508609
"1717","ybjE",73.3384296485186,-0.273322450829435,0.326820623381561,-0.836307231781798,0.402982085808614,0.543221387507846,89.0019930881246,71.5586107549051,52.9904107786549,79.8027039723897
"1718","ypdE",27.4776908570625,0.382187922391034,0.457141904692789,0.836037822102251,0.403133625804959,0.543221387507846,22.5185765644653,24.3603781293294,36.4309074103253,26.6009013241299
"1719","argP",688.700001526495,-0.114143738606677,0.137046636835463,-0.832882449670884,0.404911028602047,0.545299029211017,713.088257874734,719.392416631759,663.208109901603,659.111221697885
"1720","srlD",119.395447825288,0.211687581817103,0.254314475684777,0.832385106066433,0.405191606187706,0.545359632746826,111.52056965259,108.860439765441,124.196275262472,133.004506620649
"1721","yciC",640.615775529286,-0.116646659645841,0.140631485663193,-0.829449103063634,0.406850325908619,0.547273971225133,671.268044255012,661.536518574601,598.626046765117,631.032492522415
"1722","cusA",71.8141426421122,0.262484460156544,0.317655282774685,0.826318573592639,0.408623400052103,0.549212035900212,56.8325979960314,72.3198725714466,75.3457403259,82.7583596750708
"1723","yeeY",172.639714421163,0.190781232816897,0.230951037010009,0.826067876926785,0.408765588706723,0.549212035900212,137.256085726265,183.464097786512,182.154537051626,187.68413712025
"1724","hflD",288.512679914092,-0.153446471740164,0.186847729811543,-0.821238084588626,0.411510667258855,0.552579579294809,323.838577260405,286.23444301962,289.791308945769,254.186390430574
"1725","frsA",439.854838774092,-0.129291961551692,0.157835715153866,-0.819155293373569,0.412697818127489,0.553174069721761,455.733097137988,462.847184457258,404.87985735566,435.959216145462
"1726","yneF",88.0770476792923,-0.238942706420165,0.291670919157324,-0.81922019209355,0.412660796499987,0.553174069721761,102.942064294698,88.3063707188191,75.3457403259,85.7140153777519
"1727","kdsD",1742.82671318011,-0.0942598710797843,0.115121665258148,-0.818784812297641,0.412909197615207,0.553174069721761,1874.4034206993,1727.30306173276,1698.17707042221,1671.42329986616
"1728","rhlB",2779.9768342726,-0.0932888892758657,0.113775656367641,-0.819937166298769,0.41225192787318,0.553174069721761,3047.51402839097,2693.34430692398,2608.12178051192,2770.92722126353
"1729","fabB",3984.2631071929,-0.0967814535065851,0.118818168942386,-0.814534126960952,0.415339030000107,0.556107492452429,3932.17239342353,4300.36800164318,3508.95876374906,4195.55326995582
"1730","betT",464.279211770201,-0.127164205068274,0.156458408705134,-0.812766831266521,0.416351755867737,0.55714122244729,461.09466298667,508.522893449751,447.106590944901,440.392699699484
"1731","ycjF",412.91316149367,-0.13288069847549,0.163586770531765,-0.812294894284787,0.416622439547589,0.557181367736955,425.708328385367,436.964282694846,369.276925113752,419.703109780716
"1732","yhjK",461.4013619131,-0.124958422050244,0.154749786397224,-0.807486879041573,0.419386030930058,0.560553499770833,493.264058078763,470.459802622674,442.966715102819,438.914871848143
"1733","wcaA",15.6229434121707,-0.440073825988063,0.547533276515915,-0.803738959553944,0.421547748845433,0.563117737205526,17.1570107157831,19.7928072300801,10.7636771894143,14.7782785134055
"1734","ptr",1419.45270533689,-0.0949143590530068,0.118317874975954,-0.802197969430199,0.422438450796596,0.563982130100415,1429.39345525868,1504.25334948609,1406.72981113961,1337.4342054632
"1735","lexA",1339.75349325862,0.0944035694533095,0.118102706384172,0.799334514369448,0.424096470924668,0.565869354576718,1268.54647979821,1322.31177533266,1389.34233260286,1378.81338530073
"1736","rnt",150.827083331724,0.18748003869037,0.234798651629842,0.798471530347332,0.424596907962911,0.566210738441324,143.689964744683,137.027126977478,148.207555146551,174.383686458185
"1737","yciO",664.537601039382,-0.113181067314715,0.141937990960552,-0.797397980264286,0.425219931914275,0.566715107876538,720.594450062889,660.77525675806,617.669475638697,659.111221697885
"1738","gpp",1003.98841579014,0.10796757177931,0.13552239481426,0.796676976726129,0.425638658561162,0.566946774780834,1049.79459317198,883.063707188191,1017.58148198386,1065.51388081654
"1739","ydjX",96.0930634321211,0.225648171468337,0.284254164128534,0.793825385672464,0.427297091933529,0.568828503637792,92.218932597334,85.2613234526529,116.744498746724,90.1474989317735
"1740","macA",540.042148156968,0.120879343837389,0.152511934160797,0.792589409494621,0.428017080981112,0.569459507167398,523.288826831383,513.090464349,603.593897775616,520.195403671873
"1741","cysG",680.033699264162,-0.10884967988215,0.137704859588092,-0.790456344153327,0.429261307935403,0.570786862648166,697.003560328687,714.824845732509,656.584308554271,651.722082441182
"1742","slt",1009.86471508369,0.103147562091098,0.130570237922707,0.789977591617452,0.429540855107902,0.570830700100341,930.767831331231,1017.0457868995,1097.06709815184,994.57814395219
"1743","narI",35.2204775967755,0.345152492297207,0.437701241125608,0.788557262048425,0.430370818251634,0.571605533133984,19.3016370552559,41.1081380932434,40.5707832524077,39.9013519861948
"1744","yfgA",1708.8333867739,0.0913768754460388,0.116309337881161,0.785636623083547,0.432080402360179,0.573547093729252,1728.56882961514,1580.37953114024,1733.78000266412,1792.60518367609
"1745","holA",788.99783022566,-0.111652336935745,0.14244766834175,-0.783813018742274,0.433149833670816,0.574637171889937,886.802991372037,752.887936559587,728.618148206505,787.682244764513
"1746","thiM",1556.51201523161,-0.0908491281976061,0.116270255744646,-0.781361730184288,0.434589772854757,0.575887420812114,1653.50690773359,1559.82546209362,1533.41001190733,1479.30567919189
"1747","yfcH",896.783138668622,-0.102461822333918,0.131068818664288,-0.78174064112348,0.434367012020088,0.575887420812114,905.032315257557,950.816008860388,831.287069090149,899.997161466395
"1748","rbbA",1306.58967315375,-0.103990450627121,0.133213124843985,-0.780632169306974,0.435018865707801,0.576126243772059,1233.16014519691,1471.5190913748,1193.11221768815,1328.56723835515
"1749","norW",31.6438440716919,0.359206324597604,0.46107691167975,0.779059448648121,0.435944696202128,0.577022282280118,33.2417082618297,20.5540690466217,24.011279884078,48.7683190942381
"1750","hdfR",517.534526555497,-0.115796115698628,0.148772885017389,-0.778341535052527,0.436367695547857,0.577252122967594,538.301211207694,538.973366111413,499.269026555139,493.594502347743
"1751","ydgR",242.939891289421,0.155472398111055,0.199901417797781,0.777745349802019,0.436719151462989,0.57738711344193,214.462633947288,242.842519476752,235.144947830281,279.309463903364
"1752","ilvY",177.174096110767,0.169358343738855,0.21797085745124,0.776977003803089,0.437172337894384,0.577656371133276,167.280854478885,165.193814189515,179.670611546377,196.551104228293
"1753","mdlB",205.631986627095,0.160792729390189,0.207381972382905,0.775345742653589,0.438135386680064,0.578384944301804,191.944057382823,194.883025034635,203.681891430455,232.018972660466
"1754","yphB",83.3241888355643,0.228715963838646,0.295042470535163,0.775196748535183,0.438223409203181,0.578384944301804,79.3511745604967,73.8423962045297,94.3891691994791,85.7140153777519
"1755","nagD",778.135990643985,-0.103937788029197,0.134764503840649,-0.771254930393967,0.440555840880363,0.581132063611418,837.476585564161,775.725791055833,742.693726069586,756.647859886361
"1756","kefC",285.630062372167,0.144384489079906,0.189467967160591,0.762052241567187,0.446028825146533,0.587256379113336,247.704342209118,294.608323001577,317.94246467193,282.265119606045
"1757","cynT",24.2411230490292,0.366484807648285,0.4811225611038,0.761728584931642,0.446222011122626,0.587256379113336,16.0846975460466,25.1216399458709,30.6350812314099,25.1230734727893
"1758","mdtG",51.4165914822914,0.275365164508966,0.361695250203241,0.761318165926244,0.446467052803227,0.587256379113336,42.8925267894577,48.7207562586588,50.5064852734055,63.5465976076436
"1759","tatD",293.324779730099,-0.138094657866107,0.181127034859959,-0.762418807180701,0.445810084956137,0.587256379113336,298.103061186731,317.446177497824,287.30738344052,270.442496795321
"1760","creC",280.269528089027,-0.13923131574589,0.182629705320838,-0.762369492417964,0.445839508927974,0.587256379113336,295.958434847258,292.324537551953,268.263954566941,264.531185389958
"1761","gcl",58.4151238161836,0.257966677162181,0.340809624924656,0.756923098105608,0.44909593622522,0.590294665907739,55.760284826295,50.2432798917419,67.0659886417351,60.5909419049625
"1762","kdgT",104.298293057194,0.207599331408912,0.274382933616659,0.756604387425021,0.449286912021355,0.590294665907739,101.869751124962,92.1126798015268,124.196275262472,99.0144660398168
"1763","glgP",5266.29643753436,-0.0798524004346244,0.105655526065282,-0.755780633615748,0.449780729903148,0.59060827551094,5110.64456696388,5713.26993314428,5089.56336025612,5151.70788977316
"1764","yliA",2177.57357199481,-0.0943619712233456,0.125048075146713,-0.75460554760747,0.450485694047902,0.590863672363113,2236.84527207022,2266.27642784418,2319.98642190299,1887.18616616188
"1765","dnaC",242.292303418794,0.149978891050679,0.198675070717785,0.754895370158054,0.450311763971374,0.590863672363113,221.968826135443,235.229901311337,232.661022325032,279.309463903364
"1766","purA",10160.8737910855,0.0725491115206003,0.0964172729956132,0.752449320194952,0.451780896340169,0.592226939426666,9750.54365241346,10056.2685965138,10290.9033682485,10545.7795471662
"1767","ftsQ",1812.32833501541,-0.085265644061716,0.113907328843615,-0.748552748337889,0.454126820976537,0.594965246497274,1878.69267337825,1855.95630872828,1824.02929602151,1690.63506193359
"1768","phoE",36.9781368757323,-0.320628887297816,0.428921953188988,-0.747522678459275,0.454748118666993,0.595105649923171,52.5433453170856,30.4504726616617,26.4952053893275,38.4235241348543
"1769","yqhG",65.7564671652251,0.24211526618862,0.323784858639027,0.747765868998041,0.454601392518713,0.595105649923171,58.9772243355043,60.9009453233235,73.689789989067,69.4579090130058
"1770","hemH",256.716660457732,-0.141334301672256,0.189194422818528,-0.74703207191166,0.455044201537499,0.595156681671927,267.005979264374,272.531730321873,250.876476030194,236.452456214488
"1771","hyaC",16.4567125925016,-0.404754151159751,0.54381727571688,-0.744283363609936,0.456705063769558,0.596991655915599,16.0846975460466,22.8378544962463,16.5595033683297,10.3447949593838
"1772","yahD",75.7313210730456,0.228651107558273,0.309063807080262,0.739818452760124,0.459410160703107,0.599082298563936,76.1342350512873,63.1847307729481,85.2814423468978,78.3248761210491
"1773","trmU",1186.98649814951,-0.0904337621144313,0.122333313849771,-0.739240679979343,0.459760862867874,0.599082298563936,1265.329540289,1183.7621247221,1134.32598073058,1164.52834685635
"1774","mdtB",167.273409434219,0.164074962025269,0.222063729564393,0.738864299663542,0.4599894024597,0.599082298563936,154.413096442048,160.626243290266,179.670611546377,174.383686458185
"1775","gudX",78.3531377472158,0.22682614663465,0.307079541098628,0.738656003663225,0.460115907925131,0.599082298563936,69.7003560328687,74.6036580210713,95.2171443678956,73.8913925670275
"1776","hsrA",177.867934919795,-0.166550873043661,0.225143459157971,-0.73975443775518,0.45944900977407,0.599082298563936,195.160996892032,180.419050520346,148.207555146551,187.68413712025
"1777","yihP",27.7663512630894,-0.334701280180442,0.452968790281805,-0.738905830514757,0.459964181645058,0.599082298563936,30.0247687526204,32.7342581112864,23.1833047156615,25.1230734727893
"1778","yjfJ",16.8771828910927,0.394417543492034,0.533642503370206,0.739104439772132,0.459843581110663,0.599082298563936,15.0123843763102,12.9414508812062,17.3874785367461,22.1674177701082
"1779","lepB",2078.38289282385,-0.080255427695577,0.109136014533913,-0.735370702680723,0.462113759461952,0.601345336230702,2122.10776290842,2150.56463172986,2010.32370891522,2030.53546774191
"1780","yohK",57.7645058299726,0.253016844175827,0.346586217505003,0.730025694608513,0.465374478795792,0.604908432572856,51.4710321473492,52.5270653413665,54.6463611154879,72.4135647156869
"1781","ygcS",18.195764999797,0.384006772075592,0.525993273781181,0.730060233118766,0.465353367627075,0.604908432572856,17.1570107157831,13.7027126977478,25.667230220911,16.256106364746
"1782","ybaS",70.1804121342127,-0.230444247607231,0.316286862670686,-0.728592536728806,0.466250945143963,0.605707597086574,78.2788613907602,73.8423962045297,62.0981376312362,66.5022533103247
"1783","ynfM",156.534574068793,0.17307793715444,0.237876000035823,0.727597307539957,0.466860129274699,0.606158833017906,165.136228139412,128.653246995521,156.487306830715,175.861514309525
"1784","yfeH",451.243690734824,-0.113082960506599,0.155642991396595,-0.726553502293282,0.467499521136994,0.606648762013532,461.09466298667,477.311158971548,437.99886409232,428.570076888759
"1785","yggE",1311.15553969119,-0.0884919689319786,0.12195610312978,-0.725605087904535,0.468080901134738,0.607062905393231,1309.2943802482,1391.58660063794,1219.60742307748,1324.13375480113
"1786","ygfH",64.8336367421481,0.237596724303951,0.327785544845586,0.724854186037639,0.46854148943978,0.607116441273382,60.0495375052407,57.8558980571573,64.5820631364857,76.8470482697086
"1787","mltC",731.371320226418,-0.106233500898579,0.146593116187658,-0.72468273859863,0.468646687065026,0.607116441273382,833.187332885215,685.135634887389,696.327116638262,710.835196494804
"1788","yhhN",143.720066119018,0.174709959891887,0.241890243652149,0.722269560169316,0.470128763930059,0.60869579893629,120.099075010481,148.446054225601,148.207555146551,158.127580093439
"1789","emtA",939.776302280352,-0.0927884714404736,0.128573282312083,-0.721677706066881,0.470492651822656,0.60882643318583,936.129397179913,1004.1043360183,917.396486605463,901.474989317735
"1790","potD",6055.09589188587,0.0751539042650737,0.104374001143856,0.720044296869398,0.471497722299279,0.609445687952446,5841.96214872413,5953.82866717141,6544.31573116388,5880.27702048405
"1791","ydhB",178.175583936339,0.156891707912566,0.217814940135539,0.720298193571745,0.471341416735206,0.609445687952446,168.353167648621,167.47759963914,178.84263637796,198.028932079634
"1792","ybbA",165.440435838845,0.165062832589972,0.230485973196825,0.716151314114958,0.473897921540572,0.612206299311621,138.328398896001,172.80643235493,182.154537051626,168.472375052823
"1793","cysW",1464.96217973776,0.0987699170247052,0.138082470844535,0.715296564586452,0.474425810908193,0.612546431819558,1401.51331284553,1431.1722150981,1708.94074761162,1318.22244339577
"1794","ispU",3361.53434973088,0.079538787290405,0.111536043957124,0.713121825631368,0.475770374912735,0.613606783006306,3384.22036368821,3156.19149138124,3653.02644305352,3252.69910080055
"1795","ycfH",557.38109358676,0.105622906415147,0.1481397580986,0.712994997229886,0.475848852847647,0.613606783006306,562.964414111632,511.567940715917,584.550468902037,570.441550617452
"1796","phoQ",1473.74611169407,0.0841815441804991,0.118119278093454,0.712682514990447,0.476042238565583,0.613606783006306,1489.44299276392,1372.5550552244,1522.64633471791,1510.34006407004
"1797","ydhC",97.0618994785001,-0.197479883180556,0.277315813841812,-0.712111871460758,0.476395503565636,0.613720417782108,108.303630143381,99.7252979669422,88.5933430205637,91.6253267831141
"1798","dgt",929.938474188202,-0.0911913702459655,0.128690562710057,-0.708609616164487,0.478566767231023,0.616174675272424,964.009539593061,953.861056126554,869.373926837307,932.509374195887
"1799","hofC",80.5529522682341,0.209626645632918,0.298257141473556,0.702838646535824,0.482156309845654,0.620451282541794,71.8449823723416,76.8874434706959,87.7653678521472,85.7140153777519
"1800","proB",1707.02678560687,-0.0835633113591946,0.119248096588139,-0.700751741537704,0.483457959486277,0.621522563993622,1646.00071554544,1865.85271234332,1641.87475896989,1674.37895556884
"1801","yojL",127.270987512572,-0.17690441650285,0.252568698338532,-0.70042098512831,0.4836644346639,0.621522563993622,139.400712065737,132.459556078229,130.820076609804,106.40360529652
"1802","aaeR",160.96393611875,-0.157923871176996,0.225536873465922,-0.700213090436665,0.483794237717713,0.621522563993622,172.642420327567,167.47759963914,151.519455820216,152.216268688077
"1803","bcsB",65.5905968989491,-0.231363847107,0.330873191823179,-0.699252320298715,0.484394358469608,0.621948385944062,70.7726692026051,70.7973489383636,51.334460441822,69.4579090130058
"1804","pspF",217.505985390849,0.140981098688944,0.201848522915159,0.698449989392303,0.48489582320647,0.622247134547106,214.462633947288,198.689334117343,221.897345135618,234.974628363147
"1805","narX",377.289647095166,-0.121806537101688,0.175425888287003,-0.694347557769857,0.487464273033621,0.625196560705171,378.526548916964,405.752548216643,322.910315682428,401.969175564629
"1806","pyrB",10588.1286521827,0.0669055896392547,0.0964921303726546,0.693378717838065,0.488071914496765,0.625629281317836,10363.9067855027,10320.4264468537,11069.20002656,10598.9813498144
"1807","rutG",82.7009426469554,0.206940444786506,0.299706205541762,0.690477677672478,0.489893842895001,0.627617181130009,71.8449823723416,81.4550143699452,97.701069873145,79.8027039723897
"1808","nikB",14.9634743444234,-0.382163340808585,0.560376832865114,-0.681975624964094,0.495254363910542,0.634133767949615,13.9400712065737,21.3153308631632,15.7315281999132,8.8669671080433
"1809","yahJ",232.796758046814,0.138231212494792,0.202987927866583,0.680982430569203,0.495882607644664,0.634587195520949,208.02875492887,232.946115861712,222.725320304034,267.486841092639
"1810","emrK",30.7460147241242,-0.296398394778387,0.436770273478452,-0.678613936836545,0.497382509886095,0.636048811860351,35.3863346013026,33.4955199278279,28.9791308945769,25.1230734727893
"1811","yhaO",51.9867025310755,-0.243533140339243,0.359028508410917,-0.678311428296143,0.49757425411624,0.636048811860351,53.6156584868221,60.1396835067819,51.334460441822,42.8570076888759
"1812","sapA",326.492487741379,0.120595032919915,0.178321517513974,0.676278637604484,0.498863753214792,0.637345247622651,309.898506053832,313.639868415116,312.974613661431,369.456962835137
"1813","ytjB",263.658540410914,-0.132241882767047,0.196020161113382,-0.674634088738226,0.499908269651131,0.638327437530264,283.090676810421,267.202897606082,223.55329547245,280.787291754704
"1814","dkgB",451.104766703358,0.106037906225313,0.157509245041915,0.673217030512051,0.50080922806565,0.638773202739383,448.226904949833,421.739046364015,485.193448692059,449.259666807527
"1815","tmk",271.688464696532,-0.125488674468139,0.186317592510542,-0.673520265999782,0.500616360132994,0.638773202739383,275.584484622265,292.324537551953,269.091929735357,249.752906876553
"1816","yfdZ",768.587957647721,0.0958498780931022,0.142579963620137,0.672253489617003,0.501422333667914,0.639203029978646,678.774236443167,804.653740084412,776.640707974661,814.283146088643
"1817","ccmC",105.845990082992,0.18234137090015,0.272675531079255,0.668711894237227,0.503679278687232,0.641021182056592,96.5081852762797,102.009083416567,125.852225599305,99.0144660398168
"1818","ygfF",98.6990089719379,-0.188888215232443,0.282345164638838,-0.668997521080482,0.503497059269925,0.641021182056592,109.375943313117,102.770345233108,104.324871220477,78.3248761210491
"1819","exuR",935.568646014943,-0.0884516605132201,0.132191841613629,-0.669115880628605,0.503421560435183,0.641021182056592,1003.68512687331,927.978154364142,950.515493342123,860.0958094802
"1820","frc",34.9410972969679,-0.27805793389912,0.417213696381717,-0.666464059810537,0.505114528547674,0.642494578894431,39.6755872802483,38.0630908270772,33.9469819050758,28.0787291754704
"1821","alx",80.7345459017417,0.200707345645638,0.301727265168074,0.66519459397823,0.505926037768993,0.643173408805721,69.7003560328687,79.1712289203205,79.4856161679824,94.5809824857952
"1822","pspA",1464.39059555562,-0.0850837311822441,0.128309808902031,-0.663111666288963,0.507259039451187,0.644514092387211,1551.63715660863,1468.47404410864,1545.82963943357,1291.62154207164
"1823","torY",43.9408640118052,0.258434588881662,0.390166319919671,0.662370316676409,0.507733922304712,0.644763593052884,47.1817794684034,32.7342581112864,52.9904107786549,42.8570076888759
"1824","chbR",178.751598460743,0.14614379781601,0.2212105069311,0.660654866007469,0.508833674580887,0.64580589728879,180.148612515722,158.342457840641,175.530735704294,200.984587782315
"1825","ybhS",80.1069782561896,0.196867660487114,0.29978724797683,0.656691242925482,0.511379466344314,0.648681350458678,78.2788613907602,70.7973489383636,88.5933430205637,82.7583596750708
"1826","mdoB",1656.66923744313,0.0743061518975447,0.113320105782287,0.655719048129935,0.512004910608392,0.649119040557737,1637.42221018755,1590.27593475528,1696.52112008537,1702.45768474431
"1827","aapP",122.380820292596,0.174081059846262,0.266046243245478,0.654326322080929,0.512901591039111,0.649899936100461,134.039146217055,96.680250700776,139.099828293969,119.704055958584
"1828","potH",262.219236199486,-0.12494778612024,0.191169301563732,-0.65359754467997,0.513371126519528,0.650139036046339,255.210534397273,292.324537551953,257.500277377526,243.841595471191
"1829","yiaT",42.5041189849351,-0.259614432287614,0.400114300631254,-0.648850670615933,0.516434902075082,0.653661453419253,57.9049111657678,35.7793053774525,36.4309074103253,39.9013519861948
"1830","sapD",303.465673817445,-0.118775653973732,0.183461645007766,-0.647414090115151,0.517363979170242,0.654479569278202,335.634022127506,296.13084663466,273.23180557744,308.866020930175
"1831","sbmA",361.691921238959,0.11019417336388,0.170491475966312,0.646332449990955,0.518064076877379,0.655007284528198,364.58647771039,330.38762837903,360.16919826117,391.624380605246
"1832","ccmA",124.307176587659,0.166924299433611,0.259689615962587,0.642783881884825,0.520364343174871,0.656652713037458,134.039146217055,100.486559783484,134.13197728347,128.571023066628
"1833","ispG",2617.75582130716,0.067976323936825,0.105701558034952,0.643096707376325,0.520161350877639,0.656652713037458,2568.19004151878,2543.3757290653,2680.15562016416,2679.30189448042
"1834","yrbC",2013.69712941308,-0.0741498484914186,0.115343934654812,-0.642858670577918,0.520315809117646,0.656652713037458,1955.89922159927,2173.40248622611,1920.07441555782,2005.41239426913
"1835","frlR",164.51818820844,0.145191163716328,0.225952191820088,0.642574708157447,0.52050009867116,0.656652713037458,151.196156932838,159.864981473724,162.283133009631,184.728481417569
"1836","ydfG",2647.50462820268,-0.0705871248719924,0.110651061207094,-0.637925421608762,0.523522228489062,0.660105642130816,2587.49167857403,2837.98405206687,2640.41281208017,2524.12997008966
"1837","ycjS",44.1297033080434,-0.242882111284048,0.382218276038519,-0.635453944801873,0.525132394827024,0.661775445848971,52.5433453170856,44.1531853594095,41.3987584208242,38.4235241348543
"1838","artQ",559.953166163408,0.0958420823089309,0.15100169608013,0.6347086476305,0.525618452620641,0.661826646486859,505.059502945864,577.03645693849,596.142121259868,561.574583509409
"1839","ydhJ",77.0526018696422,-0.193538713212903,0.305018353186848,-0.634514976527805,0.525744796064507,0.661826646486859,78.2788613907602,86.783847085736,73.689789989067,69.4579090130058
"1840","ispE",1057.00624530168,0.0784952012782307,0.124079772185979,0.63261883782779,0.526982582435905,0.663024281706044,1042.28840098382,1013.23947781679,1065.60404175201,1106.89306065407
"1841","degP",4694.03379973387,0.0702448623019224,0.11150263197758,0.629983894156386,0.528705121789953,0.664469249155125,4227.05851510105,4928.40900028995,4767.48101974211,4853.18666380236
"1842","ydfT",150.470662440608,-0.14799016996053,0.234774180921777,-0.630351128814452,0.528464878015025,0.664469249155125,170.497793988094,146.923530592518,144.067679304468,140.393645877352
"1843","eutG",18.0539898524548,0.330889239906723,0.526176845937526,0.628855569114134,0.529443616223634,0.66467568956492,11.7954448671009,19.0315454135386,20.6993792104121,20.6895899187677
"1844","yheT",240.183929900055,-0.123064769391208,0.195584184039355,-0.629216365298972,0.529207416263728,0.66467568956492,236.981210511754,264.157850339916,233.488997493448,226.107661255104
"1845","yccC",349.935530187355,-0.106899167881858,0.170656517701423,-0.62639956165569,0.531052897008505,0.665973703453244,349.57409333408,376.824599188064,345.265645229674,328.077782997602
"1846","mdtH",25.0463769495389,0.296396199115773,0.473167546076758,0.626408555644454,0.531046999239975,0.665973703453244,19.3016370552559,24.3603781293294,24.011279884078,32.5122127294921
"1847","yhiM",47.4176147725715,-0.233392879063754,0.373561067728267,-0.624778380903244,0.532116521645078,0.666946262917356,57.9049111657678,45.6757089924926,44.7106590944901,41.3791798375354
"1848","yggS",471.452074724625,-0.09804036292656,0.157136598062533,-0.623918069599193,0.532681392754697,0.66729297847788,471.817794684034,501.671537100877,430.547087576571,481.771879537019
"1849","yigP",373.139811389818,-0.106512053759165,0.171996657639713,-0.619268160328317,0.535739715985618,0.670761191188051,365.658790880127,409.55885729935,383.352502976832,333.989094402964
"1850","ygbK",60.6693971149215,0.20892115880859,0.338704016572946,0.616825158799363,0.537350055564144,0.672050447666663,50.3987189776128,60.9009453233235,60.4421872944033,70.9357368643464
"1851","agaI",17.7469038803965,-0.323911429948236,0.524927894775426,-0.617058901178821,0.537195875760397,0.672050447666663,21.4462633947288,19.0315454135386,15.7315281999132,14.7782785134055
"1852","yeiE",359.532093918385,0.109611743101394,0.178576246955059,0.613809198985905,0.539341417754119,0.674176772192648,368.875730389336,321.252486580531,338.641843882342,409.358314821332
"1853","ypdA",320.504109989641,-0.107659089181928,0.17564257687611,-0.612944145415637,0.539913272256677,0.674527374675773,346.357153824871,319.729962947448,312.974613661431,302.954709524813
"1854","gntT",305.192412498044,0.118688934113109,0.193885949065365,0.612158512183341,0.540432887761373,0.67481237064055,248.776655378854,334.955199278279,323.738290850845,313.299504484196
"1855","mhpF",50.436120752861,0.223166851804222,0.364977214620524,0.611454202795247,0.540898928408649,0.675030199065241,52.5433453170856,40.3468762767018,57.1302866207373,51.7239747969192
"1856","ltaE",945.739426392629,0.0786037215228015,0.129044566625703,0.609120736952789,0.542444413375404,0.675865886417686,880.369112353618,958.428627025803,976.182723563034,967.97724262806
"1857","yfcF",167.194360056457,0.141850640608789,0.232577900035809,0.609905930816939,0.541924123542583,0.675865886417686,179.076299345986,138.549650610561,166.423008851713,184.728481417569
"1858","psd",960.293615045626,0.0780964428201182,0.128125424195219,0.609531194223606,0.542172402673797,0.675865886417686,937.20171034965,929.500677997225,948.85954300529,1025.61252883034
"1859","ybjT",582.755802866353,0.0869530684888312,0.143663569651963,0.605254823470433,0.545009693685713,0.678696848242294,558.675161432686,570.946362406158,596.970096428284,604.431591198285
"1860","ruvB",630.448277917932,0.0905843680469596,0.14986413195732,0.604443283818954,0.545548966013042,0.678771161141621,576.904485318206,640.98244952798,601.937947438783,701.968229386761
"1861","yfeR",137.396452702982,0.145651837002963,0.241032655419728,0.604282588802454,0.545655780079722,0.678771161141621,129.749893538109,130.175770628604,137.443877957136,152.216268688077
"1862","fsaA",105.371084357794,-0.163048103286883,0.27031334207023,-0.603181855687025,0.546387716770748,0.679316629604877,113.665195992063,108.860439765441,91.0772685258132,107.88143314786
"1863","yafD",896.277932003117,0.0785018963609041,0.130486187323922,0.601610775599024,0.547433254428623,0.680251199142385,856.778222619417,887.63127808744,955.483344352622,885.218882952989
"1864","ycbB",860.776202560494,-0.0790970418357467,0.131710022056271,-0.600539280161638,0.54814689082152,0.680772560220933,848.199717261525,920.365536198726,839.566820774314,834.97273600741
"1865","nlpI",7209.61956872766,-0.0621546565787456,0.103642948139953,-0.599699812618373,0.548706313156909,0.681101938315413,7709.93169040501,7024.92404304536,7253.89045049681,6849.73209096345
"1866","ascG",711.440644175623,0.0827767182694364,0.138384277217683,0.598165629316585,0.549729422709573,0.682006223779561,692.714307649741,690.46446760318,765.049055616831,697.534745832739
"1867","ybbP",352.85069306409,0.104277089096857,0.175159628817828,0.595326045165973,0.551625549453205,0.683625881683175,309.898506053832,368.450719206107,357.685272755921,375.3682742405
"1868","ylbA",310.534832839627,0.107006553309257,0.179738377805515,0.595346161547326,0.551612105484458,0.683625881683175,309.898506053832,286.995704836162,303.866886808849,341.378233659667
"1869","zitB",361.730644782733,-0.100812022592713,0.170065916708642,-0.592782049124074,0.553327022641268,0.685367606963369,362.441851370917,387.482264619646,365.965024440086,331.033438700283
"1870","eutL",128.965864126314,0.15018068512602,0.253747479444854,0.591850943522999,0.553950406145753,0.685772828998619,126.5329540289,118.756843380481,152.347430988633,118.226228107244
"1871","yqjH",265.988743164292,-0.111237253981123,0.188259113405905,-0.590873142705636,0.554605422415409,0.686216757291112,261.644413415692,290.80201391887,255.844327040693,255.664218281915
"1872","ydhU",69.6045651251169,0.188874901137338,0.320065638734097,0.59011302145511,0.555114879466237,0.686375820257719,62.1941638447136,67.7523016721974,81.9695416732318,66.5022533103247
"1873","kbaY",16.0648670374376,0.319968023905277,0.542505624877037,0.589796693772162,0.555326959543286,0.686375820257719,15.0123843763102,12.9414508812062,21.5273543788286,14.7782785134055
"1874","ygjE",66.4191106047706,-0.190627889914114,0.323563136026504,-0.589152065513728,0.555759269326082,0.686543601115197,67.5557296933958,74.6036580210713,62.9261127996527,60.5909419049625
