"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1659","ynfM",77.7755997197006,-0.810253426545811,0.350766794871051,-2.30994905559312,0.0208909747319042,0.0297309170235238,111.666435888455,86.5301412989593,54.8367786039005,58.0690430874873
"1660","oppF",323.569052984637,-0.421874400770882,0.183004979387492,-2.30526186873643,0.0211519117285832,0.0300841346934849,387.025715295214,354.232765942614,283.517812781869,269.499917918852
"1661","yjiH",14.7642762481969,1.74036136513262,0.756805661011862,2.29961462339715,0.0214700628769029,0.0305182531320696,5.07574708583887,8.11220074677743,28.0017592870981,17.867397873073
"1662","yhdH",387.865239116909,0.396466012403241,0.17262399793757,2.2967027594079,0.02163573193554,0.030735236522148,347.688675379962,320.882607316974,415.359429425289,467.530244345411
"1663","pstC",88.9068432297315,-0.734961063542931,0.321041291216072,-2.28930384860768,0.0220617042533872,0.0313215175840332,104.687283645427,118.077588647538,68.8376582474496,64.0248423785117
"1664","psd",341.857827557233,-0.409962083898655,0.179878496953859,-2.27910556759775,0.022660790640528,0.0321527203739703,404.79083009565,375.865301267354,306.852612187784,279.922566678144
"1665","yfdX",24.3896206566374,1.38299857108441,0.609252528713764,2.26999233635379,0.0232080480312966,0.0329094302714062,11.4204309431374,15.323045855024,45.5028588415345,25.3121469868535
"1666","ychE",71.3220245838304,0.822339493988021,0.362405317175494,2.2691154213662,0.0232613078101431,0.0329520892114699,47.5851289297394,54.9826939503804,77.0048380395199,105.715437415682
"1667","amiB",297.598261324614,-0.448197300157369,0.197527497496377,-2.26903750535082,0.0232660451992886,0.0329520892114699,343.881865065583,344.317853918775,278.850852900686,223.342473413413
"1668","trkA",309.485058255991,-0.438666983010176,0.193820786128233,-2.26326077699402,0.0236196186360184,0.0334328055153714,332.461434122446,381.273435098539,280.017592870981,244.187770931998
"1669","ybiU",53.2805914377076,-0.916960127453731,0.40600690155963,-2.25848408963328,0.023915495403273,0.0338313269305737,68.5225856588247,71.2070954439352,36.1689390791684,37.2237455689021
"1670","ybiO",44.1257094534917,1.00336383920221,0.445481953981347,2.2523108517303,0.0243026348757958,0.0343583957735054,33.6268244436825,24.3366022403323,56.0035185741963,62.5358925557556
"1671","cutC",360.189788978923,-0.40593199606906,0.180906774219065,-2.24387393905717,0.0248405133688509,0.0350978169143369,406.694235252839,413.722238085649,282.351072811573,337.991609765631
"1672","ycjW",75.9559863159418,-0.787731465592389,0.351236329183729,-2.24273914780704,0.0249136405938357,0.0351800869868696,102.149410102507,90.1355638530826,49.0030787524218,62.5358925557556
"1673","yicL",166.338931030364,-0.556948174412492,0.249144028374228,-2.23544661313706,0.0253880428165817,0.0358285529527493,193.512857647607,203.706374307967,150.509456168153,117.627035997731
"1674","yicJ",27.2501053137942,1.24061495960883,0.555498678245237,2.2333355743128,0.0255268232471425,0.0360028851173855,13.9583044860569,18.0271127706165,33.8354591385769,43.1795448599265
"1675","aidB",98.5790860355185,0.714460080816793,0.320998191837521,2.22574487640239,0.0260312749939593,0.0366924419467092,83.1153585306114,65.7989616127503,141.175536405786,104.226487592926
"1676","mutM",161.362267777288,0.544561572805261,0.244821694826385,2.22431910371111,0.0261269822856565,0.036805373016966,121.817930060133,140.611479610809,182.011435366138,201.008226072072
"1677","lon",4407.06787106573,-0.210104201397396,0.0949938946905415,-2.21176531483256,0.0269828848702801,0.0379884264631671,4797.84993288919,4658.20593992731,4213.09803273798,3959.11757870843
"1678","cpxR",779.14367487807,-0.294774681470535,0.133312615141925,-2.21115369432006,0.0270251957454987,0.0380253201162828,841.939547863522,876.117680651963,721.045301642777,677.472169354019
"1679","ftsN",384.131686595331,-0.371651860751639,0.168174538559922,-2.20991752933644,0.0271108864333823,0.0381231702615936,426.997223596195,439.861551603043,330.187411593699,339.480559588388
"1680","yjiE",65.7156467699458,-0.83727616590105,0.379225330031658,-2.2078592846927,0.0272540838363425,0.0383017213914314,88.1911056164503,81.1220074677743,54.8367786039005,38.7126953916582
"1681","yadL",26.960908151018,1.25570300092697,0.570122820291641,2.20251313617761,0.027629082256529,0.0388056295108061,13.323836100327,18.0271127706165,30.3352392276897,46.1574445054387
"1682","phnK",9.15582941775917,2.06870725418856,0.942342061139995,2.19528273171416,0.0281433228287886,0.0395043907245956,4.44127870010901,1.80271127706165,14.0008796435491,16.3784480503169
"1683","baeR",113.068862615132,0.615135762000694,0.280601704998173,2.19220250997655,0.0283648873141421,0.0397917403141351,92.6323843165593,85.6287856604284,140.008796435491,134.005484048048
"1684","yeaJ",125.191741339042,0.584398426451057,0.266759903863171,2.19072813413073,0.0284714718982316,0.039917544626915,98.342599788128,101.853187153983,151.676196138448,148.894982275609
"1685","yjbG",3.12199498858533,-3.46676261801293,1.58390822583412,-2.1887395756072,0.0286157737632452,0.040096048578648,8.88255740021802,3.6054225541233,0,0
"1686","ygdE",317.039442128811,-0.404045258652792,0.184820714337614,-2.18614704580525,0.0288048490019124,0.0403370394386211,342.612928294123,380.372079460008,274.183893019503,270.988867741608
"1687","rnd",117.713674739355,-0.66283180455035,0.303988419383003,-2.18045084051452,0.0292240590472785,0.0408998241912415,149.100070646517,140.611479610809,109.673557207801,71.4695914922921
"1688","plsY",101.029846578688,-0.67200725123495,0.308651737978964,-2.17723462577992,0.0294630660456411,0.0412098927332693,134.50729777473,113.570810454884,71.1711381880411,84.8701398970969
"1689","yjjU",96.6911968034257,-0.669350293042636,0.308076454018572,-2.17267591960236,0.0298047174007937,0.0416630774323706,116.742182974294,120.781655563131,68.8376582474496,80.4032904288286
"1690","bcr",150.646128905074,-0.569210199752777,0.262020877098677,-2.17238491091079,0.0298266421827349,0.0416690545523297,189.071578947498,170.356215682326,106.173337296914,136.98338369356
"1691","cadB",7.20485895562053,2.29531462261078,1.05738854266693,2.17073907082592,0.0299509019845076,0.0418179063189961,3.17234192864929,0.901355638530826,12.8341396732533,11.9115985820487
"1692","ibrB",37.9243989739161,1.02155795553303,0.471199510715288,2.16799451676487,0.0301591037327959,0.0420837138966495,23.4753302720048,26.1393135173939,45.5028588415345,56.5800932647313
"1693","hcaE",22.1639787487316,1.30322154314534,0.603658071600729,2.15887371420308,0.0308599656569688,0.0430362545281178,13.323836100327,11.7176233009007,33.8354591385769,29.7789964551217
"1694","oxc",38.8448252321065,1.00528874492798,0.465748979994743,2.15843466783186,0.0308940527822501,0.0430583580985198,28.5510773578436,22.5338909632706,53.6700386336048,50.6242939737069
"1695","setA",247.424161224226,0.445279193731197,0.206444986320455,2.15689032544491,0.0310142109266468,0.0432003256624265,202.395415047825,217.226708885929,308.01935215808,262.055168805071
"1696","moeB",146.677173729017,-0.545396894549687,0.253147829669409,-2.15446008469412,0.0312041089778931,0.0434392106702863,173.844337689981,174.86299387498,124.841176821646,113.160186529463
"1697","dkgB",155.86535729179,0.565382674091772,0.262981442805145,2.14989570389835,0.0315634655375076,0.0439135781579584,106.590688802616,145.118257803463,179.677955425546,192.074527135535
"1698","ybfF",145.554676481675,-0.560288088282698,0.262265383702227,-2.13634022292031,0.0326516925946122,0.0454008517172434,183.361363475929,163.145370574079,106.173337296914,129.538634579779
"1699","yaiC",19.0924165888019,1.39263633712019,0.654167648376065,2.12886763901782,0.0332652128387134,0.0462267024792244,8.88255740021802,11.7176233009007,24.5015393762109,31.2679462778778
"1700","mdtG",20.6296012520832,1.34599727420486,0.632333604654001,2.12861891934616,0.0332858019246759,0.0462281049083293,12.6893677145972,9.91491202383908,25.6682793465066,34.24584592339
"1701","modA",149.103731170304,-0.540420957458071,0.254676537708456,-2.1219895728154,0.0338386136782209,0.0469682345057493,171.306464147062,182.073838983227,112.007037148393,131.027584402536
"1702","pabC",187.959091421337,-0.483228722123605,0.228036317429525,-2.11908667694104,0.0340831424555459,0.0472798468493207,210.009035676583,228.94433218683,161.010115900814,151.872881921121
"1703","cheA",23.6840102328537,-1.29018214619156,0.612631942120146,-2.10596617232625,0.0352072908672916,0.0488105776498389,35.5302296008721,32.4488029871097,16.3343595841406,10.4226487592926
"1704","potI",140.223735161894,-0.544269050599692,0.258542090113778,-2.10514678813098,0.0352785325283433,0.0488806427813489,173.209869304251,159.539948019956,112.007037148393,116.138086174975
"1705","poxA",135.496585844654,-0.562781133684691,0.268300467576177,-2.09757790871126,0.0359424482706664,0.0497713315935738,151.003475803706,173.060282597919,116.673997029576,101.248587947414
"1706","hscC",54.631170387841,0.831142787664187,0.396339028142371,2.09705007240828,0.0359891430283271,0.0497815320150523,39.3370399152512,38.7582924568255,63.0039583959708,77.4253907833164
"1707","yidR",162.048793940843,0.498612052823515,0.237771950144524,2.09701797255919,0.0359919843920772,0.0497815320150523,135.77623454619,132.499278864031,187.845135217617,192.074527135535
"1708","abgB",19.7765368475014,1.32861287464329,0.637477145794118,2.08417334395291,0.0371444024928826,0.0513453947808523,12.0548993288673,9.91491202383908,30.3352392276897,26.8010968096095
"1709","fhuE",203.335963388355,0.604820942176712,0.290246986463367,2.08381471775607,0.037177024062574,0.0513604176780207,206.202225362204,114.472166093415,221.680594356194,270.988867741608
"1710","yhjC",56.3993726674953,-0.829759237725384,0.400295558610146,-2.07286646048826,0.0381847091561727,0.0527216949226454,72.3293959732038,72.1084510824661,35.0021991088727,46.1574445054387
"1711","gntR",126.669020610852,-0.636210004527584,0.307246315612733,-2.07068391775116,0.0383883441108253,0.0529718763563171,168.768590604142,138.808768333747,77.0048380395199,122.093885465999
"1712","ccmC",57.1887479992048,-0.865556808336333,0.418515249919009,-2.06816073847688,0.0386249107957792,0.0532671813018894,59.0055598728768,89.2342082145517,37.3356790494642,43.1795448599265
"1713","narG",57.1027247460751,0.79874423200061,0.386650575944392,2.06580380761022,0.0388470084385985,0.0535421990213257,39.9715083009811,43.2650706494796,78.1715780098157,67.0027420240238
"1714","galU",1267.76741719854,-0.250723409996098,0.121975125049814,-2.05552902605104,0.0398279350690616,0.0548621672684098,1330.48020487551,1426.8459757943,1213.40956910759,1100.33391901675
"1715","folD",436.606837870991,-0.347288120554775,0.169340095943543,-2.05083219434669,0.0402832911684581,0.055457055655236,495.519809255019,481.323910975461,351.188731059023,418.39490019446
"1716","nhoA",79.0716304652986,0.689974965381486,0.336723580626273,2.04908418976242,0.0404538832023417,0.0556594511892358,57.1021547156872,63.9962503356886,107.34007726721,87.848039542609
"1717","yjfC",33.9443934163214,1.01237596279508,0.495048398730103,2.04500401454084,0.0408544623204202,0.0561778599525405,20.3029883433555,24.3366022403323,42.0026389306472,49.1353441509508
"1718","ydeQ",40.0442920668197,-0.994275069161865,0.48702836954149,-2.04151365986733,0.0411997975263576,0.0566197450289466,44.4127870010901,63.0948946971578,30.3352392276897,22.3342473413413
"1719","allD",21.8499838461824,1.25453787432314,0.616076461468755,2.03633469672297,0.0417167580026285,0.0572968386528248,10.1514941716777,15.323045855024,29.1684992573939,32.7568961006339
"1720","yagU",246.937182980526,-0.421742087641248,0.207553483517376,-2.03196824497499,0.0421568707940267,0.0578676581073821,262.669911692161,303.756850184888,215.846894504715,205.47507554034
"1721","ybiR",200.901606005005,0.444412164067947,0.218885732110809,2.03033866018717,0.0423221270522371,0.0580270278573355,167.499653832683,173.060282597919,242.681913821517,220.364573767901
"1722","yjbM",7.35499679199256,2.13837579985297,1.05320530227732,2.03035039344105,0.0423209352266703,0.0580270278573355,1.26893677145972,3.6054225541233,8.16717979207029,16.3784480503169
"1723","yebS",134.105220897274,0.539087549357547,0.265821512993527,2.02800572190963,0.0425596640233685,0.0583188431568039,114.204309431374,103.655898431045,145.84249628697,172.718179439706
"1724","ybiW",53.0279039517677,0.817686798990807,0.404482894909215,2.02156088497719,0.0432217364214723,0.0591917167581764,41.2404450724408,35.1528699027022,74.6713580989284,61.0469427329995
"1725","yfgF",62.8570288203837,0.753574873007601,0.373913688194734,2.01537118538206,0.0438657712595815,0.0600388904022446,43.1438502296304,50.4759157577262,86.3387578018859,71.4695914922921
"1726","narI",21.0802790713486,1.24648992052464,0.620946976333255,2.00740154640139,0.0447069243057683,0.0611547209072531,12.6893677145972,11.7176233009007,25.6682793465066,34.24584592339
"1727","ybbP",200.777280312335,0.440836294394226,0.220072967547883,2.00313695637475,0.0451625902131124,0.0617422556416667,178.92008477582,161.342659297018,238.014953940334,224.831423236169
"1728","nagA",576.06513832634,-0.289499247049655,0.145653754074337,-1.98758520773797,0.0468575836232867,0.0640224276241781,628.12370187256,639.061147718355,504.031667167767,533.044036546679
"1729","ybbB",39.9167270838345,-0.940703440376752,0.473407506115823,-1.9870902514727,0.0469123963528011,0.0640408075157689,57.7366231014171,47.7718488421338,30.3352392276897,23.8231971640974
"1730","ftsX",656.943888380915,0.278538479790714,0.140182250985555,1.98697394165411,0.0469252846261246,0.0640408075157689,593.862409043147,593.993365791814,749.047060929875,690.872717758824
"1731","amn",277.37554072209,0.399912166105537,0.201326816891472,1.98638299795459,0.0469908130347986,0.0640931886627148,260.766506534972,216.325353247398,303.352392276897,329.057910829095
"1732","ydiF",21.2636939075541,1.2777754550751,0.643689629477567,1.9850800705181,0.0471355637241084,0.0642535022821132,15.8617096432465,8.11220074677743,26.8350193168024,34.24584592339
"1733","yfjD",284.679189449466,-0.380544789063509,0.191743214413183,-1.98465844138548,0.0471824854957808,0.0642803509841538,314.06185093628,329.896163702282,235.681473999743,259.077269159559
"1734","ddpB",10.6682163412676,1.70167298870876,0.859867641845421,1.97899409850647,0.0478166707108871,0.0651067817464847,5.71021547156872,3.6054225541233,14.0008796435491,19.3563476958291
"1735","yqjH",106.44566365419,-0.766562703154116,0.389396040878404,-1.9685939831974,0.0489997340608909,0.0666791770131202,175.747742847171,91.9382751301442,58.3369985147878,99.7596381246577
"1736","emrK",20.8247910320885,1.21317586106638,0.617417870579853,1.96491860516932,0.0494236589844463,0.0672173150128328,12.0548993288673,12.6189789394316,30.3352392276897,28.2900466323656
"1737","ybdG",398.009612197826,-0.346784566780587,0.176741243623798,-1.96210324013977,0.0497504658018551,0.0676228265735059,407.963172024299,484.027977891053,344.188291237248,355.859007638704
"1738","sufC",241.875438711756,-0.580808068211055,0.296120365442124,-1.96139183924036,0.0498333312450923,0.0676964873818544,382.584436595105,197.396884838251,208.84645468294,178.67397873073
"1739","yfiP",37.8998681939554,-0.947650898676171,0.48340012592904,-1.96038612289332,0.0499506765977301,0.067816876047867,44.4127870010901,55.8840495889112,24.5015393762109,26.8010968096095
"1740","yohK",30.0476924617889,1.06127477695163,0.541481392825056,1.95994689940254,0.0500019971175475,0.0678475374681206,22.206393500545,16.2244014935549,49.0030787524218,32.7568961006339
"1741","aer",67.0032088324461,-0.740496051849131,0.37812824456368,-1.958319862362,0.0501924915620614,0.0680668998150643,72.9638643589337,95.5436976842675,54.8367786039005,44.6684946826826
"1742","csrD",378.118537488155,0.334903772024596,0.171237899723359,1.95578065700202,0.0504909984503311,0.0684324037550125,321.675471565038,347.021920834368,406.025509662923,437.751247890289
"1743","dsbG",137.003020074354,-0.514341428561246,0.264521794722407,-1.94441985054957,0.0518448420014129,0.0702270062910704,172.575400918521,149.625035996117,109.673557207801,116.138086174975
"1744","pbpG",252.129825675708,-0.386612075080914,0.19918633200254,-1.94095684776195,0.0522635117300246,0.0707535270611171,287.414178735626,283.92702613721,212.346674593828,224.831423236169
"1745","sppA",676.071060280801,-0.265643344197217,0.137128644342546,-1.93718347811886,0.0527229191410642,0.0713345628034686,738.521200989555,738.210267956746,623.039144137934,604.513628038971
"1746","murB",535.714049358792,-0.299746162361832,0.155033942849209,-1.93342281601761,0.0531841328171673,0.0719173754761352,558.966647828005,624.639457501862,494.697747405401,464.552344699899
"1747","emrY",20.213384016852,1.20910495986229,0.629437137427461,1.92093044398994,0.0547404770545533,0.073979545693074,11.4204309431374,12.6189789394316,31.5019791979854,25.3121469868535
"1748","yeaM",53.2702564082072,0.778868354701094,0.405879813606073,1.91896302450021,0.0549890134781889,0.0742729180903912,44.4127870010901,33.3501586256406,65.3374383365623,69.980641669536
"1749","ybaP",94.6911286201341,-0.606298642278655,0.316153358787718,-1.91773588806234,0.0551445087200443,0.074440357397384,119.280056517213,109.965387900761,84.0052778612944,65.5137922012678
"1750","yigM",89.9496587691348,-0.615405347112108,0.322907587776012,-1.90582498030053,0.0566729168037971,0.0764598608992942,108.494093959806,109.06403226223,61.8372184256751,80.4032904288286
"1751","nanA",55.3742282667746,0.767292729480579,0.403445292434627,1.90185074375334,0.0571906701779536,0.0771143188407472,42.5093818439005,38.7582924568255,58.3369985147878,81.8922402515847
"1752","yjbB",169.962083766257,-0.463766892169657,0.24390586425859,-1.9014175554138,0.0572473418823821,0.0771466747627307,180.82348993301,213.621286331806,136.508576524603,148.894982275609
"1753","yqhG",38.2845166174519,0.894737876109446,0.471983373591213,1.89569787024825,0.058000007110679,0.0781163815107319,30.4544825150332,22.5338909632706,52.503298663309,47.6463943281947
"1754","dnaQ",402.657747159735,0.320170478413518,0.169398339925485,1.8900449588488,0.0587519474417721,0.0790840067902075,336.268244436825,380.372079460008,439.8609688015,454.129695940606
"1755","bglJ",35.1933966874939,0.936977970645153,0.495987757317162,1.88911511790804,0.0588764051442841,0.0792063775188917,27.9166089721138,19.8298240476782,51.3365586930133,41.6905950371704
"1756","rarD",76.4978657180829,-0.751005949867596,0.397761265001447,-1.88808216371914,0.0590149209540338,0.0793475104626843,97.7081314023982,95.5436976842675,77.0048380395199,35.7347957461461
"1757","yihN",28.915674704952,-1.04192736327756,0.555774882743472,-1.87472913157625,0.0608299970546901,0.0817413904644982,34.8957612151422,43.2650706494796,15.1676196138448,22.3342473413413
"1758","prlC",827.300772568325,0.28525504179432,0.152706080778964,1.86800054286781,0.0617619952601757,0.0829465704262086,828.615711763195,660.693683043095,877.388457662409,942.505237804602
"1759","lysR",67.1893114351242,0.681605240342248,0.365401762751762,1.86535838034613,0.0621311870489055,0.0833949588530221,58.371091487147,44.1664262880105,82.8385378909987,83.3811900743408
"1760","nhaB",188.382867275839,-0.430214498015697,0.230838252333349,-1.86370540266624,0.0623630862819555,0.0836586629043733,228.408618862749,203.706374307967,151.676196138448,169.740279794194
"1761","rluA",70.548021665028,-0.664264183709158,0.356675362611282,-1.86237753806701,0.0625498929899461,0.0838613904428349,88.8255740021801,84.7274300218976,59.5037384850836,49.1353441509508
"1762","ribC",625.874933498793,0.262002148457266,0.140700502750908,1.86212659752258,0.0625852477595405,0.0838613904428349,562.773458142384,575.966253021198,697.710502236862,667.049520594726
"1763","nanR",291.669555923916,-0.357905242650701,0.192458486638712,-1.85964905420134,0.0629351942571993,0.0842824694505091,307.082698693251,348.82463211143,253.182573554179,257.588319336803
"1764","ydcO",56.6647798811153,0.730790115470844,0.39318571785404,1.85863850665637,0.0630783951573389,0.0844263554231729,47.5851289297394,36.9555811797639,67.6709182771539,74.4474911378043
"1765","rtcB",64.3817729679387,0.675373032288048,0.364679056547971,1.85196550271104,0.0640307767796913,0.0856525008367428,52.6608760155782,45.9691375650721,77.0048380395199,81.8922402515847
"1766","modE",202.612627182084,0.420397147070848,0.227882864220165,1.8447949059684,0.0650673787353746,0.0869898534508604,181.457958318739,164.04672621261,208.84645468294,256.099369514047
"1767","eutA",10.5766967882943,1.57793572965175,0.862947568733716,1.82854183362172,0.0674682732391099,0.0901486095741587,3.80681031437915,6.30948946971578,12.8341396732533,19.3563476958291
"1768","chaC",244.879634642767,0.37171272912889,0.203652692651896,1.82522864926839,0.0679665321881996,0.0907629991495131,203.029883433555,224.437553994176,287.018032692756,265.033068450583
"1769","ligB",37.942860415073,0.847010327645233,0.464316133514307,1.82421041723103,0.0681202673150622,0.0909168745793453,26.0132038149242,27.9420247944556,50.1698187227175,47.6463943281947
"1770","aroD",191.551273480341,-0.450879964583513,0.247528402291121,-1.82152819801757,0.0685266043225107,0.0914018346253839,242.366923348806,199.199596115312,140.008796435491,184.629778021755
"1771","yjfP",120.030012438942,0.508499392384383,0.279195630839323,1.82130139664336,0.0685610542658004,0.0914018346253839,103.418346873967,94.6423420457367,154.00967607904,128.049684757023
"1772","ybeX",1149.83506999596,0.213566040121154,0.11753250241277,1.8170806860822,0.0692047596293345,0.0922079218311844,1085.57540798379,1043.7698294187,1246.07828827587,1223.9167543055
"1773","ptrB",140.028651502672,0.489493477842338,0.269711444972908,1.81487840789072,0.0695425974295518,0.0926057938698093,131.969424231811,100.050475876922,159.843375930519,168.251329971438
"1774","ycaL",37.2738226748623,-0.86670951571515,0.478390010061289,-1.81172160263989,0.0700292239553888,0.0932012388718563,48.8540657011991,47.7718488421338,25.6682793465066,26.8010968096095
"1775","gshB",433.531295568251,-0.302919679266566,0.167232180131941,-1.81137194424883,0.0700832958452602,0.0932206543609348,510.112582126806,447.07239671129,383.857450227304,393.082753207607
"1776","dcuD",28.3859741891124,0.976472631660754,0.539332115360357,1.81052194714628,0.0702148840304456,0.0933430975202038,19.6685199576256,18.0271127706165,32.6687191682812,43.1795448599265
"1777","ypdA",109.31564386152,0.544313275233872,0.300957392254311,1.80860576693834,0.07051227192452,0.0936856916228428,88.8255740021801,89.2342082145517,150.509456168153,108.693337061194
"1778","setC",17.0977856839563,1.22065012531479,0.675081883610881,1.80815121091055,0.0705829696546548,0.0937268792770754,10.1514941716777,9.91491202383908,24.5015393762109,23.8231971640974
"1779","yfcA",221.84998845952,-0.381957875340233,0.21133807027855,-1.80733113932952,0.0707106635890668,0.0938436631443433,241.097986577346,261.393135173939,191.345355128504,193.563476958291
"1780","yihS",51.4473781826147,0.749516885821834,0.415481839786521,1.8039702678869,0.0712359680692418,0.0944877082086965,43.7783186153602,32.4488029871097,70.0043982177454,59.5579929102434
"1781","nagB",400.458236732367,0.305995675091767,0.169789242439674,1.8022088484227,0.0715125530830461,0.0948013126496754,351.495485694341,364.147677966454,414.192689454993,471.997093813679
"1782","yagT",6.26594572475518,1.98289609475748,1.10264424596667,1.79830992816645,0.0721279073037358,0.0955634058047813,2.53787354291943,1.80271127706165,5.83369985147878,14.8894982275609
"1783","yebQ",21.7673192835286,1.11617371313584,0.621955276508175,1.79462053831643,0.0727141785819142,0.0962861332764439,10.1514941716777,17.1257571320857,31.5019791979854,28.2900466323656
"1784","ydcF",111.436949970467,0.53214849756038,0.296660539053002,1.79379603117793,0.0728457306628065,0.0964062612639497,91.3634475450996,91.0369194916134,151.676196138448,111.671236706706
"1785","yoaE",185.028182675076,-0.408442033576864,0.227850406059887,-1.79258857001778,0.0730387353911864,0.0965700679635737,212.546909219503,210.015863777682,165.677075781997,151.872881921121
"1786","ppx",398.819439867701,-0.29864985036344,0.166609866033215,-1.79250999640022,0.0730513093532158,0.0965700679635737,452.375959025389,427.242572663611,352.355471029318,363.303756752485
"1787","yghT",8.38655676660815,1.73375267367882,0.968634507084,1.78989356769681,0.0734710231076522,0.0970705571108936,1.90340515718957,5.40813383118495,12.8341396732533,13.4005484048048
"1788","yciO",250.551422944248,0.366510840470501,0.205194639485662,1.78616186752827,0.0740730532899275,0.097811229763713,225.87074531983,210.917219416213,260.183013375954,305.234713664998
"1789","ygjQ",8.98104008727934,-1.71497372911787,0.960788549355982,-1.78496478779583,0.0742670286018887,0.0980125514416205,12.0548993288673,16.2244014935549,4.66695988118302,2.97789964551217
"1790","yidZ",60.1270180560359,-0.701913906426889,0.394878881606107,-1.7775422771964,0.0754790613624484,0.0995564602663356,79.3085482162323,70.3057398054044,53.6700386336048,37.2237455689021
"1791","ycgE",342.431508213807,0.310941869668742,0.175622142537519,1.77051632086947,0.0766411679997746,0.101032829507241,315.33078770774,295.644649438111,385.0241901976,373.726405511777
"1792","alkB",24.8530878236322,1.01948324462961,0.576961571422495,1.76698639064657,0.0772305075220237,0.101752917555523,14.5927728717867,18.0271127706165,38.50241901976,28.2900466323656
"1793","yjgQ",507.455163421006,-0.26937375100025,0.153250574618811,-1.75773403571425,0.078792773792944,0.103753340170184,565.311331685304,543.517450034088,444.527928682683,476.463943281947
"1794","mtr",235.748665866016,0.374387044581757,0.214546065322921,1.7450193925405,0.0809814933816708,0.106575978748119,220.160529848261,189.284684091473,246.182133732405,287.367315791925
"1795","ynfL",48.1508528433112,0.727159133476611,0.416868161127126,1.74433838149338,0.0811001026943683,0.106672614184626,38.7025715295214,33.3501586256406,59.5037384850836,61.0469427329995
"1796","fepD",70.4674061951764,0.646318199400584,0.371279119761832,1.74078790052935,0.0817207636222378,0.107429133024557,63.4468385729858,45.9691375650721,98.0061575048435,74.4474911378043
"1797","ybbS",15.0325536351864,1.27193149074704,0.732012326372603,1.7375820664796,0.082284482047258,0.108109995611339,8.88255740021802,8.11220074677743,16.3343595841406,26.8010968096095
"1798","nrfA",31.2467795498423,0.888374282697547,0.511589077008028,1.73649970772071,0.0824755160044678,0.10830071929174,23.4753302720048,19.8298240476782,38.50241901976,43.1795448599265
"1799","yhfS",30.4821068280277,0.906812425165725,0.522889157379268,1.73423451675818,0.0828764809134938,0.10876674343344,20.3029883433555,21.6325353247398,33.8354591385769,46.1574445054387
"1800","yaaJ",47.113997872265,0.729755445755975,0.422072912044234,1.72897957895838,0.0838127499895091,0.109934390402906,35.5302296008721,35.1528699027022,64.1706983662666,53.6021936192191
"1801","ribD",425.394757747757,0.292741690807584,0.169859329171453,1.72343604696623,0.0848097009641859,0.111180290936393,407.328703638569,356.035477219676,446.861408623275,491.353441509508
"1802","yidX",93.6800042507299,0.589043443805011,0.342237878593745,1.72115210106312,0.085223227018365,0.11166039899576,60.2744966443365,89.2342082145517,95.672677564252,129.538634579779
"1803","yicG",7.66974315505979,1.67095824242667,0.974723976110199,1.7142886431243,0.0864757278588128,0.113238598710292,3.17234192864929,3.6054225541233,10.5006597326618,13.4005484048048
"1804","dxr",379.380965769872,-0.291634461997162,0.170237222897506,-1.71310631736952,0.0866929820355641,0.113460161078696,428.266160367654,406.511392977402,331.354151563995,351.392158170436
"1805","deoT",219.221862081255,0.376928144395214,0.22016942753977,1.71199129964186,0.0868982718315291,0.113665828140853,199.223073119175,181.172483344696,224.014074296785,272.477817564364
"1806","ybcF",14.1451493607175,-1.32653958547541,0.775611102885969,-1.7103153636397,0.0872075722727621,0.114007241492797,24.7442670434645,16.2244014935549,8.16717979207029,7.44474911378043
"1807","ybbO",102.155328047483,-0.527827070633307,0.308839880897729,-1.70906383300962,0.0874391260386973,0.114246694287418,135.77623454619,105.458609708107,84.0052778612944,83.3811900743408
"1808","ygdQ",82.5125946492908,0.57567341481677,0.33718555209858,1.70728968437078,0.0877682225075478,0.114613259590885,70.4259908160143,61.2921834200962,85.1720178315902,113.160186529463
"1809","ylbF",11.1969587938503,1.39789048676937,0.821726957971975,1.70116177059515,0.0889126143153928,0.116043494968846,6.34468385729858,5.40813383118495,15.1676196138448,17.867397873073
"1810","mazG",385.818991926398,-0.311465663064964,0.183240710033506,-1.69976236726005,0.0891756328262841,0.1163224691176,386.391246909484,468.704932036029,327.853931653107,360.325857106973
"1811","hyfC",8.14489937726291,1.68460883322232,0.992246664403018,1.69777223109725,0.0895507588861322,0.116747289746084,1.90340515718957,5.40813383118495,16.3343595841406,8.93369893653651
"1812","moeA",305.74511059565,0.31182722075113,0.184064917142785,1.69411545443631,0.0902433461745974,0.117585287151338,282.972900035517,262.29449081247,344.188291237248,333.524760297363
"1813","citC",11.4247855332808,1.39685869678015,0.824760419106434,1.69365389562892,0.0903310701717987,0.117634669981035,5.71021547156872,6.30948946971578,12.8341396732533,20.8452975185852
"1814","yadS",96.7100850378777,-0.568729917182945,0.335869911275616,-1.69330415762144,0.0903975871598317,0.117652966597817,104.687283645427,126.189789394316,60.6704784553793,95.2927886563895
"1815","uvrA",395.588647469186,-0.281909047766921,0.166508979146119,-1.69305612954082,0.0904447837251322,0.117652966597817,432.707439067763,435.354773410389,346.52177117784,367.770606220753
