"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"35","glpQ",5383.70781923952,3.33494699807027,0.0794716873474455,41.9639636376421,0,0,9966.52042476915,9629.01462159498,948.824185815879,990.472044778084
"36","glpT",5411.51943000043,3.416385505833,0.0835033646193429,40.9131478881945,0,0,10232.2321479739,9561.85497297008,943.238172947325,908.752426110374
"37","glpA",5315.22652265351,6.13965549240692,0.124801557312922,49.1953435886429,0,0,11332.3719142254,9633.21209963404,136.990315585976,158.331761168689
"38","glpB",2778.92579610166,5.96057935895227,0.125001616131118,47.684018362611,0,0,5966.8597491602,4974.01147628163,87.2482009945636,87.5837579702546
"39","glpC",1782.18203452768,5.91301531438596,0.114441867914525,51.6682873334637,0,0,3617.40872292837,3395.75973359649,55.5941280727555,59.9655535131117
"40","yfcY",880.785113758792,5.55529540588833,0.131899461937706,42.1176502487326,0,0,1724.79539624162,1725.16347405211,37.2400857903625,35.9414989510764
"41","mntH",2620.57340141382,4.64967282808178,0.0969228874485994,47.9729086749259,0,0,5127.77009693455,4953.02408608635,209.874483489972,191.624939144423
"42","ucpA",3720.90916989884,5.09409471786573,0.122163581016946,41.6989635983175,0,0,7938.72043189049,6522.88087269337,216.790499422467,205.244875589041
"43","yfiQ",2447.64766308156,4.85179275817269,0.0925319857736058,52.4336824462341,0,0,4829.42710947654,4634.01575511807,164.65437931596,162.493408415656
"44","ygeV",1290.90019708531,6.41040325309445,0.130998676991771,48.9348701857281,0,0,2526.59217503502,2577.25151598052,30.0580692450783,29.6990280806263
"45","glcC",1032.88377391953,5.19723941037071,0.125961482939135,41.260544803859,0,0,2121.03217645929,1901.45755169247,53.9981243960256,55.0472431303328
"46","yghZ",1341.95039877072,5.27137283348261,0.115556139112818,45.6174191518818,0,0,2727.04136973337,2505.89438931657,66.7661538098642,68.0996822230921
"47","ygjG",2543.69169370919,5.08481609868607,0.100133297598402,50.7804718374442,0,0,5015.89147663779,4869.07452530522,137.522316811553,152.278456082192
"48","ygjR",1422.67246064221,5.05290101544408,0.110414442568483,45.7630441987704,0,0,2661.77884122693,2862.68002263635,84.3221942538923,81.9087844516636
"49","fic",1514.82016400123,6.040606271782,0.144828687797633,41.7086308219713,0,0,3244.47998860586,2724.16324734749,49.2101133658362,41.4273066857144
"50","pck",3815.98214567179,4.20315552736015,0.108990731008633,38.5643392650265,0,0,7789.54893816148,6690.77999425562,378.784872610544,404.814777659492
"51","glpD",40445.4023845715,3.98099196656374,0.0990324422841703,40.1988669040436,0,0,81494.2516678271,70668.7402655506,4709.00884819134,4909.60875671703
"52","ugpB",3346.6386481046,5.64511980194051,0.095261185818068,59.2593904165931,0,0,6521.59124146494,6602.63295543544,136.724314973188,125.606080544814
"53","aldB",2242.40017503991,8.43243008306455,0.161026834515559,52.3666139773105,0,0,4503.11446694434,4440.93176532149,12.5020288010503,13.0524390927593
"54","fadB",1773.94503060244,5.98403984152176,0.114911375285887,52.0752608402268,0,0,3505.53010263162,3479.70929437761,58.5201348134268,52.0205905870842
"55","fdoG",3153.17382306628,3.78133200755722,0.0913729051401524,41.383515187103,0,0,5617.23906073285,6140.91037113926,432.516996393782,422.028863999218
"56","glpK",19973.1621282726,3.80132151473439,0.071693824249446,53.0216033881575,0,0,38099.3318202237,36450.8992911643,2677.82816893985,2664.58923276243
"57","glpF",14902.3286026661,5.68857048441232,0.121051731497247,46.9928881978997,0,0,30263.1667902719,28215.4473785359,624.303438214149,506.396803642271
"58","acs",6759.66887937033,5.81720649758033,0.0864017005855297,67.3274537209118,0,0,12880.0261616638,13687.9758853623,239.134550896685,231.538919558513
"59","aspA",11323.9808859953,6.4246824923988,0.0947718670105031,67.7910301343623,0,0,23625.0353193312,21151.0918388043,259.882598694173,259.913787151468
"60","frdB",802.575077221015,5.04298329536368,0.131705116189565,38.2899574539326,0,0,1538.33102908036,1578.25174268514,44.1561017228584,49.5614353956948
"61","frdA",2695.86132141916,5.28185655969952,0.132287059011374,39.9272355071814,0,0,5318.89607327484,5196.47781235161,117.306270239642,150.765129810568
"62","cysQ",3041.64875623598,4.88902019725086,0.11791718565355,41.4614728985747,0,0,6339.78848348271,5431.53658253876,186.998430790177,208.27152813229
"63","ytfQ",1971.38690668419,7.10272511767298,0.137974262143939,51.4786236744879,0,0,4134.84734180086,3693.78067436948,30.0580692450783,26.8615413213308
"64","nrdD",2263.50907584736,6.01705558466828,0.130090514462589,46.2528387217551,0,0,4064.92320411539,4852.284613149,65.702151358711,71.1263347663406
"65","sfsA",3696.10360666578,4.0808865855149,0.110252861382893,37.013883670035,6.84776768929919e-300,2.48731992529775e-298,7290.75675600512,6669.79260406034,441.561017228584,382.304049369081
"66","ilvC",7275.50124452151,-4.18341916902877,0.11374000603416,-36.7805428792782,3.77923687837263e-296,1.35193610149057e-294,745.857468645025,768.138481147289,13356.6887699391,14231.3202583546
"67","ybdK",666.59080232811,6.49100311338225,0.176483415924305,36.7796774523352,3.90155853872111e-296,1.37486264327172e-294,1403.14436288845,1234.05854348253,15.1620349289333,13.9982680125245
"68","arcA",10021.691155225,4.17476807537694,0.113674656818908,36.72558327603,2.85297966964481e-295,9.9057132353403e-294,20669.5750998253,17318.794389146,1089.00650875532,1009.38862317339
"69","ypfJ",1665.23892196163,3.50561477167747,0.0958122266452577,36.5883864139482,4.37608386439131e-293,1.4973817396852e-291,3146.5861958462,2976.01192969086,273.714630559164,264.642931750294
"70","araF",750.715586459602,6.26565704506099,0.171315038122305,36.5738881637922,7.44030952007468e-293,2.50951011098519e-291,1566.30068415455,1397.76018700572,22.3440514742175,16.4574232039139
"71","astE",776.579442570343,7.96684337617262,0.224992101462765,35.4094358174217,1.22223037645882e-274,4.06434636453419e-273,1482.39171893199,1611.83156699759,5.85201348134268,6.24247087045011
"72","mtlA",3271.04866215991,4.33524067016211,0.123187895010891,35.1920995953282,2.64112366023157e-271,8.66068466917602e-270,6479.63675885366,5989.80116173323,276.906637912624,337.850090140118
"73","ydgA",4817.6527409841,2.75210441766738,0.0790432927964144,34.8176843385783,1.31355645298986e-265,4.24836545960146e-264,8558.71445270166,8222.85947851115,1264.5669131956,1224.47011952799
"74","ompF",34821.6126394246,-2.94997016780099,0.0848287247259392,-34.7756043407657,5.68703116718921e-265,1.81447034942348e-263,8064.58387972434,7882.86375734759,64221.8579485441,59117.1449720823
"75","nhaA",1282.08153947401,4.10754663979627,0.11883614850081,34.564791030469,8.54582354681342e-262,2.69022525253686e-260,2228.24918757701,2619.22629637108,141.246325390589,139.604348557339
"76","fadA",564.803517811644,5.22349406146104,0.151532904333189,34.4710218843009,2.18081599553844e-260,6.77487705982402e-259,1151.41746722076,1049.36950976406,28.7280661811368,29.6990280806263
"77","yddV",959.966314290672,4.74929434183005,0.139515971694434,34.041223267483,5.47366358098493e-254,1.678353209702e-252,2027.79999287866,1674.79373758343,71.820165452842,65.4513612477496
"78","serA",5072.5943745441,-4.16873195219387,0.123372700695824,-33.7897438305408,2.79004177325407e-250,8.44524182904211e-249,573.377929020863,495.302408608635,9472.28182139149,9749.4153391554
"79","ychM",754.512346100679,5.15894222072419,0.153930085384408,33.5148402460819,2.93001201959295e-246,8.75665617501133e-245,1333.22022520298,1603.43661091948,37.5060864031508,43.8864618771038
"80","araG",591.275408339976,5.07533738209392,0.151446690525918,33.5123690353957,3.1832392487092e-246,9.39453483275303e-245,1114.12459378851,1183.68880701386,30.5900704706549,36.6981620868885
"81","aidB",595.577085976278,4.55464681658504,0.13611271615909,33.4623167115519,1.70390991036162e-245,4.96658184983183e-244,1160.74068557882,1124.92411446707,47.0821084635297,49.5614353956948
"82","sstT",2131.14381662512,3.89676085977231,0.117549015624471,33.1500935084062,5.64580503245329e-241,1.62557874166125e-239,4032.29193986217,3958.22179083002,243.12456008851,290.936975719766
"83","rob",1462.01779786349,3.1504467104417,0.0953358266117886,33.04577956061,1.78865686781918e-239,5.08797453604949e-238,2671.102059585,2585.64647205863,299.250689386842,292.071970423484
"84","gapA",10913.7026437263,-2.79303141692067,0.0845775320276264,-33.0233260531692,3.75799293093828e-239,1.05626444166015e-237,2820.273553314,2682.18846695693,19333.1905380667,18819.1580165676
"85","sseA",1102.89661739805,3.78059400932467,0.11623949019092,32.5241792020522,4.85450400866339e-232,1.34840987817109e-230,2186.29470496573,1926.64241992681,153.74835419164,144.900990508024
"86","actP",586.321584420782,4.97097041108213,0.153597433818278,32.3636293101309,8.92218847544762e-230,2.44945197564324e-228,1034.87723774497,1238.25602152159,35.6440821136327,36.5089963029355
"87","ydhS",620.243040613502,4.42922971095394,0.138013107812006,32.0928191616929,5.55288666385454e-226,1.50693855325984e-224,1263.29608751751,1108.13420231084,55.0621268471789,54.4797457784737
"88","kdpD",664.962742403151,4.06427393901508,0.126749600183463,32.0653787714697,1.34024114429466e-225,3.59580607009056e-224,1226.00321408526,1284.4282799512,72.6181672912069,76.8013082849317
"89","znuA",3893.08590149124,-4.36120505673048,0.136993203585621,-31.8351928605329,2.11021620527357e-222,5.59800051758529e-221,358.943906785418,360.983111358835,7421.41709679367,7430.99949102702
"90","yggG",1137.66055448888,3.31428564885977,0.104767154270542,31.6347778264668,1.22814648630463e-219,3.22183761573915e-218,2116.37056728026,2018.98693678604,213.066490843431,202.218223045793
"91","dctA",691.047328572725,3.99810328105382,0.126817856716848,31.5263432497568,3.78396526081426e-218,9.81751866020052e-217,1253.97286915945,1347.39045053705,84.3221942538923,78.503800340509
"92","hchA",820.206584399412,4.40238339712356,0.140452865942304,31.3442048162407,1.16692395382531e-215,2.9946820162843e-214,1570.96229333358,1561.46183052892,82.1941893515858,66.2080243835618
"93","lpxC",12417.0120265935,2.82633481892511,0.0902100902763538,31.3305840872876,1.78897550128421e-215,4.54168941777636e-214,20911.9787771349,22624.4066305131,2937.97676824681,3193.68593047907
"94","gltB",4270.90128836282,-4.31649989970606,0.137902506513171,-31.3010982095078,4.50846990548538e-215,1.13239334540968e-213,433.529653649921,381.970501554116,7854.20009380024,8413.90490444698
"95","dkgA",731.011735472817,4.28501089053498,0.137961848380984,31.059390264922,8.5202989375979e-212,2.11751850438617e-210,1505.69976482714,1276.03332387309,74.2141709679367,68.0996822230921
"96","mtlD",1239.52943784623,3.18858501236552,0.103762129027563,30.7297570148982,2.27971891941011e-207,5.60668371742424e-206,2130.35539481735,2337.99526775432,244.986564378028,244.780524435226
"97","rpsD",8548.02810192026,-2.79942702927969,0.0916615421621162,-30.5409113052944,7.46618866285348e-205,1.81728571474197e-203,2032.46160205769,2254.04570697319,14918.3783676192,14987.2267310309
"98","glyA",3868.31214268766,-3.78809452048346,0.124877504279172,-30.3344829186763,4.02530843923735e-202,9.69770737248916e-201,503.453791335392,537.277188999197,7045.02622969822,7387.49136071782
"99","rplC",6656.74465176123,-3.17286707458715,0.105320095289562,-30.1259419284024,2.21658591506256e-199,5.28622156107343e-198,1314.57378848686,1338.99549445894,11457.4443946306,12515.9649294685
"100","ydcK",510.310211009239,4.43282160322219,0.147155539187602,30.1233757675338,2.39493922504109e-199,5.65445151032201e-198,918.337008269187,1032.57959760783,46.8161078507414,43.5081303091977
"101","sufB",1564.24176987748,3.6108341785007,0.120100340648923,30.0651451860232,1.38418253821483e-198,3.23569799279723e-197,3123.27814995104,2661.20107676165,247.380569893122,225.10728290411
"102","yjcC",438.539019701608,4.67065294966601,0.155558621018327,30.0250344152623,4.62544937106955e-198,1.07065548677404e-196,848.412870583716,839.495607811245,34.8460802752678,31.4015201362036
"103","ygcF",1163.21257965521,3.57809903028081,0.119244495528338,30.0064083832741,8.09516109180080e-198,1.85559954735356e-196,2321.48137115764,1972.81467835643,183.008421598353,175.545847508415
"104","yhjD",560.77976393312,4.63832890114988,0.154745148926529,29.9739858297729,2.14281177182742e-197,4.86459480123513e-196,1179.38712229495,978.0123831001,40.6980937566105,45.021456580822
"105","osmY",1869.05098410293,2.78100151581534,0.0929778666811387,29.9103605522871,1.44301271129356e-196,3.24471715368009e-195,3379.66665479777,3148.10852929217,479.8651054701,468.563646851664
"106","rssB",912.107719739995,3.63042725447526,0.121484122086417,29.8839650163729,3.17963253746737e-196,7.08218152920797e-195,1785.39631556903,1590.84417680231,142.044327228954,130.146059359687
"107","gabT",807.882641517314,5.43087130422751,0.18201049088414,29.8382322790644,1.24774562484224e-195,2.75320319649769e-194,1333.22022520298,1825.90294698946,33.250076598538,39.157317278278
"108","lexA",1345.37988886762,2.87786321078785,0.0977060157527199,29.4543093239143,1.10873292642415e-190,2.42381336971057e-189,2396.06711802214,2342.19274579337,314.678724928563,328.580966726419
"109","ydcT",421.515551262919,7.23805224589902,0.246908570756423,29.3147063454488,6.73648010342053e-189,1.45915867194274e-187,801.796778793402,873.075432123695,6.65001531970759,4.53997881487281
"110","trmD",5298.94690207022,-2.90444477136399,0.0992998145744408,-29.2492466759508,4.59041884039135e-188,9.85270807469453e-187,1221.34160490623,1271.83584583404,9554.74201135587,9147.86814618475
"111","puuD",960.115975045959,3.82507015309463,0.131317304399882,29.1284547042383,1.56628809728092e-186,3.33153711502726e-185,1976.52229190932,1611.83156699759,126.882292300021,125.227748976908
"112","yeeZ",1125.10412515273,2.99423277970846,0.102836706808162,29.1163814229688,2.22715568426922e-186,4.69492372371395e-185,2060.43125713188,1939.23485404398,247.646570505911,253.103818929159
"113","obgE",1761.90987550252,2.72041108703425,0.093978555780218,28.9471471917094,3.04816254722114e-184,6.36877148140629e-183,3169.89424174136,2950.82706145653,457.787054608671,469.131144203523
"114","tufA",26350.3811900631,-2.2326575417133,0.077257700551103,-28.8988350130415,1.2348543027591e-183,2.55744825334581e-182,9146.07720925962,9335.19115886104,42298.8854443705,44621.3709477613
"115","rplB",6712.30901571241,-2.9539570172539,0.102602822912194,-28.7902119397032,2.8442673268324e-182,5.83940448578374e-181,1454.4220638578,1607.63408895853,11488.5664663268,12298.6134437065
"116","yqjG",577.580763373863,3.78423209663387,0.131577497755505,28.7604807903071,6.69834419942938e-182,1.36334402197007e-180,1104.80137543044,1049.36950976406,80.8641862876443,75.2879820133074
"117","pntA",6674.01793468773,-2.55606284563896,0.088983451085215,-28.7251484907138,1.85160217602274e-181,3.73643823725614e-180,1981.18390108835,1897.26007365341,11272.8399693555,11544.7877946536
"118","yraR",438.218964329801,5.06011713933005,0.176568024210012,28.6581738792721,1.26795798963988e-180,2.53699051994895e-179,913.675399090156,789.12587134257,22.0780508614292,27.996536025049
"119","araH",486.350465136864,4.69668107954926,0.164294325470054,28.5869951144802,9.74942886385501e-180,1.93431945777829e-178,978.937927596596,894.062822318976,40.4320931438222,31.9690174880627
"120","yqeB",392.157877696351,4.94769245994454,0.173126962117131,28.5784051163396,1.24663603698854e-179,2.45275640277494e-178,722.549422749868,797.520827420683,22.0780508614292,26.4832097534247
"121","yfcH",1048.21253674564,3.01510311146341,0.106228569553593,28.3831658859181,3.26311923613303e-177,6.3671276995951e-176,1818.02757982225,1914.04998580964,224.504517193328,236.268064157339
"122","gdhA",3501.30918978434,-4.0376169596519,0.142861101074566,-28.2625356327365,9.98355950916236e-176,1.9320642623879e-174,447.514481187015,356.785633319779,6347.83862358008,6853.0980210505
"123","araC",669.758056016507,3.65543317181749,0.129474245769324,28.2328979798047,2.30849827719229e-175,4.43119059548862e-174,1156.07907639979,1326.40306034177,96.2922218293659,100.257865495108
"124","tktB",1647.961540342,2.79627275330727,0.0991706399281774,28.1965786984174,6.44059076116732e-175,1.22630925702549e-173,2829.59677167206,2934.0371493003,397.670916118514,430.541324277105
"125","rpsC",6888.14814378577,-2.74921863628247,0.0989105675727002,-27.7949940410743,4.98623650496713e-170,9.41800351058192e-169,1696.82574116743,1863.68024934096,11626.8867849768,12365.1997996579
"126","melR",359.820381219158,4.8705074609415,0.175582301226956,27.7391709010917,2.35407361997242e-169,4.41108556885309e-168,745.857468645025,646.411618014659,22.6100520870058,24.4023861299413
"127","garR",366.795646042978,4.79750705364065,0.173077758807931,27.7187957983936,4.14482704571522e-169,7.7054619330186e-168,741.195859465994,675.793964288052,23.1420533125824,27.0507071052838
"128","ydbC",394.437513629481,4.60598410973399,0.167544376235874,27.4911292949013,2.24130196058248e-166,4.13415150698066e-165,811.119997151465,705.176310561446,28.7280661811368,32.7256806238748
"129","cysK",4462.38971812222,-3.04872307700802,0.112169096370936,-27.179706136939,1.12858107541513e-162,2.06556582872491e-161,876.382525657905,1040.97455368594,7815.09800372036,8117.10378942467
"130","livJ",4555.68376770725,-2.83356944975893,0.104335659868629,-27.1582070150007,2.02558601939395e-162,3.67877583983778e-161,1193.37194983204,1049.36950976406,8084.02462324934,7895.96898798358
"131","nagE",1261.83774511627,2.75344804549543,0.101521497410528,27.1218226260115,5.44484293268859e-162,9.81318638479218e-161,2256.2188426512,2140.71379991867,316.540729218081,333.877608677104
"132","htpX",4827.2163112404,3.12996753716339,0.115686110826164,27.0556898733213,3.27386931641324e-161,5.85576170913005e-160,9341.86479477894,7991.99818636305,929.672141695121,1045.33012212446
"133","tig",4473.99326084442,-3.19935234712608,0.11826003479807,-27.0535380155182,3.47039897730632e-161,6.16061051535355e-160,881.044134836936,873.075432123695,7646.98561643815,8494.86785997888
"134","otsB",599.806999113878,3.4350367652678,0.127456356066367,26.9506901913872,5.59902045568021e-160,9.86513977303059e-159,1114.12459378851,1082.94933407651,97.3562242805191,104.797844309981
"135","treA",372.393596901367,4.97798386200433,0.185769059405084,26.7966252181395,3.53752743167381e-158,6.18674241939398e-157,755.180687003088,688.386398405221,26.3340606660421,19.6732415311155
"136","sapA",501.130870471041,3.57440608931787,0.13352064142176,26.7704382727399,7.14049369918662e-158,1.23961070763085e-156,913.675399090156,936.037602709538,76.8741770958198,77.9363029886499
"137","yhiP",345.972577436679,4.49538241172619,0.168119504357131,26.7392080943611,1.64858733597861e-157,2.84110562061715e-156,661.94850342246,663.201530170884,31.1220716962315,27.6182044571429
"138","tufB",25143.712036272,-2.19259274071478,0.0820848687322624,-26.7112900900944,3.48015246583947e-157,5.95408693612101e-156,8996.90571553062,9045.56517416617,39700.3254580415,42832.0517973496
"139","cmr",526.027636915263,3.86212859101701,0.144885417520103,26.6564341472193,1.50728416704192e-156,2.56021432977409e-155,1058.18528364013,910.852734475201,70.7561630016888,64.3163665440314
"140","ybjR",753.938569310499,3.88072764599574,0.145699848748757,26.6350835592671,2.66448586678574e-156,4.4934650939151e-155,1524.34620154327,1301.21819210743,86.716199768987,103.473683822309
"141","otsA",920.02644249335,2.93141049633969,0.110118052135442,26.6206170513634,3.91871928925643e-156,6.56177038435065e-155,1608.25516676584,1645.41139131004,220.248507388715,206.190704508807
"142","fdoH",384.682869436858,4.25453846042763,0.160571097762692,26.4962905510891,1.06949051886939e-154,1.77821627820467e-153,694.57976767568,768.138481147289,35.910082726421,40.1031461980431
"143","yodA",3396.46152229378,-6.02195609625257,0.227369327901943,-26.485349417269,1.4296559747272e-154,2.36043199743421e-153,83.9089652225653,117.529385093574,6842.86576397911,6541.54197487986
"144","gnd",4764.52461457206,-2.64009701936468,0.100215355306218,-26.3442364824991,5.97536211770121e-153,9.79710413881427e-152,1379.8363169933,1255.04593367781,8059.8185674856,8363.39764013152
"145","ycbZ",1376.83598242634,2.47096121332202,0.094286957837541,26.2068187371106,2.22201207245604e-151,3.61804862280601e-150,2349.45102623183,2317.00787755904,423.206974946191,417.678050968298
"146","lrhA",1506.14558200201,3.08559251350015,0.118391669866298,26.0625812355275,9.6884536954237e-150,1.56674240923941e-148,2545.23861175115,2845.89011048012,295.792681420594,337.660924356165
"147","cycA",1623.57381053281,2.85038985626785,0.110337870307774,25.8332868698393,3.74981065399314e-147,6.02265507080123e-146,2834.2583808511,2871.07497871446,367.878847486224,421.083035079453
"148","yjfF",330.566116054633,5.91968777164302,0.229538263708629,25.7895467012739,1.16160832401163e-146,1.85307922499423e-145,545.408273946675,755.54604703012,10.9060251243205,10.4041181174168
"149","thrA",3930.40272106065,-3.4796499524829,0.135033345730044,-25.7688197953662,1.98363268310147e-146,3.14319245959903e-145,559.393101483769,726.163700756727,6902.71590185648,7533.33818014561
"150","ybeQ",329.597171396837,4.49344003909949,0.174411822853873,25.7633912975282,2.28190621784631e-146,3.59172038689009e-145,582.701147378926,679.991442327108,27.132062504407,28.5640333769081
"151","yeeY",452.374998343957,4.4182007553694,0.173137248421022,25.5184877642594,1.22916498778388e-143,1.92189307030314e-142,890.367353194999,839.495607811245,34.0480784369029,45.5889539326811
"152","nupG",406.574434481241,3.67962045050173,0.145571669923513,25.2770367505923,5.71422069119602e-141,8.87583884994329e-140,736.534250286962,772.335959186345,58.7861354262151,58.6413930254404
"153","rseA",3645.60893881441,2.59458962009532,0.102846228953793,25.2278537238445,1.98239580543152e-140,3.05910882132276e-139,6680.08595355201,5834.49447428815,1000.96030592239,1066.89502149511
"154","fusA",23143.9663002791,-1.90242207001545,0.0754782855629391,-25.2048924512081,3.54030846952769e-140,5.4277066860746e-139,9579.60686290954,9948.02295256325,35856.3506026378,37191.8847830059
"155","cyoB",3923.62135721429,-2.57667964217996,0.102833503519817,-25.0568108056672,1.47157825242992e-138,2.24154597031422e-137,1170.06390393688,1082.94933407651,6587.23917508955,6854.23301575422
"156","rpoD",5226.13747810051,2.26502456637317,0.0913134650968866,24.8049350002205,7.93052925590234e-136,1.20025510084522e-134,9043.52180732093,8264.83425890171,1739.91000824829,1856.28383793112
"157","gatZ",16459.9160069934,2.03420555468317,0.0823568378331603,24.6998987358414,1.07216581781424e-134,1.61234617570664e-133,27452.216455316,25474.4942190322,6615.43524004511,6297.51811358044
"158","argG",2388.21250060763,-3.23688328650799,0.131869593973081,-24.5460927647109,4.76113188335861e-133,7.11457745355044e-132,447.514481187015,465.920062335241,4199.88367531453,4439.53178359375
"159","rpoA",10613.2455690905,-2.40176329049235,0.0981027445079475,-24.4821212957787,2.29035021809514e-132,3.40095400309599e-131,3263.12642532199,3483.90677241667,16957.5390652544,18748.4100133691
"160","garK",362.754715038881,4.27960040075247,0.175497572733399,24.3855247345994,2.43581935878023e-131,3.59435594130008e-130,661.94850342246,717.768744678614,39.9000919182456,31.4015201362036
"161","atpA",5012.28318770306,-2.58733663598876,0.106292408553091,-24.3416879079979,7.10003448736535e-131,1.04119139283662e-129,1342.54344356105,1511.09209406024,8290.70709938585,8904.79011380511
"162","talA",889.759429169182,2.59626140461772,0.10682245345793,24.3044539848564,1.7588911426037e-130,2.56342098005392e-129,1505.69976482714,1548.86939641175,250.040576021005,254.42797941683
"163","infB",3117.6431101566,-2.55121445645022,0.104973887083503,-24.3033246394013,1.80792065678185e-130,2.61871206789076e-129,909.013789911124,906.655256436145,5276.92015649437,5377.98323778475
"164","gltD",2341.51691413839,-4.50652444433433,0.185698219452502,-24.2680002943541,4.2695231277417e-130,6.14655128329156e-129,149.171493729005,239.256248226205,4276.49185179756,4701.14806280079
"165","alaS",2723.78014024905,-2.71373931488003,0.111949881854995,-24.2406626064603,8.29524791844017e-130,1.18697456578408e-128,699.241376854711,738.756134873896,4712.46685615759,4744.65619310999
"166","brnQ",711.41320502114,3.20864372103106,0.132715111195741,24.176928249705,3.89095064483135e-129,5.53405691111254e-128,1267.95769669654,1301.21819210743,127.414293525597,149.062637754991
"167","treF",400.738376277898,3.5120894479964,0.146279811427047,24.0093927776764,2.21859090865246e-127,3.13658271576555e-126,769.165514540182,705.176310561446,64.1061476819812,64.5055323279845
"168","yfcG",224.785743087818,5.25225694681405,0.22015472002357,23.8571171503919,8.54271691724615e-126,1.20055682390584e-124,456.837699545078,419.747803905623,10.6400245115321,11.9174443890411
"169","tsf",3599.30998504471,-2.90553459208731,0.12182080981847,-23.8508888293959,9.91362106837986e-126,1.38497392558845e-124,773.827123719214,915.050212514257,6083.96601569408,6624.39658825128
"170","clpA",9694.6016625334,1.93807073860346,0.0819730866493017,23.6427688382034,1.400847718593e-123,1.94553027270476e-122,15756.2390251262,15001.7865115869,3879.35293690462,4141.02817651586
"171","xylA",328.838231889714,3.92883307084797,0.16624953818788,23.6321442674202,1.80157860349461e-123,2.48744273850922e-122,592.024365736989,642.214139975602,43.0920992717052,38.0223225745598
"172","carB",2313.10580924369,-4.17855692982664,0.177514791050203,-23.5392042832358,1.61940188436893e-122,2.2229115401134e-121,242.403677309633,239.256248226205,4051.45533337865,4719.30797806028
"173","melA",251.04798158438,4.89371027267693,0.207927924077855,23.5356087662597,1.76268502627855e-122,2.40560655898477e-121,531.42344640958,440.735194100904,14.6300337033567,17.4032521236791
"174","ybeZ",2158.45907119695,2.29253820997963,0.0975614658812193,23.4983985662002,4.23544008196764e-122,5.74705404225609e-121,3785.2266533735,3387.36477751837,718.20165452842,743.043199367516
"175","cpdA",888.554894172177,2.50394112916576,0.106846021715331,23.4350431487003,1.87824179755178e-121,2.53401650515415e-120,1519.68459236424,1502.69713798213,262.276604209267,269.561242133073
"176","icd",12132.8897590988,-1.75472823681338,0.0749258470555894,-23.4195315204312,2.70307827266024e-121,3.6261180691766e-120,5575.28457812156,5515.48614331988,18559.3947554655,18881.3935594881
"177","yhjY",437.490696071348,3.53679439756335,0.151436937456402,23.3548991215011,1.22891483002957e-120,1.63924740886995e-119,885.705744015968,726.163700756727,69.4261599377473,68.6671795749512
"178","fbaB",1351.68179805839,2.24161404438369,0.0967827694401237,23.1612926283382,1.11870697858279e-118,1.48385796428875e-117,2162.98665907057,2300.21796540281,474.013091988757,469.509475771429
"179","yccW",820.241869230923,2.59467555757152,0.112579628391888,23.0474695523021,1.55941127423456e-117,2.05685475892055e-116,1468.40689139489,1347.39045053705,235.14454170486,230.025593286889
"180","dcuA",1360.77026382528,2.20835020605966,0.0958647830528161,23.0360945462421,2.02769686248582e-117,2.65966238462723e-116,2288.85010690442,2186.88605834829,488.377125079326,478.967764969081
"181","rplA",4459.99882427043,-2.26774729544049,0.098985594259476,-22.9098720112335,3.70431171030371e-116,4.83197787183815e-115,1524.34620154327,1540.47444033363,7140.25444907643,7634.92020612839
"182","ytfT",257.828573716191,6.4573668644734,0.282080861501349,22.8918999683448,5.59489728881091e-116,7.2579958785069e-115,424.206435291858,596.041881545984,4.25600980461286,6.80996822230921
"183","tsr",2515.79260643595,-2.60988186453767,0.114110192038073,-22.8715929569805,8.91200271425452e-116,1.14979444854398e-114,731.872641107931,684.188920366165,4263.19182115814,4383.91704311155
"184","gatY",18601.3184683361,2.31203806286934,0.101553011598312,22.7668094375625,9.78122318043405e-115,1.25507977875026e-113,33381.7833310439,28563.8380557776,6283.20047467252,6176.4520118505
"185","dapD",2049.07789220688,-3.08718313103017,0.135638247642605,-22.7604173946912,1.13163690505401e-114,1.44421336909866e-113,419.544826112827,440.735194100904,3555.36419052847,3780.66735808533
"186","yohF",246.299333368143,4.34877175368158,0.192033757137254,22.6458713223704,1.53213486543199e-113,1.9448228049919e-112,452.176090366047,486.907452530522,24.7380569893122,21.3757335866928
"187","asd",2954.37500232982,-2.52054308726595,0.111583161830294,-22.5889197431008,5.56928560904287e-113,7.03159535986642e-112,839.089652225653,910.852734475201,4892.54927101527,5175.00835160314
"188","ycjG",484.395154948986,3.19865994442433,0.142000646035284,22.5256717749689,2.32606450901281e-112,2.92119058818045e-111,853.074479762748,894.062822318976,101.346233472344,89.0970842418788
"189","ycfH",684.139485564572,3.20601732182773,0.142343444451644,22.5231118593372,2.46440780550359e-112,3.07855387766877e-111,1365.8514894562,1103.93672427179,139.650321713859,127.119406816439
"190","fadL",1093.90541651741,3.18187852690574,0.141629069110819,22.4662814412488,8.87156357673093e-112,1.10240850550851e-110,2069.75447548994,1872.07520541908,240.464553960627,193.3274312
